id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
10,a,100.0,100.0,5.5,131,15,0,0,0,0,6.8,57,23,21,1,5.2,47,20,3,78,5.2,42,18,0.9,3.8,0,447348,15757,357771,98384,5.2,5.2,0.18,0.29,0.47,1.15,0.05,0.08,0.13,0.33,69.6,98,44,53.0,83,20,29.0,125,35,15.2,97,30,,,,4,,Benjamin,White,White,,,315,0,1,2,1,0,0,0,0,0,0,4,18,,,,0.0,0.57,0.29,1.14,5.14,6,12,9
16,a,,,6.2,57,40,-1,1,-3,3,0.2,328,117,2,0,1.0,379,177,0,11,0.5,356,165,0.1,0.3,0,4433,346,22893,2109,0.5,0.5,0.0,0.05,0.05,0.15,0.0,0.2,0.2,0.59,11.6,287,121,43.9,113,73,0.0,650,290,5.6,246,111,5.0,,,4,,Noni,Madueke,Madueke,,,23,0,0,0,0,0,0,0,0,0,0,0,3,,,,0.0,0.0,0.0,0.0,11.74,1,0,2
25,a,,,7.2,23,8,0,0,-3,3,3.4,92,13,1,0,1.0,386,48,0,2,0.2,404,50,0.0,0.1,0,24813,1746,567515,30217,0.2,0.2,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.82,0.0,655,76,0.1,379,49,0.0,655,76,0.0,655,76,,,2.0,4,,Viktor,Gyökeres,Gyökeres,,,12,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,7.5,0,0,1
26,a,,,7.6,17,6,1,-1,1,-1,7.9,51,7,17,1,4.2,82,8,2,77,4.2,73,7,0.6,2.2,0,497647,41756,306584,49083,4.2,4.2,0.89,0.35,1.24,2.6,0.23,0.09,0.32,0.67,84.2,72,6,66.0,57,3,137.0,6,4,28.7,20,5,,,,4,,Kai,Havertz,Havertz,,,347,2,0,3,1,0,0,0,1,0,0,4,10,,,,0.0,0.78,0.26,1.04,2.59,0,4,6
27,u,0.0,0.0,5.9,84,22,0,0,-1,1,0.2,357,54,0,0,0.0,642,76,0,0,0.0,642,76,0.0,0.0,0,4164,0,27320,1337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639,72,0.0,643,76,0.0,636,73,0.0,642,75,,,,4,,Gabriel,Fernando de Jesus,G.Jesus,Has joined FC Barcelona permanently,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
31,a,,,4.5,451,95,0,0,0,0,18.0,22,6,11,6,3.7,107,43,0,34,2.8,131,48,0.6,2.4,0,1194047,163834,550526,24948,2.8,2.8,0.0,0.01,0.01,2.19,0.0,0.0,0.0,1.03,34.4,210,89,1.7,321,116,4.0,281,103,4.0,277,105,,,,4,,Ezri,Konsa Ngoyo,Konsa,,,191,0,0,1,1,0,0,0,0,0,0,2,19,,,,0.0,0.47,0.47,0.94,8.95,5,14,6
452,a,100.0,100.0,6.7,32,21,-1,1,-3,3,1.8,137,42,8,7,4.0,98,38,1,33,2.0,191,90,0.3,1.2,0,17726,8979,231975,4785,2.0,2.0,0.09,0.15,0.24,1.57,0.13,0.21,0.34,2.21,36.8,196,79,4.7,279,146,13.0,204,104,5.4,252,112,4.0,,4.0,4,,Bruno,Guimarães Rodriguez Moura,Bruno G.,,,64,1,0,0,0,0,0,0,0,0,0,0,6,,,,0.0,0.0,0.0,0.0,8.44,1,1,4
557,a,,,6.4,44,30,0,0,-1,1,14.8,26,10,14,3,3.5,119,47,1,72,3.5,98,40,0.5,2.2,0,428547,17785,1295019,134749,3.5,3.5,0.19,0.48,0.67,1.96,0.06,0.15,0.21,0.61,51.4,154,55,108.9,22,20,40.0,100,55,20.1,50,37,3.0,,,4,,Christos,Tzolis,Tzolis,,,290,0,2,2,1,0,0,0,2,0,0,4,20,,,,0.0,0.62,0.31,1.24,6.21,3,6,11
29,a,,,4.5,427,24,0,0,0,0,0.1,381,42,1,0,1.0,300,23,0,1,0.2,370,23,0.0,0.2,0,4427,249,5510,626,0.2,0.2,0.0,0.0,0.0,3.77,0.0,0.0,0.0,3.77,28.2,230,21,0.0,449,31,0.0,397,27,2.8,299,21,,,,4,,Marco,Bizot,M.Bizot,,,90,0,0,0,4,0,0,0,0,0,3,1,0,,,,3.0,0.0,4.0,1.0,0.0,0,2,6
30,u,0.0,0.0,4.5,432,84,0,0,0,0,0.1,491,175,0,0,0.0,473,182,0,0,0.0,473,182,0.0,0.0,0,0,0,8238,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456,180,0.0,452,180,0.0,400,168,0.0,461,180,,,,4,,Lucas,Digne,Digne,Has joined Paris Saint-Germain permanently,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
32,d,75.0,75.0,4.5,450,94,0,0,0,0,5.4,71,29,7,0,2.3,182,73,0,23,1.8,201,77,0.4,1.6,0,87909,522,353135,69838,1.4,1.4,0.15,0.04,0.19,5.03,0.05,0.01,0.06,1.8,32.4,216,93,19.2,198,64,13.0,200,67,6.5,230,84,1.0,,,4,,Matty,Cash,Cash,Muscular injury - 75% chance of playing,,251,0,0,1,5,0,0,0,1,0,0,3,14,,,,0.0,0.36,1.79,1.08,5.02,6,8,2
33,a,,,4.5,439,85,0,0,0,0,0.4,273,99,7,0,2.3,180,71,0,33,1.8,198,74,0.4,1.6,0,12540,1353,13256,2389,1.8,1.8,0.2,0.02,0.22,2.87,0.11,0.01,0.12,1.51,32.4,215,92,5.0,272,96,17.0,169,53,5.4,249,91,,,,4,,Tyrone,Mings,Mings,,,171,0,0,1,2,0,0,0,1,0,0,1,11,,,,0.0,0.53,1.05,0.53,5.79,3,8,4
34,d,75.0,,4.5,475,112,0,0,0,0,0.4,277,102,3,1,1.0,301,116,0,-4,0.8,283,104,0.2,0.7,0,11144,188,19058,4075,0.6,0.8,0.0,0.01,0.01,4.79,0.0,0.0,0.0,2.31,11.2,290,118,1.9,314,114,2.0,300,113,1.5,333,120,,,,4,,Pau,Torres,Pau,Hamstring injury - 75% chance of playing,,187,0,0,0,5,0,0,0,0,0,0,3,9,,,,0.0,0.0,2.41,1.44,4.33,1,8,9
35,a,,,5.0,319,190,0,0,0,0,0.1,472,184,1,0,1.0,337,150,0,3,0.2,388,178,0.0,0.2,0,2547,280,3873,506,0.2,0.2,0.0,0.0,0.0,0.22,0.0,0.0,0.0,1.24,2.2,364,167,0.5,356,176,0.0,577,241,0.3,378,175,,,,4,,Lamare,Bogarde,Bogarde,,,16,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,5.62,0,1,0
36,d,25.0,,4.5,482,118,0,0,0,0,0.7,215,83,9,1,2.2,188,75,1,22,2.2,154,59,0.5,2.0,0,31788,494,38023,13528,0.6,2.2,0.28,0.45,0.73,6.54,0.08,0.12,0.2,1.76,34.8,207,88,24.5,175,56,43.0,90,20,10.2,169,65,,,,4,,Ian,Maatsen,Maatsen,Ankle injury - 25% chance of playing,,335,0,0,1,7,0,0,0,1,0,0,4,24,,,,0.0,0.27,1.88,1.07,6.45,7,17,10
37,a,,,4.5,448,92,0,0,0,0,0.3,292,106,7,1,1.8,233,86,0,27,1.8,200,76,0.4,1.6,0,11485,1387,10596,1490,1.8,1.8,0.44,0.17,0.61,7.66,0.11,0.04,0.15,1.92,55.6,136,62,27.3,167,52,37.0,106,28,12.0,144,54,,,,4,,Victor,Lindelöf,Lindelöf,,,360,0,0,1,7,1,0,0,0,0,0,4,16,,,,0.0,0.25,1.75,1.0,4.0,1,15,5
38,a,,,4.0,652,208,0,0,0,0,1.6,143,59,0,0,0.0,457,173,0,0,0.0,457,173,0.0,0.0,0,40392,4098,54826,7099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,171,0.0,434,171,0.0,377,155,0.0,445,171,,,,4,,Andrés,García,A.García,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
39,u,0.0,0.0,4.0,649,206,0,0,0,0,0.1,374,144,0,0,0.0,455,172,0,0,0.0,455,172,0.0,0.0,0,0,0,14052,640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438,170,0.0,432,170,0.0,374,153,0.0,443,170,,,,4,,Kosta,Nedeljkovic,Nedeljkovic,Has joined Rangers on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
41,a,,,5.9,83,54,0,0,-1,1,1.0,188,60,9,2,2.2,197,85,0,23,2.2,165,75,0.4,1.5,0,43717,2138,78226,10362,2.2,2.2,0.78,0.17,0.95,6.3,0.23,0.05,0.28,1.82,5.0,338,154,44.2,111,71,24.0,139,71,6.4,233,104,3.0,1.0,1.0,4,,Emiliano,Buendía Stati,Buendía,,,311,0,0,1,6,0,0,0,0,0,0,4,19,,,,0.0,0.29,1.74,1.16,5.5,2,3,14
