match_id,shot_index,minute,added_time,is_home,player_id,player_name,outcome,situation,body_part,xg,xgot,start_x,start_y,goal_mouth_y,goal_mouth_z,goal_mouth_location
25-26-champions-league-arsenal-vs-inter,1,90,,False,,,miss,assisted,left-foot,0.3257,,7.3,42.7,56,91.7,high-left
25-26-champions-league-arsenal-vs-inter,2,90,,True,666,Gyökeres,miss,assisted,right-foot,0.0568,,16.6,50.3,47.2,87.5,high
25-26-champions-league-arsenal-vs-inter,3,86,,False,,,miss,assisted,head,0.0318,,13,47,50.1,51.4,close-high
25-26-champions-league-arsenal-vs-inter,4,84,,True,666,Gyökeres,goal,fast-break,right-foot,0.1342,0.5629,18.8,48,46.4,27.8,high-right
25-26-champions-league-arsenal-vs-inter,5,78,,True,16,Saka,save,fast-break,right-foot,0.0415,0.0666,12.8,65.3,48,21.5,high-right
25-26-champions-league-arsenal-vs-inter,6,72,,False,,,block,assisted,right-foot,0.0616,,18.8,49.5,50.3,19,low-centre
25-26-champions-league-arsenal-vs-inter,7,69,,False,,,miss,corner,right-foot,0.0497,,12.5,50.3,46.1,70.8,high
25-26-champions-league-arsenal-vs-inter,8,68,,False,,,block,assisted,right-foot,0.0561,,14.7,38.7,48.7,19,low-centre
25-26-champions-league-arsenal-vs-inter,9,67,,False,,,miss,assisted,right-foot,0.0465,,11.1,62,58.5,11.1,close-left
25-26-champions-league-arsenal-vs-inter,10,62,,True,16,Saka,block,assisted,left-foot,0.0769,,8.1,40.7,50.8,19,low-centre
25-26-champions-league-arsenal-vs-inter,11,62,,True,16,Saka,block,assisted,right-foot,0.0434,,9.7,69.1,49.5,19,low-centre
25-26-champions-league-arsenal-vs-inter,12,59,,False,,,block,assisted,head,0.0242,,12.9,54.2,50.6,19,low-centre
25-26-champions-league-arsenal-vs-inter,13,59,,False,,,save,set-piece,right-foot,0.0303,0.0271,21.5,44,49.2,22.2,high-centre
25-26-champions-league-arsenal-vs-inter,14,56,,True,20,Trossard,miss,assisted,left-foot,0.0831,,8,35.2,41.3,2.8,close-right
25-26-champions-league-arsenal-vs-inter,15,54,,False,,,block,regular,right-foot,0.0799,,10.5,56.8,50.7,19,low-centre
25-26-champions-league-arsenal-vs-inter,16,51,,True,266,Eze,save,regular,left-foot,0.1037,0.4842,18.2,48.7,53.5,3.2,low-left
25-26-champions-league-arsenal-vs-inter,17,44,,False,,,save,fast-break,left-foot,0.0099,0.0424,1,30.9,50.6,1.3,low-centre
25-26-champions-league-arsenal-vs-inter,18,44,,False,,,save,fast-break,left-foot,0.0715,0.0999,9.7,30.1,48.6,10.8,low-centre
25-26-champions-league-arsenal-vs-inter,19,39,,False,,,miss,fast-break,right-foot,0.0767,,11.9,66.2,42,43.1,close-high-right
25-26-champions-league-arsenal-vs-inter,20,37,,True,16,Saka,miss,assisted,left-foot,0.024,,22.8,64.4,60.7,27.8,left
25-26-champions-league-arsenal-vs-inter,21,35,,False,,,block,assisted,right-foot,0.0185,,25.1,57.6,50.4,19,low-centre
25-26-champions-league-arsenal-vs-inter,22,31,,True,,,goal,corner,head,0.6649,0.9914,2.1,51.3,49.3,25.3,high-centre
25-26-champions-league-arsenal-vs-inter,23,31,,True,20,Trossard,post,corner,head,0.0069,,1.1,36,52.4,39.9,high
25-26-champions-league-arsenal-vs-inter,24,27,,False,,,miss,fast-break,right-foot,0.1301,,8.5,65.8,45.9,73.6,high
25-26-champions-league-arsenal-vs-inter,25,20,,True,266,Eze,miss,regular,right-foot,0.0681,,10.5,40.1,59.8,6.9,left
25-26-champions-league-arsenal-vs-inter,26,19,,True,20,Trossard,block,assisted,right-foot,0.0311,,21.2,44.2,49,19,low-centre
25-26-champions-league-arsenal-vs-inter,27,18,,False,,,goal,regular,right-foot,0.067,0.6823,18.2,51.7,46.4,29.1,high-right
25-26-champions-league-arsenal-vs-inter,28,18,,False,,,block,assisted,right-foot,0.084,,11.3,57.5,49.5,19,low-centre
25-26-champions-league-arsenal-vs-inter,29,18,,False,,,block,assisted,right-foot,0.0535,,15,62.2,50.3,19,low-centre
25-26-champions-league-arsenal-vs-inter,30,17,,False,,,block,assisted,left-foot,0.0783,,12.5,43.4,49.8,19,low-centre
25-26-champions-league-arsenal-vs-inter,31,10,,True,,,goal,assisted,right-foot,0.5064,0.9154,7.6,51.3,52.6,8.2,low-left
25-26-champions-league-arsenal-vs-inter,32,10,,True,8,J.Timber,miss,assisted,left-foot,0.0667,,13.5,60.3,58.2,19.4,close-left
25-26-champions-league-arsenal-vs-inter,33,4,,True,16,Saka,save,assisted,left-foot,0.0193,0.2115,16.6,69.7,51.6,23.4,high-centre
25-26-champions-league-arsenal-vs-inter,34,1,,True,,,block,regular,left-foot,0.0597,,18.5,47.1,49.6,19,low-centre
25-26-champions-league-arsenal-vs-inter,35,1,,True,10,Lewis-Skelly,block,assisted,left-foot,0.0377,,13.8,35.4,47.6,19,low-right
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,1,90,,True,,,miss,regular,right-foot,0.0508,,16.9,48.3,38.7,79.2,high-right
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,2,90,,True,,,save,set-piece,head,0.1145,0.0722,7.6,49.1,50,31.6,high-centre
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,3,85,,True,,,miss,corner,head,0.0719,,8.3,51.9,85.7,4.2,left
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,4,81,,False,717,Xavi,miss,assisted,right-foot,0.0381,,12.3,72.2,35.3,69.4,high-right
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,5,78,,False,726,Kolo Muani,save,fast-break,right-foot,0.4772,0.4686,15.3,59.1,47.9,0.6,low-right
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,6,73,,False,569,Romero,miss,corner,head,0.0134,,9.7,35.4,58.2,13.9,close-left
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,7,73,,False,717,Xavi,save,assisted,right-foot,0.093,0.3873,5.7,65.8,46.1,12.7,low-right
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,8,62,,True,,,miss,throw-in-set-piece,right-foot,0.0296,,20.3,58.5,35.6,58.3,high-right
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,9,62,,True,,,block,throw-in-set-piece,right-foot,0.0281,,10.9,18.1,47.7,19,low-right
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,10,54,,False,717,Xavi,miss,assisted,right-foot,0.0332,,21.5,31.7,30.6,76.4,high-right
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,11,50,,True,,,miss,free-kick,right-foot,0.0834,,21.9,41.8,57.6,23.6,close-left
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,12,42,,False,588,Odobert,save,regular,left-foot,0.055,0.0827,15,56,51,17.1,low-centre
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,13,39,,False,717,Xavi,miss,regular,left-foot,0.122,,13.2,47,59,95.8,high-left
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,14,37,,False,,,goal,assisted,right-foot,0.6258,0.9211,4.2,52.1,53.6,3.2,low-left
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,15,36,,False,573,Spence,miss,assisted,right-foot,0.0226,,9.1,30.3,47.1,76.4,high
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,16,35,,False,,,miss,assisted,head,0.0352,,9.7,59.4,99.8,4.2,left
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,17,23,,False,,,block,assisted,right-foot,0.0864,,12.9,54,50.8,19,low-centre
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,18,23,,False,,,block,assisted,left-foot,0.1643,,9.4,49.1,50.9,11.1,low-centre
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,19,18,,False,717,Xavi,block,assisted,right-foot,0.0523,,11.4,64.3,50.1,19,low-centre
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,20,16,,False,569,Romero,block,set-piece,right-foot,0.0086,,13.6,76.9,46.4,19,low-right
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,21,14,,False,569,Romero,goal,corner,right-foot,0.1306,0.5235,7.6,50.4,50.5,3.2,low-centre
25-26-champions-league-borussia-dortmund-vs-tottenham-hotspur,22,8,,False,586,Bergvall,miss,throw-in-set-piece,head,0.0094,,13.6,65.2,40.7,26.4,right
25-26-champions-league-liverpool-vs-marseille,1,90,,True,384,Gakpo,goal,assisted,right-foot,0.3105,0.8582,10,37.7,45.9,7.6,low-right
25-26-champions-league-liverpool-vs-marseille,2,90,,False,,,miss,corner,right-foot,0.0342,,25.1,51.3,48.4,79.2,high
25-26-champions-league-liverpool-vs-marseille,3,90,,False,,,save,assisted,right-foot,0.2085,0.2065,10,43.8,51.3,13.3,low-centre
25-26-champions-league-liverpool-vs-marseille,4,86,,False,,,miss,assisted,right-foot,0.0141,,16.9,26,37.8,41.7,high-right
25-26-champions-league-liverpool-vs-marseille,5,84,,False,,,miss,assisted,head,0.0251,,10.5,63,35.6,9.7,right
25-26-champions-league-liverpool-vs-marseille,6,83,,True,381,M.Salah,miss,assisted,left-foot,0.4385,,12,59.5,37.1,8.3,right
25-26-champions-league-liverpool-vs-marseille,7,80,,False,,,miss,corner,right-foot,0.012,,22,43.7,82.2,16.7,left
25-26-champions-league-liverpool-vs-marseille,8,79,,False,,,miss,assisted,right-foot,0.0282,,21.5,69,59.2,5.6,close-left
25-26-champions-league-liverpool-vs-marseille,9,76,,False,,,miss,assisted,head,0.0627,,9.1,46.3,48.7,66.7,high
25-26-champions-league-liverpool-vs-marseille,10,72,,True,,,goal,regular,right-foot,0.712,,2.3,55.3,54.4,2.5,low-left
25-26-champions-league-liverpool-vs-marseille,11,67,,False,,,miss,corner,right-foot,0.0107,,22.5,68.5,42.7,81.9,high-right
25-26-champions-league-liverpool-vs-marseille,12,66,,False,,,block,assisted,right-foot,0.0991,,9.9,65.3,50.4,19,low-centre
