gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed
17,2024-12-21 12:30:00,7,1803.22,2,1,43,1953.2,True,24-25-prem-aston-villa-vs-manchester-city,/matches/manchester-city-vs-aston-villa/2w74gq#4506453,44,56,1.67,1.03,11,12,6,6,4,2,3,1,369,496,86,92,14,7,5,4,1.38,1.03,0.29,0.0,1.67,1.03,2.53,1.32,3,5,2,1,2,0,10,7,1,5,428,537,238,191,131,305,16,23,44,74,2,2,33,14,13,10,17,22,3,0,3,3,0,0,12,4,55,67,4,5,1,2,17,15,5,4,37,30,35,28,56,44,2,2,50,50,6,8,67,47,4506453.0,True,False
17,2024-12-21 15:00:00,94,1746.27,0,2,17,1731.61,True,24-25-prem-brentford-vs-nottingham-forest,/matches/brentford-vs-nottingham-forest/3crchb#4506454,64,36,0.72,0.9,7,10,3,6,1,2,1,1,452,236,85,78,10,14,9,5,0.37,0.84,0.34,0.06,0.72,0.9,0.98,1.36,2,3,2,1,0,0,7,6,0,4,532,303,210,111,242,125,26,22,59,43,5,1,13,7,14,16,37,16,1,3,3,4,0,0,11,9,65,45,13,18,1,2,18,49,4,3,59,54,42,34,55,45,17,20,46,54,11,4,52,29,4506454.0,True,False
17,2024-12-21 17:30:00,31,1760.15,1,5,3,1975.94,True,24-25-prem-crystal-palace-vs-arsenal,/matches/arsenal-vs-crystal-palace/36ytc8#4506455,42,58,1.59,2.87,15,14,6,6,3,5,3,2,318,479,81,87,9,8,3,3,1.41,2.4,0.17,0.47,1.59,2.87,1.71,3.66,6,3,3,5,0,2,10,13,5,1,392,552,184,294,134,185,15,17,34,44,6,9,43,53,14,21,18,34,1,0,2,2,0,0,11,10,44,71,3,11,4,3,25,15,1,5,50,49,37,30,55,45,13,19,41,59,4,8,57,36,4506455.0,True,False
17,2024-12-22 14:00:00,11,1712.03,0,0,8,1899.89,True,24-25-prem-everton-vs-chelsea,/matches/chelsea-vs-everton/2fahgy#4506456,25,75,1.03,1.17,5,12,4,5,2,3,2,3,152,577,73,90,20,12,2,5,0.99,0.79,0.04,0.38,1.03,1.17,0.73,0.51,0,3,1,4,0,1,2,6,3,6,209,642,81,316,71,261,20,29,36,58,1,3,11,17,7,20,7,23,2,1,4,1,0,0,11,14,37,61,10,2,5,1,21,12,4,4,55,68,46,59,44,56,9,9,50,50,5,17,31,49,4506456.0,True,False
17,2024-12-22 14:00:00,54,1767.06,0,0,20,1571.14,True,24-25-prem-fulham-vs-southampton,/matches/southampton-vs-fulham/2s70ac#4506457,57,43,0.88,0.26,15,5,5,1,2,0,2,0,465,336,86,80,8,15,6,5,0.71,0.15,0.17,0.1,0.88,0.26,1.08,0.04,6,1,4,3,0,0,7,3,8,2,538,419,246,230,219,106,12,16,40,27,8,4,29,31,26,14,34,14,1,2,1,3,0,0,6,11,60,58,8,11,3,4,12,38,1,5,45,43,30,28,52,48,15,15,50,50,5,1,36,14,4506457.0,True,False
17,2024-12-21 15:00:00,40,1595.38,0,4,4,1810.0,True,24-25-prem-ipswich-town-vs-newcastle-united,/matches/ipswich-town-vs-newcastle-united/3d1a38#4506458,42,58,0.71,2.33,10,15,2,7,1,6,1,4,357,537,83,87,9,7,2,1,0.65,2.29,0.06,0.04,0.71,2.33,0.29,1.79,4,7,4,1,0,1,8,13,2,2,431,616,208,401,149,136,21,21,43,40,3,5,25,50,11,19,20,35,3,1,2,0,0,0,5,10,50,67,4,6,1,4,14,15,3,2,28,42,20,34,37,63,8,8,50,50,4,11,33,73,4506458.0,True,False
17,2024-12-22 14:00:00,13,1649.06,0,3,39,1652.68,True,24-25-prem-leicester-city-vs-wolverhampton-wanderers,/matches/leicester-city-vs-wolverhampton-wanderers/2c0p1m#4506459,54,46,0.8,1.11,9,8,5,4,1,2,1,1,473,400,87,84,15,16,6,1,0.75,1.07,0.05,0.04,0.8,1.11,0.79,0.53,2,3,2,1,0,1,7,6,2,2,546,479,231,284,242,116,20,26,54,43,4,3,17,38,20,9,17,11,1,1,2,0,0,0,8,12,44,60,9,7,1,3,8,22,1,4,52,45,41,37,53,47,11,8,58,42,8,2,38,18,4506459.0,True,False
17,2024-12-22 14:00:00,1,1799.43,0,3,91,1755.43,True,24-25-prem-manchester-united-vs-afc-bournemouth,/matches/afc-bournemouth-vs-manchester-united/2yrx85#4506460,60,40,2.28,1.63,23,10,7,5,4,2,4,0,396,253,80,75,11,11,13,1,1.42,0.73,0.87,0.11,2.28,0.84,1.45,2.34,10,3,6,2,0,0,13,6,10,4,492,337,203,122,193,131,29,22,49,39,8,2,38,25,19,17,45,14,0,2,1,3,0,0,12,17,63,68,4,11,2,6,10,31,2,7,51,53,38,43,47,53,13,10,57,43,9,7,38,44,4506460.0,True,False
17,2024-12-22 16:30:00,6,1821.6,3,6,14,1991.5,True,24-25-prem-tottenham-hotspur-vs-liverpool,/matches/tottenham-hotspur-vs-liverpool/2gg3ek#4506461,52,48,1.27,5.63,9,24,5,12,2,11,0,5,466,432,85,86,7,9,7,5,1.19,5.53,0.08,0.11,1.27,5.63,1.93,5.38,3,8,1,4,0,1,6,18,3,6,547,502,304,213,162,219,16,26,41,53,3,9,19,43,18,10,29,51,4,4,1,2,0,0,13,17,65,63,8,15,5,1,22,21,6,2,44,47,39,39,50,50,5,8,38,62,10,5,40,42,4506461.0,True,False
17,2024-12-21 15:00:00,21,1735.04,1,1,36,1751.22,True,24-25-prem-west-ham-united-vs-brighton-&-hove-albion,/matches/west-ham-united-vs-brighton-hove-albion/2xvimt#4506462,46,54,1.31,0.94,11,12,4,6,2,4,1,3,283,372,76,85,14,20,8,4,0.75,0.67,0.56,0.27,1.31,0.94,1.43,2.49,3,2,4,4,0,1,8,10,3,2,372,438,198,186,85,186,26,27,37,61,3,4,21,18,21,13,27,53,5,1,2,2,0,0,15,10,58,56,7,9,4,4,29,24,5,3,69,62,51,41,55,45,18,21,46,54,6,9,32,43,4506462.0,True,False
