player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
443,25-26-prem-manchester-united-vs-arsenal,79,0,0,0,0.0,0.0152338,0,0,0,0,63,44,77,1.0,6,0,0.0,5,71,1,0,5,0,1,0,1,6,2,3,60,3,100,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,33,0.0,3,0,0,1,0,0,,,,,,,4
16,25-26-prem-manchester-united-vs-arsenal,90,0,0,1,0.15,0.0851761,0,3,0,2,40,15,94,1.0,0,1,20,0,0.0,2,0,2,0,0,0,1,6,11,6,43,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,38,67,0.0,3,0,90,0,0,0,,,,,,,5
21,25-26-prem-manchester-united-vs-arsenal,82,0,1,3,0.13,0.0103579,0,0,0,1,32,20,80,0.0,2,0,0.0,1,50,0,0,3,1,0,0,0,0,3,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,,,4
681,25-26-prem-manchester-united-vs-arsenal,25,0,0,2,0.11,0.0636722,0,0,0,4,7,4,100,2.0,0,0,0.0,1,100,0,0,1,0,0,0,0,1,2,0,0.0,1,50,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,,,,,,,1
8,25-26-prem-manchester-united-vs-arsenal,19,0,0,0,0.0,0.00118907,0,0,0,0,18,2,50,0.0,2,0,0.0,0,0.0,1,0,1,0,1,1,0,3,6,3,38,0,0.0,1,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,50,0.0,2,0,90,0,0,0,,,,,,,3
19,25-26-prem-manchester-united-vs-arsenal,59,0,0,1,0.02,0.00869193,1,0,0,3,14,3,60,1.0,1,0,0.0,0,0.0,1,0,3,0,0,0,0,2,2,2,50,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,100,0.0233,1,0,0,0,0,0,,,,,,,4
440,25-26-prem-manchester-united-vs-arsenal,54,0,0,0,0.0,0.146643,0,0,0,1,25,14,93,1.0,1,0,0.0,1,100,1,0,2,0,3,0,0,1,0,1,100,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,1,0.0,100,0.0,1,0,0,1,0,0,,,,,,,4
119,25-26-prem-manchester-united-vs-arsenal,90,0,0,5,0.42,0.0525866,2,1,0,6,54,24,80,1.0,1,1,20,1,100,0,0,5,0,1,0,0,4,5,4,57,0,0.0,3,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,100,0.0,0.454,0,0,90,1,0,0,,,,,,,6
22,25-26-prem-manchester-united-vs-arsenal,7,0,0,0,0.0,0.00001263,0,0,0,0,6,2,50,0.0,1,0,0.0,0,0.0,0,0,0,0,1,1,0,1,3,0,0.0,1,33,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,,,,,,,1
459,25-26-prem-manchester-united-vs-arsenal,25,0,0,1,0.03,0.0112703,0,0,0,0,22,17,89,1.0,6,0,0.0,1,100,0,0,1,0,0,0,0,0,3,0,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,,,,,,,1
