gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed
8,2024-10-19 16:30:00,91,1702.37,2,0,3,1981.59,True,24-25-prem-afc-bournemouth-vs-arsenal,/matches/afc-bournemouth-vs-arsenal/2txefx#4506393,49,51,1.82,0.68,13,6,4,1,3,2,2,2,323,348,80,79,12,11,7,4,0.73,0.62,0.31,0.06,1.03,0.68,1.65,0.32,4,4,5,1,0,0,9,5,4,1,405,439,142,201,181,147,17,20,35,38,3,4,12,27,18,12,28,22,1,1,1,1,0,1,11,10,69,59,6,6,1,5,20,26,1,2,56,53,44,36,55,45,12,17,41,59,17,7,61,54,4506393.0,True,False
8,2024-10-19 14:00:00,54,1745.25,1,3,7,1809.55,True,24-25-prem-fulham-vs-aston-villa,/matches/fulham-vs-aston-villa/3cnglp#4506394,52,48,1.78,1.68,10,14,4,5,4,2,4,2,377,361,87,88,8,11,6,11,0.38,1.07,0.61,0.61,0.99,1.68,1.44,1.18,5,5,1,4,0,0,9,10,1,4,434,408,194,192,183,169,23,15,50,58,7,3,23,16,14,13,24,27,2,2,3,3,1,1,11,5,61,45,14,14,4,1,22,19,4,3,45,32,31,27,53,47,14,5,74,26,3,8,50,57,4506394.0,True,False
8,2024-10-19 14:15:00,40,1585.93,0,2,11,1692.6,True,24-25-prem-ipswich-town-vs-everton,/matches/everton-vs-ipswich-town/2uo0th#4506395,55,45,1.25,1.74,13,11,2,8,2,3,2,2,419,319,87,79,12,10,5,7,0.71,1.56,0.54,0.17,1.25,1.74,0.32,2.26,8,3,3,0,0,0,9,8,4,3,484,403,221,200,198,119,22,27,46,40,6,3,22,23,18,15,24,27,1,0,1,1,0,0,9,12,69,67,9,6,0,3,17,31,6,2,41,50,29,39,43,57,12,11,52,48,7,9,39,60,4506395.0,True,False
8,2024-10-20 15:30:00,14,1943.17,2,1,8,1848.47,True,24-25-prem-liverpool-vs-chelsea,/matches/chelsea-vs-liverpool/2f3vr7#4506396,42,58,1.94,0.99,9,12,5,2,3,3,1,2,326,476,80,88,12,13,1,5,1.13,0.82,0.02,0.17,1.15,0.99,2.01,0.86,3,6,1,4,0,1,7,9,2,3,409,542,201,259,125,217,22,22,36,50,1,4,25,24,17,14,17,26,5,0,4,3,0,0,18,10,72,83,6,8,4,0,18,11,1,3,49,44,43,34,56,44,6,10,38,63,5,10,56,37,4506396.0,True,False
8,2024-10-19 14:00:00,1,1772.52,2,1,94,1730.89,True,24-25-prem-manchester-united-vs-brentford,/matches/brentford-vs-manchester-united/3dfzjk#4506397,50,50,1.33,0.86,23,8,11,2,3,2,1,1,409,412,84,85,4,5,9,2,1.29,0.17,0.04,0.69,1.33,0.86,1.99,1.06,6,4,6,2,0,0,13,6,10,2,488,484,178,231,231,181,29,19,48,41,6,5,32,38,18,16,35,14,1,3,2,2,0,0,16,11,64,73,8,10,1,6,24,31,1,9,57,49,34,31,52,48,23,18,56,44,5,12,42,50,4506397.0,True,False
8,2024-10-19 14:00:00,4,1817.79,0,1,36,1750.22,True,24-25-prem-newcastle-united-vs-brighton-&-hove-albion,/matches/brighton-hove-albion-vs-newcastle-united/3gos5a#4506398,60,40,2.02,1.12,21,10,6,5,4,4,4,3,448,294,82,79,11,9,9,4,1.76,0.61,0.25,0.51,2.02,1.12,0.91,1.68,6,3,9,2,0,0,15,8,6,2,544,371,195,182,253,112,19,27,41,46,3,3,13,38,20,14,45,12,3,0,2,2,0,0,19,15,73,58,13,9,2,8,6,37,4,6,54,56,44,40,52,48,10,16,38,62,10,3,56,18,4506398.0,True,False
8,2024-10-21 19:00:00,17,1683.7,1,0,31,1736.3,True,24-25-prem-nottingham-forest-vs-crystal-palace,/matches/crystal-palace-vs-nottingham-forest/3bfk5h#4506399,50,50,1.76,0.97,20,20,6,7,3,0,3,0,362,358,82,80,9,12,6,6,1.32,0.84,0.44,0.13,1.76,0.97,1.82,0.86,5,7,9,6,1,2,10,11,10,9,441,448,158,177,204,181,25,20,54,47,9,3,39,19,21,15,36,23,2,2,2,3,0,0,5,14,56,61,14,5,5,9,17,25,7,5,54,52,36,38,49,51,18,14,56,44,16,6,67,67,4506399.0,True,False
8,2024-10-19 14:00:00,20,1580.39,2,3,13,1658.03,True,24-25-prem-southampton-vs-leicester-city,/matches/leicester-city-vs-southampton/2anx5y#4506400,42,58,2.15,3.21,14,18,7,4,3,4,1,2,297,420,83,85,10,10,10,6,1.35,1.63,0.79,0.79,2.15,2.42,2.62,2.53,5,10,2,4,1,2,14,14,0,4,359,492,170,174,127,246,20,23,43,59,5,8,26,30,16,17,29,41,1,2,5,3,1,0,16,17,76,57,9,5,4,2,30,22,1,6,49,54,37,47,44,56,12,7,63,37,6,7,33,35,4506400.0,True,False
8,2024-10-19 11:30:00,6,1817.91,4,1,21,1738.91,True,24-25-prem-tottenham-hotspur-vs-west-ham-united,/matches/tottenham-hotspur-vs-west-ham-united/2ghkm2#4506401,57,43,1.92,0.78,22,11,7,4,2,2,2,1,414,295,87,81,10,15,13,5,1.77,0.77,0.15,0.02,1.92,0.78,0.76,0.87,9,4,6,3,1,0,17,7,5,4,477,366,171,162,243,133,17,37,61,59,9,3,32,25,18,17,43,21,2,1,1,3,0,1,16,25,64,76,5,11,4,6,14,25,2,4,56,64,47,57,45,55,9,7,56,44,7,15,28,50,4506401.0,True,False
8,2024-10-20 13:00:00,39,1656.29,1,2,43,2062.18,True,24-25-prem-wolverhampton-wanderers-vs-manchester-city,/matches/manchester-city-vs-wolverhampton-wanderers/2emo8d#4506402,22,78,0.97,1.62,3,22,2,7,2,0,1,0,143,657,66,90,8,5,1,18,0.97,0.97,0.0,0.66,0.97,1.62,1.32,1.81,1,7,0,8,0,0,2,12,1,10,216,731,93,117,50,540,20,12,28,71,2,7,50,18,11,20,4,85,2,1,4,1,0,0,13,10,50,71,6,3,7,0,44,5,5,1,48,45,34,32,52,48,14,13,52,48,4,10,50,45,4506402.0,True,False
