id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
214,a,100.0,100.0,4.3,596,354.0,0,0.0,-2,2.0,0.1,479,169.0,6,0,1.0,475.0,206.0,0,18,0.0,224.0,5.0,0.0,1.4,0.0,20926,0,18890,0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,4.01,7.2,487.0,218.0,15.2,423.0,207.0,2.0,459.0,225.0,2.4,484.0,218.0,,,,38,,Mike,Trésor Ndayishimiye,Trésor,,,37,0,0,0,2,0,0,0,0,0,0,0,5,,,,0.0,0.0,4.86,0.0,12.16,1,0,4
61,u,0.0,0.0,4.5,414,250.0,0,0.0,0,0.0,0.1,543,200.0,0,0,0.0,706.0,274.0,0,0,0.0,320.0,50.0,0.0,0.0,0.0,2169,0,33857,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,269.0,0.0,695.0,271.0,0.0,676.0,264.0,0.0,702.0,271.0,,,,38,,Leander,Dendoncker,Dendoncker,Has joined Real Oviedo permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
513,a,100.0,100.0,3.8,826,256.0,0,0.0,-2,2.0,0.2,360,130.0,3,0,1.0,467.0,168.0,0,3,0.0,36.0,32.0,0.0,0.8,0.0,30091,0,32960,0,0.2,0.0,0.0,0.01,0.01,3.47,0.0,0.01,0.01,1.89,25.4,457.0,167.0,6.4,456.0,164.0,0.0,495.0,193.0,3.2,477.0,171.0,,,,38,,Zach,Abbott,Abbott,,,165,0,0,0,4,0,0,0,0,0,0,2,13,,,,0.0,0.0,2.18,1.09,7.09,4,9,10
133,u,0.0,0.0,4.4,553,332.0,0,0.0,-1,1.0,0.0,647,251.0,1,0,1.0,484.0,212.0,0,2,0.0,284.0,30.0,0.0,0.2,0.0,3881,0,6546,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,256.0,0.0,675.0,259.0,0.0,654.0,250.0,0.0,681.0,258.0,,,,38,,Myles,Peart-Harris,Peart-Harris,has joined Oxford United permanently.,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
556,u,0.0,0.0,4.5,438,260.0,0,0.0,0,0.0,0.0,789,341.0,0,0,0.0,719.0,283.0,0,0,0.0,344.0,60.0,0.0,0.0,0.0,0,0,1815,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.0,278.0,0.0,709.0,280.0,0.0,692.0,274.0,0.0,715.0,280.0,,,,38,,Pierre,Ekwah Elimby,Ekwah,Has joined AS Saint-Etienne permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
134,u,0.0,0.0,4.5,494,305.0,0,0.0,0,0.0,0.0,802,351.0,0,0,0.0,759.0,319.0,0,0,0.0,400.0,105.0,0.0,0.0,0.0,0,0,955,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.0,318.0,0.0,750.0,317.0,0.0,737.0,314.0,0.0,757.0,318.0,,,,38,,Ryan,Trevitt,Trevitt,Has joined Wigan on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
268,i,0.0,0.0,4.9,320,198.0,0,0.0,-1,1.0,0.0,803,352.0,0,0,0.0,797.0,348.0,0,0,0.0,537.0,190.0,0.0,0.0,0.0,613,0,787,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.0,348.0,0.0,793.0,348.0,0.0,790.0,347.0,0.0,797.0,348.0,,,,38,,Cheick,Doucouré,Doucouré,Lack of match fitness - Expected back 01 Jun,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
814,a,,,4.5,443,90.0,0,0.0,0,0.0,0.0,758,259.0,11,1,1.6,412.0,151.0,0,33,0.0,349.0,191.0,0.0,2.4,0.0,960,0,485,0,2.0,0.0,0.0,0.41,0.41,7.87,0.0,0.1,0.1,2.01,63.4,423.0,158.0,30.1,398.0,144.0,10.0,427.0,160.0,10.4,431.0,157.0,,,,38,,Luca,Netz,Netz,,,353,0,0,0,5,0,0,0,0,0,0,3,27,,,,0.0,0.0,1.27,0.76,6.88,12,15,15
116,a,100.0,100.0,4.0,702,175.0,0,0.0,0,0.0,0.3,306,113.0,37,1,1.8,375.0,138.0,0,105,0.0,115.0,69.0,0.0,9.2,0.0,68336,0,85750,0,0.3,-0.5,0.44,0.17,0.61,9.03,0.06,0.02,0.08,1.2,101.4,393.0,147.0,17.1,421.0,154.0,43.0,355.0,117.0,16.0,412.0,148.0,,,,38,,Aaron,Hickey,Hickey,,,679,0,0,2,9,0,0,0,1,0,0,8,58,,,,0.0,0.27,1.19,1.06,6.76,15,36,35
554,a,,,4.3,600,356.0,0,0.0,-2,2.0,0.3,325,110.0,0,0,0.0,669.0,251.0,0,0,0.0,228.0,7.0,0.0,0.0,0.0,83617,0,84034,0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,242.0,0.0,653.0,246.0,0.0,629.0,234.0,0.0,661.0,244.0,,,,38,,Abdoullah,Ba,Ba,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
