match_id,shot_index,minute,added_time,is_home,player_id,player_name,outcome,situation,body_part,xg,xgot,start_x,start_y,goal_mouth_y,goal_mouth_z,goal_mouth_location
25-26-champions-league-benfica-vs-chelsea,1,90,,True,,,miss,corner,head,0.2038,,3,43.4,49.6,69.4,high
25-26-champions-league-benfica-vs-chelsea,2,87,,True,,,save,corner,right-foot,0.0795,0.048,14.4,52.8,49.7,13.9,low-centre
25-26-champions-league-benfica-vs-chelsea,3,84,,True,,,miss,corner,left-foot,0.0231,,12.5,64.2,41.7,5.6,close-right
25-26-champions-league-benfica-vs-chelsea,4,83,,True,,,block,assisted,left-foot,0.0472,,5,33.5,49.6,19,low-centre
25-26-champions-league-benfica-vs-chelsea,5,83,,True,,,block,assisted,right-foot,0.0309,,23.8,51.5,49.4,19,low-centre
25-26-champions-league-benfica-vs-chelsea,6,79,,False,,,save,fast-break,head,0.3436,0.2161,8.9,53.6,48.8,30.4,high-centre
25-26-champions-league-benfica-vs-chelsea,7,60,,False,,,block,assisted,left-foot,0.0595,,15.6,50.6,50.8,22.2,high-centre
25-26-champions-league-benfica-vs-chelsea,8,59,,False,,,miss,fast-break,right-foot,0.0294,,21.3,31.1,40.5,79.2,high-right
25-26-champions-league-benfica-vs-chelsea,9,44,,False,243,George,save,assisted,right-foot,0.1154,0.7273,9.4,43.1,53.6,1.3,low-left
25-26-champions-league-benfica-vs-chelsea,10,22,,False,168,Buonanotte,save,assisted,left-foot,0.0226,0.0127,14.1,76.1,50.6,15.8,low-centre
25-26-champions-league-benfica-vs-chelsea,11,21,,True,,,miss,regular,right-foot,0.1385,,5.5,57,41,11.1,close-right
25-26-champions-league-benfica-vs-chelsea,12,18,,False,,,goal,regular,right-foot,0.56,,4.8,46.2,52.3,29.1,high-left
25-26-champions-league-benfica-vs-chelsea,13,17,,False,,,miss,assisted,left-foot,0.0225,,21.2,67.9,58.2,8.3,close-left
25-26-champions-league-benfica-vs-chelsea,14,16,,True,,,save,fast-break,left-foot,0.1598,0.232,9.2,56.8,50.6,3.2,low-centre
25-26-champions-league-benfica-vs-chelsea,15,15,,True,,,miss,assisted,right-foot,0.0213,,23.1,33.8,58.5,9.7,close-left
25-26-champions-league-benfica-vs-chelsea,16,11,,False,,,miss,assisted,right-foot,0.0654,,13.8,32.1,59.2,5.6,close-left
25-26-champions-league-benfica-vs-chelsea,17,8,,True,,,save,assisted,left-foot,0.1509,0.2828,9.2,33.7,53.7,4.4,low-left
25-26-champions-league-benfica-vs-chelsea,18,4,,False,237,Enzo,miss,regular,right-foot,0.0313,,21.3,46.6,63.5,8.3,left
25-26-champions-league-manchester-city-vs-monaco,1,90,,True,403,Gvardiol,block,assisted,left-foot,0.0839,,14.1,37,51.8,19,low-left
25-26-champions-league-manchester-city-vs-monaco,2,90,,False,,,goal,penalty,right-foot,0.7884,0.7033,11.5,50,46.4,9.5,low-right
25-26-champions-league-manchester-city-vs-monaco,3,84,,False,,,block,corner,left-foot,0.0635,,14.1,39.7,50.7,19,low-centre
25-26-champions-league-manchester-city-vs-monaco,4,81,,True,,,miss,corner,right-foot,0.0288,,15.3,45,22.5,5.6,right
25-26-champions-league-manchester-city-vs-monaco,5,80,,True,,,block,corner,head,0.0487,,4.9,40.1,51.2,19,low-centre
25-26-champions-league-manchester-city-vs-monaco,6,75,,True,427,Reijnders,miss,corner,right-foot,0.0552,,19.4,40,57.5,9.7,close-left
25-26-champions-league-manchester-city-vs-monaco,7,74,,True,430,Haaland,save,assisted,left-foot,0.0595,0.201,20.7,56.2,46.8,16.5,low-right
25-26-champions-league-manchester-city-vs-monaco,8,73,,True,427,Reijnders,post,assisted,left-foot,0.1263,,12.6,41.9,47.7,38.6,high
25-26-champions-league-manchester-city-vs-monaco,9,72,,False,,,miss,assisted,left-foot,0.0581,,23.1,62.4,60.2,77.8,high-left
25-26-champions-league-manchester-city-vs-monaco,10,67,,True,,,block,assisted,left-foot,0.0294,,13.5,66,50.5,19,low-centre
