id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat
1,u,0.0,0.0,5.4,133,82,0,0,-1,1,0.0,714,294,0,0,0.0,790,341,0,0,0.0,768,330,0.0,0.0,0,439,0,2825,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791,341,0.0,791,341,0.0,788,340,0.0,791,341,,,,36,
45,a,100.0,100.0,4.5,391,67,0,0,-5,5,1.6,157,60,50,1,1.9,305,99,0,188,3.8,84,20,0.8,11.1,0,153927,2854,357854,2137,3.8,3.8,0.79,2.28,3.07,13.94,0.08,0.22,0.3,1.33,241.8,268,101,273.5,153,31,181.0,185,36,69.7,221,70,,,,36,
46,u,0.0,0.0,4.0,665,52,0,0,0,0,0.0,798,81,0,0,0.0,613,66,0,0,0.0,471,57,0.0,0.0,0,0,0,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605,66,0.0,592,55,0.0,553,36,0.0,605,66,,,,36,
47,a,100.0,100.0,5.0,199,9,0,0,0,0,12.9,32,4,107,8,3.1,132,20,6,437,5.2,29,3,1.0,21.4,2,1870981,24503,1942857,4306,5.2,5.2,0.0,0.02,0.02,43.37,0.0,0.0,0.0,1.28,794.8,28,9,20.0,424,8,0.0,769,76,81.6,187,9,,,,36,
51,a,100.0,100.0,4.5,367,15,0,0,0,0,0.1,418,56,8,0,2.7,182,31,0,21,0.0,599,81,0.0,1.8,0,15520,70,19288,93,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,1.88,37.0,448,38,0.0,681,79,0.0,659,66,3.7,486,38,,,,36,
597,a,100.0,100.0,4.5,422,264,0,0,0,0,0.4,287,88,33,1,1.6,359,169,0,214,1.5,232,103,0.3,7.3,0,109410,1299,75356,1118,2.0,1.5,0.12,0.47,0.59,14.79,0.01,0.03,0.04,1.06,160.4,333,150,146.5,242,155,48.0,330,177,35.1,332,164,,,,36,
30,u,0.0,0.0,4.9,272,176,0,0,-1,1,0.0,671,274,0,0,0.0,775,331,0,0,0.0,732,308,0.0,0.0,0,872,0,5337,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775,331,0.0,773,331,0.0,765,330,0.0,775,331,,,,36,
795,a,,,4.5,479,304,0,0,0,0,0.0,792,340,0,0,0.0,763,323,0,0,0.0,685,276,0.0,0.0,0,99,7,31,3,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760,322,0.0,757,322,0.0,740,315,0.0,760,322,,,,36,
727,a,,,4.0,704,59,0,0,0,0,0.0,700,75,0,0,0.0,642,73,0,0,0.0,505,64,0.0,0.0,0,1707,19,913,14,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634,73,0.0,622,62,0.0,585,43,0.0,634,73,,,,36,
150,u,0.0,0.0,4.5,444,281,0,0,0,0,0.0,773,327,0,0,0.0,736,303,0,0,0.0,655,255,0.0,0.0,0,0,0,631,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732,302,0.0,728,302,0.0,712,295,0.0,732,302,,,,36,
