gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed
13,2024-11-30 15:00:00,94,1735.0,4,1,13,1646.44,True,24-25-prem-brentford-vs-leicester-city,/matches/leicester-city-vs-brentford/2pwipa#4506408,60,40,2.4,1.06,13,7,6,3,4,1,0,0,489,288,85,76,9,10,5,4,2.09,0.85,0.3,0.21,2.4,1.06,3.54,1.14,3,1,4,3,0,0,10,3,3,4,576,378,215,157,274,131,19,18,49,28,2,2,10,12,27,17,30,15,1,1,1,1,0,0,8,9,40,60,9,10,3,3,27,26,2,2,65,47,46,30,61,39,19,17,53,47,16,7,70,32,4506408.0,True,False
13,2024-11-29 20:00:00,36,1781.18,1,1,20,1578.86,True,24-25-prem-brighton-&-hove-albion-vs-southampton,/matches/southampton-vs-brighton-hove-albion/2vrwh7#4506411,52,48,1.68,1.01,22,10,5,2,3,1,2,1,414,368,90,87,20,16,7,6,1.19,0.95,0.49,0.05,1.68,1.01,0.69,0.44,10,2,7,6,1,1,15,8,7,2,458,421,193,265,221,103,16,23,53,58,11,4,34,17,13,7,44,21,3,1,2,4,0,0,8,9,57,53,3,4,6,6,16,30,1,4,49,57,39,48,45,55,10,9,53,47,9,12,50,67,4506411.0,True,False
13,2024-12-01 13:30:00,8,1871.19,3,0,7,1798.8,True,24-25-prem-chelsea-vs-aston-villa,/matches/chelsea-vs-aston-villa/2w6q11#4506412,64,36,1.69,1.23,17,10,8,4,2,2,2,2,561,296,90,84,21,6,3,4,1.23,0.8,0.46,0.44,1.69,1.23,2.37,0.72,6,3,3,3,0,0,12,8,5,2,623,352,280,232,281,64,17,18,43,46,2,3,17,43,9,8,32,19,3,1,2,2,0,0,10,7,59,44,3,10,4,3,5,12,3,5,34,47,29,40,42,58,5,7,42,58,8,5,53,36,4506412.0,True,False
13,2024-11-30 15:00:00,31,1732.05,1,1,4,1810.11,True,24-25-prem-crystal-palace-vs-newcastle-united,/matches/crystal-palace-vs-newcastle-united/3c4hty#4506414,49,51,1.76,0.04,16,1,4,0,5,0,4,0,320,338,80,81,12,11,8,9,1.26,0.0,0.49,0.04,1.76,0.04,0.93,0.0,7,0,5,1,0,0,12,1,4,0,402,418,164,192,156,146,22,29,44,60,7,2,32,9,22,22,24,12,2,2,3,3,0,0,17,9,57,75,13,8,1,5,24,25,0,2,66,46,48,30,62,38,18,16,53,47,9,6,75,27,4506414.0,True,False
13,2024-12-01 16:00:00,14,1986.96,2,0,43,1988.89,True,24-25-prem-liverpool-vs-manchester-city,/matches/manchester-city-vs-liverpool/2f48yd#4506416,44,56,3.57,0.84,18,8,7,2,5,1,3,1,347,481,84,88,9,8,7,4,2.33,0.84,0.45,0.0,2.78,0.84,2.8,0.94,7,3,4,3,2,0,11,7,7,1,415,544,213,238,134,243,25,10,41,31,4,0,29,0,21,13,30,30,4,3,1,3,0,0,13,14,59,82,6,5,3,4,13,21,3,5,42,44,35,39,47,53,7,5,58,42,5,13,36,57,4506416.0,True,False
13,2024-12-01 13:30:00,1,1783.57,4,0,11,1698.64,True,24-25-prem-manchester-united-vs-everton,/matches/everton-vs-manchester-united/2ynv4k#4506418,60,40,1.07,0.58,11,8,5,2,3,1,0,1,566,356,90,86,12,12,2,2,0.96,0.35,0.11,0.23,1.07,0.58,1.38,0.16,2,3,4,3,0,0,9,4,2,4,630,412,403,197,163,159,25,21,61,49,1,2,17,15,10,11,22,13,3,2,2,3,0,0,11,10,69,53,10,5,3,4,12,8,2,1,46,50,37,40,48,52,9,10,47,53,9,9,47,53,4506418.0,True,False
13,2024-11-30 15:00:00,17,1707.87,1,0,40,1596.87,True,24-25-prem-nottingham-forest-vs-ipswich-town,/matches/ipswich-town-vs-nottingham-forest/3cc90b#4506419,45,55,1.68,0.59,12,7,5,3,2,0,1,0,238,307,77,79,5,16,8,7,0.56,0.28,0.33,0.3,0.89,0.59,1.53,0.38,5,2,2,2,1,0,8,5,4,2,310,387,100,178,138,129,16,16,40,39,7,3,35,19,19,26,26,19,3,1,1,3,0,0,12,10,60,63,8,4,3,2,22,19,2,4,57,46,40,29,58,42,17,17,50,50,7,8,44,44,4506419.0,True,False
13,2024-12-01 13:30:00,6,1834.32,1,1,54,1738.84,True,24-25-prem-tottenham-hotspur-vs-fulham,/matches/tottenham-hotspur-vs-fulham/2tici0#4506420,51,49,0.78,1.58,8,14,3,6,2,3,1,3,427,383,87,84,4,14,7,11,0.51,1.11,0.26,0.47,0.78,1.58,1.05,1.66,3,4,2,4,1,1,4,12,4,2,493,454,197,187,230,196,13,32,45,58,2,8,13,29,19,15,16,36,1,1,0,1,0,1,9,10,56,63,9,14,4,2,23,22,5,2,45,45,33,30,52,48,12,15,44,56,3,11,30,52,4506420.0,True,False
13,2024-11-30 17:30:00,21,1745.01,2,5,3,1970.6,True,24-25-prem-west-ham-united-vs-arsenal,/matches/west-ham-united-vs-arsenal/2tnw09#4506421,40,60,1.54,3.6,12,16,5,7,2,5,1,0,252,400,78,84,10,13,2,10,1.33,1.56,0.2,0.46,1.54,2.02,2.28,3.75,3,5,4,4,1,0,8,13,4,3,323,479,133,192,119,208,24,22,49,51,1,6,11,32,11,23,17,32,1,1,4,1,0,0,16,6,73,35,6,6,4,4,21,14,2,3,57,42,40,31,56,44,17,11,61,39,5,5,38,38,4506421.0,True,False
13,2024-11-30 15:00:00,39,1691.42,2,4,91,1729.21,True,24-25-prem-wolverhampton-wanderers-vs-afc-bournemouth,/matches/wolverhampton-wanderers-vs-afc-bournemouth/2gwdd2#4506422,60,40,0.46,3.29,10,12,3,8,2,4,0,1,440,265,85,77,13,11,3,4,0.33,0.71,0.14,0.21,0.46,0.92,1.22,3.33,5,2,2,2,0,0,5,10,5,2,520,344,241,133,199,132,25,24,51,45,4,2,19,13,25,13,18,20,2,1,5,1,0,0,18,14,64,54,6,8,2,2,20,20,4,1,59,56,47,42,53,47,12,14,46,54,9,3,39,21,4506422.0,True,False
