gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed
1,2024-08-17 14:00:00,3,1946.9,2,0,39,1677.86,True,24-25-prem-arsenal-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-arsenal/2t3bl7#4506265,53,47,1.24,0.47,18,9,6,3,2,1,1,1,357,307,85,82,17,14,8,2,0.97,0.4,0.26,0.07,1.24,0.47,1.7,0.19,6,5,6,1,0,0,12,6,6,3,420,375,188,160,169,147,17,20,46,41,3,4,20,29,18,15,50,18,0,1,2,2,0,0,13,12,72,63,8,7,1,6,15,14,3,4,58,57,41,44,48,52,17,13,57,43,9,8,47,50,4506265.0,True,False
1,2024-08-18 13:00:00,94,1711.08,2,1,31,1759.71,True,24-25-prem-brentford-vs-crystal-palace,/matches/crystal-palace-vs-brentford/38a4jj#4506270,46,54,1.59,1.17,9,14,5,6,3,1,2,1,311,389,77,81,6,15,4,7,1.54,1.01,0.05,0.16,1.59,1.17,3.11,1.02,3,4,1,4,0,0,8,6,1,8,403,481,198,153,113,236,35,16,56,30,4,1,24,7,14,18,13,21,1,3,1,5,0,0,10,13,53,59,11,5,4,1,21,29,6,3,58,45,39,31,56,44,19,14,58,42,5,3,38,18,4506270.0,True,False
1,2024-08-18 15:30:00,8,1810.12,0,2,43,2050.57,True,24-25-prem-chelsea-vs-manchester-city,/matches/chelsea-vs-manchester-city/2d55kw#4506271,48,52,1.01,0.77,10,11,3,5,1,1,1,0,436,477,89,89,12,9,4,3,0.97,0.74,0.04,0.03,1.01,0.77,0.7,0.82,3,3,4,3,0,0,6,6,4,5,490,535,215,267,221,210,17,17,49,49,6,1,33,9,17,18,26,27,2,1,1,1,0,0,14,9,70,56,10,10,3,4,13,17,3,3,36,48,33,43,43,57,3,5,38,63,4,15,36,65,4506271.0,True,False
1,2024-08-17 14:00:00,11,1706.85,0,3,36,1713.16,True,24-25-prem-everton-vs-brighton-&-hove-albion,/matches/everton-vs-brighton-hove-albion/2y16fs#4506266,38,62,0.45,1.43,9,10,1,5,0,2,0,1,266,492,77,86,8,8,1,5,0.45,1.32,0.01,0.11,0.45,1.43,0.05,2.37,4,3,4,2,0,1,6,9,3,1,344,575,153,330,113,162,45,20,55,47,4,4,24,29,27,14,18,29,7,1,1,1,1,0,11,13,48,62,13,8,2,4,11,19,2,1,54,48,36,35,51,49,18,13,58,42,5,6,31,33,4506266.0,True,False
1,2024-08-17 11:30:00,40,1568.33,0,2,14,1900.69,True,24-25-prem-ipswich-town-vs-liverpool,/matches/liverpool-vs-ipswich-town/2ugv0q#4506264,38,62,0.45,2.65,7,18,2,5,0,6,0,4,272,492,78,86,9,18,2,10,0.17,2.59,0.28,0.06,0.45,2.65,0.24,2.35,2,6,3,7,0,0,5,12,2,6,347,570,173,281,99,211,19,30,40,54,2,4,25,17,14,24,17,50,5,0,3,1,0,0,10,4,50,44,9,5,6,2,28,16,3,2,51,46,40,28,59,41,11,18,38,62,3,11,38,50,4506264.0,True,False
1,2024-08-19 19:00:00,13,1643.67,1,1,6,1790.56,True,24-25-prem-leicester-city-vs-tottenham-hotspur,/matches/leicester-city-vs-tottenham-hotspur/2buxqa#4506272,30,70,1.05,1.18,7,15,3,7,2,2,1,2,211,601,77,90,11,12,2,13,0.94,0.53,0.11,0.64,1.05,1.18,1.32,1.92,3,3,1,5,0,0,6,12,1,3,275,671,136,221,75,380,9,13,24,59,8,8,53,29,16,18,11,62,2,1,1,1,0,0,15,13,68,57,10,6,6,1,38,16,5,2,49,56,41,47,47,53,8,9,47,53,7,13,44,54,4506272.0,True,False
1,2024-08-16 19:00:00,1,1779.04,1,0,54,1716.28,True,24-25-prem-manchester-united-vs-fulham,/matches/fulham-vs-manchester-united/3cqww9#4506263,55,45,2.43,0.44,14,10,5,2,4,0,4,0,408,306,85,80,12,10,7,8,2.31,0.18,0.12,0.25,2.43,0.44,2.07,0.92,7,4,2,4,0,0,7,6,7,4,482,384,187,173,221,133,23,17,58,44,3,6,17,29,15,15,22,22,3,1,2,3,0,0,14,17,67,71,19,9,3,2,20,19,2,4,58,59,39,43,48,52,19,16,54,46,8,8,42,40,4506263.0,True,False
1,2024-08-17 14:00:00,4,1801.8,1,0,20,1599.6,True,24-25-prem-newcastle-united-vs-southampton,/matches/southampton-vs-newcastle-united/2weqvy#4506267,22,78,0.25,1.77,3,19,1,4,1,3,0,3,117,579,65,89,15,16,3,12,0.17,1.47,0.08,0.3,0.25,1.77,0.63,0.42,0,4,2,11,0,0,3,13,0,6,181,649,56,235,61,344,12,19,31,73,1,4,8,13,11,18,14,48,1,2,2,4,1,0,14,6,88,46,4,3,11,2,34,14,3,0,40,43,33,34,49,51,7,9,44,56,1,6,17,46,4506267.0,True,False
1,2024-08-17 14:00:00,17,1647.71,1,1,91,1691.12,True,24-25-prem-nottingham-forest-vs-afc-bournemouth,/matches/afc-bournemouth-vs-nottingham-forest/2y4tjb#4506268,53,47,1.3,1.22,14,13,8,4,1,3,0,2,402,335,80,78,17,8,2,6,1.21,0.95,0.09,0.27,1.3,1.22,1.85,1.19,3,6,3,3,0,0,8,6,6,7,503,432,171,168,231,167,22,25,43,37,3,4,23,16,23,18,29,23,1,4,1,3,0,0,12,7,50,39,7,14,3,3,25,29,3,7,66,55,41,40,51,49,25,15,63,38,9,5,47,33,4506268.0,True,False
1,2024-08-17 16:30:00,21,1726.24,1,2,7,1770.44,True,24-25-prem-west-ham-united-vs-aston-villa,/matches/west-ham-united-vs-aston-villa/2yexzh#4506269,52,48,2.46,2.03,14,15,3,3,4,4,3,2,352,329,84,84,18,11,5,3,1.61,1.38,0.06,0.64,1.67,2.03,1.32,1.33,7,6,4,6,0,1,11,10,3,5,417,394,212,172,140,157,27,19,52,45,5,3,20,20,14,19,26,23,1,1,1,2,0,0,10,15,71,63,6,7,6,4,22,20,1,3,43,62,29,49,37,63,14,13,52,48,4,8,40,53,4506269.0,True,False
