match_id,shot_index,minute,added_time,is_home,player_id,player_name,outcome,situation,body_part,xg,xgot,start_x,start_y,goal_mouth_y,goal_mouth_z,goal_mouth_location
25-26-champions-league-atletico-madrid-vs-arsenal,1,90,,False,25,Nwaneri,save,assisted,left-foot,0.0674,0.2982,16.3,60.5,52.8,13.3,low-left
25-26-champions-league-atletico-madrid-vs-arsenal,2,86,,True,,,miss,corner,left-foot,0.0159,,10.9,30.8,57.5,12.5,close-left
25-26-champions-league-atletico-madrid-vs-arsenal,3,86,,True,796,Gallagher,block,assisted,right-foot,0.0071,,2.5,69.9,48.3,19,low-centre
25-26-champions-league-atletico-madrid-vs-arsenal,4,84,,False,16,Saka,block,fast-break,left-foot,0.1075,,15.8,57,52.6,19,low-left
25-26-champions-league-atletico-madrid-vs-arsenal,5,77,,True,,,save,assisted,left-foot,0.0443,0.145,8.2,30.1,53.9,13.3,low-left
25-26-champions-league-atletico-madrid-vs-arsenal,6,75,,True,,,block,assisted,right-foot,0.0817,,10.7,58.3,53,19,low-left
25-26-champions-league-atletico-madrid-vs-arsenal,7,70,,False,666,Gyökeres,goal,corner,other,0.2693,0.9586,1.5,46,53,19.6,low-left
25-26-champions-league-atletico-madrid-vs-arsenal,8,70,,False,,,miss,corner,head,0.1535,,2.7,59.3,58.3,19.4,close-left
25-26-champions-league-atletico-madrid-vs-arsenal,9,67,,False,666,Gyökeres,goal,regular,right-foot,0.1906,0.9142,7,48,54,5.1,low-left
25-26-champions-league-atletico-madrid-vs-arsenal,10,67,,False,266,Eze,block,assisted,right-foot,0.0465,,14.5,48.5,48.2,19,low-centre
25-26-champions-league-atletico-madrid-vs-arsenal,11,64,,False,,,goal,assisted,right-foot,0.0994,0.176,12.2,34.2,45.8,12,low-right
25-26-champions-league-atletico-madrid-vs-arsenal,12,62,,True,,,miss,assisted,head,0.0271,,10.2,41.9,41.7,38.9,close-right
25-26-champions-league-atletico-madrid-vs-arsenal,13,59,,True,,,block,throw-in-set-piece,right-foot,0.0391,,12.9,68.3,47.1,19,low-right
25-26-champions-league-atletico-madrid-vs-arsenal,14,58,,True,,,block,assisted,right-foot,0.0945,,12.2,65.4,48.8,19,low-centre
25-26-champions-league-atletico-madrid-vs-arsenal,15,57,,False,,,goal,set-piece,head,0.3277,0.301,7.1,47,52.8,13.3,low-left
25-26-champions-league-atletico-madrid-vs-arsenal,16,53,,False,666,Gyökeres,save,assisted,right-foot,0.3935,0.2381,9.2,43.8,51.3,13.9,low-centre
25-26-champions-league-atletico-madrid-vs-arsenal,17,50,,True,,,miss,set-piece,left-foot,0.0543,,8.9,57.4,40.5,27.8,right
25-26-champions-league-atletico-madrid-vs-arsenal,18,49,,True,,,post,assisted,right-foot,0.0191,,19.8,27.2,47.1,39.9,high
25-26-champions-league-atletico-madrid-vs-arsenal,19,47,,False,16,Saka,block,assisted,left-foot,0.0197,,14.4,71.8,47.1,19.4,low-right
25-26-champions-league-atletico-madrid-vs-arsenal,20,45,,False,,,miss,assisted,head,0.0394,,9.4,50.7,35.8,51.4,high-right
25-26-champions-league-atletico-madrid-vs-arsenal,21,45,,True,,,miss,free-kick,right-foot,0.0394,,27.4,63.1,42,23.6,close-right
25-26-champions-league-atletico-madrid-vs-arsenal,22,36,,False,16,Saka,miss,assisted,right-foot,0.0935,,6.1,66.7,69.9,8.3,left
25-26-champions-league-atletico-madrid-vs-arsenal,23,26,,False,8,J.Timber,save,assisted,left-foot,0.0254,0.0138,19.1,63.2,50.3,3.8,low-centre
25-26-champions-league-atletico-madrid-vs-arsenal,24,25,,True,,,miss,throw-in-set-piece,left-foot,0.1962,,14.4,86.1,58.2,9.7,close-left
25-26-champions-league-atletico-madrid-vs-arsenal,25,19,,False,16,Saka,save,assisted,left-foot,0.0925,0.1843,12.3,67.1,47.7,10.1,low-right
25-26-champions-league-atletico-madrid-vs-arsenal,26,14,,False,10,Lewis-Skelly,miss,assisted,left-foot,0.0461,,12.2,31.6,40,6.9,right
25-26-champions-league-atletico-madrid-vs-arsenal,27,14,,False,16,Saka,block,assisted,left-foot,0.019,,9.7,71.4,50.1,19,low-centre
25-26-champions-league-atletico-madrid-vs-arsenal,28,9,,False,,,miss,regular,left-foot,0.0167,,25.1,44.6,39.8,8.3,right
25-26-champions-league-atletico-madrid-vs-arsenal,29,5,,False,21,Rice,miss,regular,right-foot,0.1205,,9.5,39.4,47.4,52.8,close-high
25-26-champions-league-atletico-madrid-vs-arsenal,30,4,,False,266,Eze,block,assisted,right-foot,0.0664,,20,58.9,49.9,19,low-centre
