gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed
21,2025-01-15 20:00:00,3,1985.78,2,1,6,1791.26,True,24-25-prem-arsenal-vs-tottenham-hotspur,/matches/tottenham-hotspur-vs-arsenal/2sx06r#4506513,53,47,1.45,0.78,14,10,4,2,4,1,4,1,357,314,84,84,16,9,10,4,1.2,0.44,0.25,0.34,1.45,0.78,0.29,0.88,4,4,6,4,0,1,11,8,3,2,426,375,127,205,230,109,20,14,53,33,6,4,24,24,12,19,48,21,3,1,3,1,0,0,13,13,62,62,9,4,3,6,14,31,1,3,53,50,39,42,48,52,14,8,64,36,9,6,47,50,4506513.0,True,False
21,2025-01-14 19:30:00,94,1741.68,2,2,43,1944.19,True,24-25-prem-brentford-vs-manchester-city,/matches/manchester-city-vs-brentford/2spwom#4506514,45,55,2.58,2.2,18,21,6,8,4,5,3,3,335,449,81,87,4,4,4,5,2.31,1.85,0.28,0.34,2.58,2.2,1.5,2.25,9,11,3,2,0,1,16,15,2,6,415,519,183,159,152,290,26,27,50,60,5,7,25,35,14,15,41,45,4,0,0,0,0,0,6,6,60,50,9,9,2,4,20,30,6,3,34,39,18,22,45,55,16,17,48,52,4,6,44,55,4506514.0,True,False
21,2025-01-14 19:30:00,8,1863.02,2,2,91,1778.71,True,24-25-prem-chelsea-vs-afc-bournemouth,/matches/chelsea-vs-afc-bournemouth/2fe5n5#4506520,57,43,2.5,1.18,26,7,10,3,5,1,4,0,355,248,83,78,15,16,9,3,1.6,0.36,0.9,0.04,2.5,0.4,3.15,1.13,7,3,9,1,1,1,16,6,10,1,426,320,205,137,150,111,33,17,62,32,5,2,31,17,22,19,33,21,2,1,2,3,0,0,7,9,64,56,5,10,1,9,8,27,1,8,56,47,41,35,54,46,15,12,56,44,14,5,50,42,4506520.0,True,False
21,2025-01-15 19:30:00,11,1704.53,0,1,7,1802.28,True,24-25-prem-everton-vs-aston-villa,/matches/everton-vs-aston-villa/2ykmb4#4506515,50,50,1.14,1.21,10,11,3,3,3,4,3,3,336,360,81,83,17,10,8,5,0.74,0.97,0.41,0.24,1.14,1.21,0.91,0.8,6,4,1,4,0,0,7,6,3,5,417,436,171,240,165,120,30,15,56,33,4,0,20,0,20,16,15,20,5,1,2,1,0,0,9,16,47,73,10,9,4,2,23,34,2,2,46,64,30,45,40,60,16,19,46,54,1,6,13,43,4506515.0,True,False
21,2025-01-16 19:30:00,40,1611.27,0,2,36,1757.93,True,24-25-prem-ipswich-town-vs-brighton-&-hove-albion,/matches/ipswich-town-vs-brighton-hove-albion/3ccoit#4506516,46,54,0.28,0.97,5,11,3,5,0,0,0,0,341,396,83,85,13,14,1,9,0.14,0.67,0.14,0.3,0.28,0.97,0.48,2.34,2,0,0,6,0,0,3,10,2,1,410,468,250,215,91,181,16,17,40,37,2,7,22,32,13,10,8,25,1,1,2,2,0,0,8,13,62,93,10,7,6,0,27,12,3,3,43,53,30,37,45,55,13,16,45,55,5,10,38,83,4506516.0,True,False
21,2025-01-15 19:30:00,13,1624.59,0,2,31,1757.97,True,24-25-prem-leicester-city-vs-crystal-palace,/matches/leicester-city-vs-crystal-palace/2opi6m#4506517,57,43,1.7,1.82,21,9,4,4,3,4,3,2,523,358,86,79,7,6,4,3,1.46,1.64,0.24,0.18,1.7,1.82,0.52,2.46,11,3,6,2,1,0,13,8,8,1,609,456,289,208,234,150,24,28,51,44,6,3,27,25,22,8,29,20,1,3,0,0,0,0,11,12,61,71,9,9,1,6,16,25,2,4,47,50,33,35,49,51,14,15,48,52,10,12,59,60,4506517.0,True,False
21,2025-01-16 20:00:00,1,1763.57,3,1,20,1557.1,True,24-25-prem-manchester-united-vs-southampton,/matches/southampton-vs-manchester-united/2wecfr#4506522,60,40,3.42,1.54,23,13,9,5,6,1,3,1,504,323,85,80,7,10,4,4,3.39,1.43,0.02,0.1,3.42,1.54,2.58,0.67,2,3,12,5,0,0,17,7,6,6,594,406,334,148,170,175,14,24,33,46,3,2,23,25,19,12,49,18,2,0,1,3,0,0,10,16,59,64,12,9,4,11,22,29,5,6,44,65,35,45,44,56,9,20,31,69,8,13,50,81,4506522.0,True,False
21,2025-01-15 19:30:00,4,1848.97,3,0,39,1673.98,True,24-25-prem-newcastle-united-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-newcastle-united/2xxjcy#4506521,61,39,2.11,1.62,17,13,5,7,3,5,1,5,507,294,87,77,10,13,4,2,1.91,1.35,0.2,0.27,2.11,1.62,1.79,1.6,5,4,7,2,1,2,11,8,6,5,584,380,269,148,238,146,20,27,57,44,5,5,29,50,15,19,34,24,3,1,0,2,0,0,11,8,79,32,12,10,2,6,16,11,7,2,59,49,41,43,49,51,18,6,75,25,16,9,73,53,4506521.0,True,False
21,2025-01-14 20:00:00,17,1779.32,1,1,14,2002.21,True,24-25-prem-nottingham-forest-vs-liverpool,/matches/liverpool-vs-nottingham-forest/2xthvt#4506518,29,71,0.31,1.99,6,23,3,7,1,4,0,3,159,482,68,85,7,10,0,9,0.27,1.51,0.05,0.48,0.31,1.99,0.93,1.95,1,10,2,6,0,0,2,14,4,9,235,566,79,151,80,331,23,25,37,57,0,6,0,21,21,17,17,52,2,1,2,1,0,0,15,4,75,40,9,2,7,2,58,29,5,2,46,39,36,21,63,37,10,18,36,64,6,4,46,24,4506518.0,True,False
21,2025-01-14 19:30:00,21,1727.54,3,2,54,1765.94,True,24-25-prem-west-ham-united-vs-fulham,/matches/west-ham-united-vs-fulham/2u9b5i#4506519,44,56,0.95,1.9,4,21,3,5,2,3,0,3,349,445,83,85,9,18,0,3,0.95,1.51,0.0,0.4,0.95,1.9,2.12,0.86,1,11,0,5,0,2,3,12,1,9,423,522,239,239,110,206,32,31,53,55,0,6,0,25,8,25,6,27,5,0,3,3,0,0,9,7,69,54,7,10,6,0,27,10,2,0,56,41,41,25,62,38,15,16,48,52,10,4,77,50,4506519.0,True,False
