gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed
32,2025-04-14 19:00:00,91,1781.62,1,0,54,1794.44,True,24-25-prem-afc-bournemouth-vs-fulham,/matches/afc-bournemouth-vs-fulham/2uiul6#4506383,41,59,1.46,1.07,12,12,3,7,2,1,2,1,240,385,73,81,11,10,6,9,1.23,0.91,0.23,0.16,1.46,1.07,1.54,0.91,5,1,4,4,1,0,8,7,4,5,329,473,126,163,114,222,16,19,29,42,5,7,31,23,21,25,15,37,2,1,3,2,0,0,6,10,40,83,4,9,4,4,46,24,7,2,62,51,34,32,52,48,28,19,60,40,10,9,91,53,4506383.0,True,False
32,2025-04-12 16:30:00,3,2007.4,1,1,94,1766.47,True,24-25-prem-arsenal-vs-brentford,/matches/arsenal-vs-brentford/389pak#4506384,64,36,0.96,0.24,14,3,3,2,1,1,0,0,418,219,87,78,7,9,13,5,0.85,0.11,0.11,0.14,0.96,0.24,0.42,0.3,5,1,6,0,0,0,8,3,6,0,480,280,151,142,267,77,8,22,27,47,6,2,29,20,13,12,38,16,3,1,1,3,0,0,2,10,50,59,7,8,0,6,14,35,1,2,38,40,27,26,51,49,11,14,44,56,14,2,70,40,4506384.0,True,False
32,2025-04-12 14:00:00,36,1782.43,2,2,13,1585.71,True,24-25-prem-brighton-&-hove-albion-vs-leicester-city,/matches/leicester-city-vs-brighton-hove-albion/2st0wm#4506385,59,41,4.04,1.62,21,15,7,6,7,2,5,1,435,266,86,78,9,11,3,6,2.4,0.96,0.06,0.67,2.46,1.62,3.3,1.3,9,6,5,3,2,0,15,11,6,4,506,339,234,141,201,125,24,17,52,36,8,5,47,36,12,18,48,27,1,1,2,5,0,0,12,10,75,77,6,4,3,3,14,26,4,5,50,39,35,28,56,44,15,11,58,42,9,6,45,43,4506385.0,True,False
32,2025-04-13 13:00:00,8,1856.54,2,2,40,1591.26,True,24-25-prem-chelsea-vs-ipswich-town,/matches/chelsea-vs-ipswich-town/2sbq85#4506386,74,26,2.14,1.14,34,13,9,4,4,3,4,1,490,148,88,72,11,7,15,4,1.63,0.94,0.51,0.2,2.14,1.14,3.81,1.57,15,8,10,1,2,0,19,6,15,7,560,205,169,82,321,66,11,21,31,44,17,3,37,30,20,6,55,9,1,2,2,2,0,0,7,8,50,73,4,8,1,9,7,50,2,8,37,51,25,28,47,53,12,23,34,66,4,7,44,58,4506386.0,True,False
32,2025-04-13 13:00:00,14,2005.63,2,1,21,1732.7,True,24-25-prem-liverpool-vs-west-ham-united,/matches/liverpool-vs-west-ham-united/2h59kq#4506387,55,45,1.68,0.91,15,11,6,4,2,4,1,4,420,347,85,85,15,8,10,3,1.35,0.85,0.34,0.05,1.68,0.91,1.74,0.49,4,6,5,1,2,2,11,10,4,1,494,406,162,243,258,104,24,16,48,36,5,1,24,10,13,9,37,18,5,4,0,2,0,0,11,4,61,40,4,12,1,5,17,38,4,4,42,46,31,35,47,53,11,11,50,50,5,10,42,56,4506387.0,True,False
32,2025-04-12 11:30:00,43,1918.06,5,2,31,1810.87,True,24-25-prem-manchester-city-vs-crystal-palace,/matches/manchester-city-vs-crystal-palace/2ri9zd#4506388,68,32,3.63,2.07,21,7,9,3,11,3,9,1,668,273,91,81,10,16,1,4,3.53,1.08,0.1,0.99,3.63,2.07,4.05,2.17,7,4,5,0,1,0,16,5,5,2,737,336,288,225,380,48,13,24,48,56,2,3,17,25,11,15,31,9,1,4,2,3,0,0,7,5,70,42,7,13,0,6,11,23,1,3,46,31,38,25,60,40,8,6,57,43,13,4,76,44,4506388.0,True,False
32,2025-04-13 15:30:00,4,1849.31,1,1,1,1793.1,True,24-25-prem-newcastle-united-vs-manchester-united,/matches/manchester-united-vs-newcastle-united/3hddo2#4506389,49,51,1.17,0.32,8,5,3,3,3,1,1,1,172,190,78,77,2,3,5,1,1.12,0.32,0.05,0.0,1.17,0.32,2.02,1.22,4,1,1,1,0,0,6,3,2,2,220,248,70,129,102,61,8,11,35,32,6,1,38,33,10,10,22,8,2,0,0,2,0,0,3,7,38,58,5,2,0,1,8,15,2,1,28,26,17,21,45,55,11,5,69,31,6,7,46,64,4506389.0,True,False
32,2025-04-12 14:00:00,17,1807.9,0,1,11,1755.83,True,24-25-prem-nottingham-forest-vs-everton,/matches/everton-vs-nottingham-forest/2y0rvk#4506390,42,58,0.49,1.3,10,13,5,5,0,2,0,1,247,358,75,81,9,13,1,7,0.44,1.27,0.04,0.03,0.49,1.3,0.91,1.32,2,4,3,4,0,0,5,8,5,5,329,441,132,152,115,206,11,32,23,52,4,7,33,29,18,17,9,29,2,1,0,3,0,0,10,7,67,70,5,1,3,3,44,29,4,5,47,47,29,25,54,46,18,22,45,55,1,6,14,38,4506390.0,True,False
32,2025-04-12 14:00:00,20,1548.4,0,3,7,1839.81,True,24-25-prem-southampton-vs-aston-villa,/matches/southampton-vs-aston-villa/2wb4v7#4506391,40,60,0.32,2.88,7,25,2,10,1,5,1,2,300,496,86,93,11,4,2,13,0.27,0.7,0.05,0.6,0.32,1.31,0.33,3.27,4,9,1,6,0,0,5,13,2,12,349,535,188,161,112,335,26,16,55,73,2,3,13,10,8,10,8,48,0,0,3,1,0,0,11,11,58,44,11,9,5,1,37,19,7,2,31,45,25,39,39,61,6,6,50,50,2,4,13,36,4506391.0,True,False
32,2025-04-13 13:00:00,39,1712.49,4,2,6,1790.89,True,24-25-prem-wolverhampton-wanderers-vs-tottenham-hotspur,/matches/tottenham-hotspur-vs-wolverhampton-wanderers/2fydv8#4506392,38,62,2.44,1.88,13,11,5,4,4,2,2,1,275,487,81,88,12,15,1,4,2.2,0.83,0.24,1.05,2.44,1.88,2.69,2.54,6,5,2,2,0,1,9,8,4,3,341,551,146,240,129,247,13,18,29,62,3,6,33,26,12,21,19,21,2,3,1,2,0,0,16,9,76,69,9,8,2,1,28,11,2,2,52,37,45,29,61,39,7,8,47,53,9,4,60,33,4506392.0,True,False
