player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
517,25-26-europa-league-fc-midtjylland-vs-nottingham-forest,90,0,0,3,0.13,0.19,1,3,0,3,98,58,0.0,6.0,6,2,0.0,1,0.0,0,0,6,0,0,0,2,12,6,12,0.0,0,0.0,8,4,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.03,1,0,94,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,25-26-europa-league-fc-midtjylland-vs-nottingham-forest,90,1,0,3,0.29,0.06,2,3,0,7,47,15,0.0,2.0,1,1,0.0,0,0.0,0,0,5,0,2,1,0,6,5,6,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.93,3,0,94,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,25-26-europa-league-fc-midtjylland-vs-nottingham-forest,90,0,0,1,0.03,0.36,0,2,0,2,81,56,0.0,2.0,10,0,0.0,3,0.0,0,1,7,1,2,1,2,5,4,4,0.0,1,0.0,0,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,0,94,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,25-26-europa-league-fc-midtjylland-vs-nottingham-forest,90,0,1,2,0.17,0.09,1,0,1,6,65,33,0.0,2.0,5,1,0.0,1,0.0,0,1,3,0,2,1,1,3,12,2,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,3,0,0,0,0.0,0.0,0.11,2,0,94,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,25-26-europa-league-fc-midtjylland-vs-nottingham-forest,90,0,0,3,0.1,0.02,2,0,0,1,76,45,0.0,1.0,9,0,0.0,1,0.0,0,1,6,0,0,0,3,5,6,4,0.0,1,0.0,1,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.1,3,0,94,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,25-26-europa-league-fc-midtjylland-vs-nottingham-forest,15,1,0,1,0.79,0.32,1,0,0,3,8,4,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,1,0,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.77,0,75,94,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,25-26-europa-league-fc-midtjylland-vs-nottingham-forest,90,0,0,3,0.1,0.17,0,0,0,5,52,26,0.0,4.0,2,2,0.0,1,0.0,0,0,1,0,1,0,0,3,3,3,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,2,0,0,0,0.0,0.0,0.0,2,0,94,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,25-26-europa-league-fc-midtjylland-vs-nottingham-forest,90,0,0,0,0.0,0.07,0,0,0,1,83,60,0.0,2.0,6,0,0.0,4,0.0,0,0,4,0,4,3,0,9,2,6,0.0,3,0.0,1,1,0,0,0.0,0.0,0,0,0,,0,0,0,0.0,0.0,0.0,5,0,94,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,25-26-europa-league-fc-midtjylland-vs-nottingham-forest,75,0,0,4,0.17,0.03,1,0,0,3,28,14,0.0,0.0,0,0,0.0,1,0.0,0,0,1,0,1,1,0,5,4,2,0.0,3,0.0,2,1,0,0,0.0,0.0,0,0,0,,0,0,0,0.0,0.0,0.02,0,0,75,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,25-26-europa-league-fc-midtjylland-vs-nottingham-forest,62,0,0,1,0.05,0.11,0,0,1,1,46,26,0.0,1.0,4,1,0.0,2,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,28,94,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
