match_id,shot_index,minute,added_time,is_home,player_id,player_name,outcome,situation,body_part,xg,xgot,start_x,start_y,goal_mouth_y,goal_mouth_z,goal_mouth_location
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,1,90,,False,525,Wood,goal,penalty,right-foot,0.7884,0.7735,11.5,50,47.3,1.9,low-right
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,2,88,,True,,,goal,fast-break,right-foot,0.256,0.287,20.1,56,47.9,1.3,low-right
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,3,86,,False,515,Gibbs-White,save,assisted,right-foot,0.1307,0.1064,9.1,66.4,48.3,6.3,low-centre
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,4,78,,False,508,N.Williams,save,assisted,right-foot,0.0617,0.0883,21.8,43.3,51.9,10.1,low-left
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,5,66,,False,716,Savona,miss,assisted,left-foot,0.0543,,7.3,61.2,42,11.1,close-right
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,6,65,,False,521,Sangaré,miss,set-piece,right-foot,0.0265,,27.9,51.1,62.2,9.7,left
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,7,61,,False,,,block,assisted,head,0.026,,12.5,55.2,51,19,low-centre
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,8,57,,False,,,block,corner,head,0.0507,,8.7,47.9,51.1,19,low-centre
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,9,55,,False,516,Hudson-Odoi,block,regular,right-foot,0.0245,,21.7,34.5,48.3,19,low-centre
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,10,51,,False,508,N.Williams,save,assisted,right-foot,0.021,0.0133,18.5,27,50.6,2.5,low-centre
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,11,48,,False,517,Anderson,miss,assisted,right-foot,0.0559,,14.2,34.6,42.7,11.1,close-right
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,12,45,,False,508,N.Williams,block,assisted,right-foot,0.0219,,26.3,44.2,48.7,19,low-centre
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,13,45,,False,516,Hudson-Odoi,block,assisted,right-foot,0.0458,,10.4,26.8,52,19,low-left
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,14,38,,False,,,save,assisted,right-foot,0.0296,0.0248,17.9,27.6,51.3,3.2,low-centre
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,15,37,,False,669,Ndoye,miss,assisted,right-foot,0.0355,,1.4,60.3,38,16.7,right
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,16,36,,False,517,Anderson,save,assisted,right-foot,0.027,0.03,20.1,31.5,49.3,22.2,high-centre
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,17,32,,True,,,miss,corner,head,0.0535,,9.6,52.7,57.6,13.9,close-left
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,18,24,,True,,,goal,corner,left-foot,0.5721,0.9885,2,47.7,53.2,18.4,low-left
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,19,24,,True,,,save,corner,head,0.7505,0.8957,2.6,50.2,51.1,10.8,low-centre
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,20,24,,True,89,Philip,miss,corner,head,0.1127,,2,42,39.7,11.1,right
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,21,22,,False,669,Ndoye,goal,assisted,right-foot,0.2175,0.882,11.4,46.6,54.2,5.1,low-left
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,22,21,,False,505,Milenković,save,corner,left-foot,0.2184,0.7371,8.3,51.1,47.4,32.9,high-right
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,23,21,,False,515,Gibbs-White,miss,corner,right-foot,0.0431,,13,63.9,66.6,9.7,left
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,24,21,,False,,,block,corner,head,0.0657,,8.5,47.6,49.4,19,low-centre
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,25,20,,False,669,Ndoye,save,assisted,left-foot,0.0354,0.0517,25.6,60,47.2,12.7,low-right
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,26,18,,True,,,goal,set-piece,right-foot,0.9428,0.9948,1,47,52.9,7.6,low-left
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,27,18,,True,,,save,set-piece,head,0.0475,,7.6,59.1,54,19,low-left
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,28,16,,False,516,Hudson-Odoi,miss,assisted,right-foot,0.0275,,23.1,39.7,42.2,29.2,close-right
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,29,15,,False,517,Anderson,miss,assisted,right-foot,0.0439,,26.4,50,51.6,62.5,high
25-26-europa-league-fc-midtjylland-vs-nottingham-forest,30,2,,True,,,block,free-kick,right-foot,0.0398,,27.4,48.4,53.5,19,low-left
