id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
1,a,,,6.0,85,1.0,0,0.0,5,-5.0,35.5,6,1.0,77,2,4.3,58.0,3.0,4,314,3.7,82.0,9.0,0.6,12.8,0.0,3222875,19708,1336301,55548,4.7,4.7,0.0,0.04,0.04,10.97,0.0,0.0,0.0,0.61,288.6,101.0,16.0,20.3,347.0,3.0,0.0,766.0,88.0,31.0,248.0,15.0,,,,18,,David,Raya Martín,Raya,,,1620,0,0,9,11,0,0,0,1,0,29,18,94,,,,1.61,0.5,0.61,1.0,0.0,0,13,147
725,a,100.0,75.0,5.5,145,17.0,0,0.0,0,0.0,2.3,124,50.0,31,1,3.4,127.0,48.0,2,122,4.5,41.0,15.0,0.8,5.6,0.0,434861,5785,133841,31762,5.5,4.1,0.0,0.51,0.51,5.21,0.0,0.07,0.07,0.72,157.0,219.0,90.0,24.6,342.0,119.0,12.0,355.0,124.0,19.3,306.0,102.0,,,,18,,Piero,Hincapié,Hincapie,,,653,0,0,2,6,0,0,0,2,0,0,7,67,,,,0.0,0.28,0.83,0.96,9.23,14,53,29
25,a,,,5.1,235,144.0,0,0.0,-4,4.0,0.1,430,144.0,8,0,1.3,390.0,177.0,0,20,0.0,731.0,318.0,0.0,1.6,0.0,12299,90,34079,203,1.0,1.0,0.23,0.08,0.31,0.73,0.13,0.04,0.17,0.4,8.6,424.0,192.0,22.5,345.0,183.0,24.0,315.0,166.0,5.4,398.0,184.0,,,,18,,Ethan,Nwaneri,Nwaneri,,,165,0,0,1,0,0,0,0,0,0,0,0,13,,,,0.0,0.55,0.0,0.0,7.09,2,1,10
26,a,100.0,100.0,5.2,215,134.0,0,0.0,-3,3.0,2.2,130,43.0,61,2,3.4,125.0,55.0,4,288,1.8,215.0,99.0,0.3,11.7,0.0,684823,2647,726355,8508,2.8,2.8,1.15,1.18,2.33,10.13,0.07,0.07,0.14,0.61,290.4,100.0,31.0,245.1,58.0,48.0,108.0,156.0,91.0,64.5,85.0,53.0,,,,18,,Martín,Zubimendi Ibáñez,Zubimendi,,,1500,2,1,9,10,0,0,0,3,0,0,17,142,,,,0.0,0.54,0.6,1.02,8.52,27,62,53
34,u,0.0,0.0,4.0,651,51.0,0,0.0,0,0.0,0.1,467,74.0,0,0,0.0,553.0,69.0,0,0,0.0,495.0,63.0,0.0,0.0,0.0,0,0,16150,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,69.0,0.0,535.0,58.0,0.0,503.0,43.0,0.0,547.0,69.0,,,,18,,Joe,Gauci,Gauci,Has joined Port Vale on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
35,u,0.0,0.0,4.0,650,50.0,0,0.0,0,0.0,0.0,709,82.0,0,0,0.0,552.0,68.0,0,0,0.0,494.0,62.0,0.0,0.0,0.0,0,0,1175,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,68.0,0.0,534.0,57.0,0.0,502.0,42.0,0.0,546.0,68.0,,,,18,,Filip,Marschall,Marschall,Has joined Stevenage permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
36,s,0.0,100.0,4.9,291,48.0,0,0.0,4,-4.0,10.6,39,13.0,76,1,4.2,63.0,28.0,6,266,3.7,78.0,29.0,0.8,15.5,0.0,2059009,8520,1035767,261979,0.0,3.7,0.66,1.41,2.07,24.44,0.04,0.08,0.12,1.38,373.8,39.0,17.0,244.1,60.0,10.0,113.0,147.0,26.0,73.1,58.0,8.0,1.0,,,18,,Matty,Cash,Cash,Suspended until 03 Jan,,1592,3,1,5,18,0,0,0,5,0,0,18,127,,,,0.0,0.28,1.02,1.02,5.88,32,72,38
47,a,100.0,100.0,7.4,23,16.0,1,-1.0,4,-4.0,22.8,14,4.0,92,1,5.1,20.0,10.0,10,318,7.0,7.0,5.0,0.9,12.4,0.0,3401592,237782,1584543,59926,6.0,7.0,2.9,2.02,4.92,25.33,0.16,0.11,0.27,1.42,419.6,25.0,6.0,298.5,39.0,35.0,374.0,19.0,9.0,109.1,15.0,12.0,,,,18,,Morgan,Rogers,Rogers,,,1606,7,3,5,19,0,0,0,3,0,0,18,111,,,,0.0,0.28,1.06,1.01,6.22,19,27,65
59,a,100.0,100.0,4.8,356,222.0,0,0.0,-2,2.0,0.8,204,71.0,45,1,3.5,111.0,47.0,3,205,3.5,90.0,37.0,0.7,9.4,0.0,128345,3878,228063,3200,2.5,3.5,0.43,0.21,0.64,13.64,0.05,0.02,0.07,1.46,236.4,148.0,55.0,58.3,261.0,156.0,65.0,231.0,128.0,36.0,219.0,113.0,,,,18,,Amadou,Onana,Onana,,,841,2,0,3,11,0,0,0,2,0,0,10,116,,,,0.0,0.32,1.18,1.07,12.41,27,52,37
60,a,,,4.5,469,286.0,0,0.0,0,0.0,0.3,314,104.0,0,0,0.0,692.0,286.0,0,0,0.0,655.0,264.0,0.0,0.0,0.0,35899,404,43583,634,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,283.0,0.0,684.0,283.0,0.0,669.0,279.0,0.0,691.0,284.0,,,,18,,Ben,Broggio,Broggio,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
