gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed
31,2025-04-05 16:30:00,7,1836.75,2,1,17,1812.43,True,24-25-prem-aston-villa-vs-nottingham-forest,/matches/nottingham-forest-vs-aston-villa/3gke9k#4506373,52,48,3.03,1.48,17,19,8,3,4,0,2,0,363,327,85,84,7,15,4,4,2.61,1.38,0.42,0.11,3.03,1.48,2.88,0.75,6,14,3,2,0,1,13,10,4,9,429,389,176,132,187,195,27,19,47,44,3,3,23,18,14,7,29,23,0,5,2,2,0,0,7,12,50,57,5,9,2,3,12,20,2,6,45,45,38,33,54,46,7,12,37,63,9,5,47,45,4506373.0,True,False
31,2025-04-06 13:00:00,94,1763.9,0,0,8,1854.9,True,24-25-prem-brentford-vs-chelsea,/matches/chelsea-vs-brentford/2spihp#4506374,41,59,1.22,1.32,9,21,2,5,2,3,2,3,253,405,76,84,12,12,3,6,0.56,0.82,0.66,0.5,1.22,1.32,0.4,1.04,5,9,2,7,0,0,7,13,2,8,331,481,156,178,97,227,28,30,45,50,4,5,20,28,18,7,25,34,3,1,1,3,0,0,10,8,43,73,8,11,7,1,20,26,6,2,45,42,40,27,60,40,5,15,25,75,5,4,56,27,4506374.0,True,False
31,2025-04-05 14:00:00,31,1803.01,2,1,36,1787.22,True,24-25-prem-crystal-palace-vs-brighton-&-hove-albion,/matches/crystal-palace-vs-brighton-hove-albion/3bfzlv#4506375,38,62,0.61,0.94,8,11,3,5,0,2,0,1,236,453,75,85,12,13,2,4,0.25,0.9,0.37,0.04,0.61,0.94,1.08,1.59,1,3,4,3,0,0,5,7,3,4,316,531,148,225,88,228,20,27,34,54,1,3,10,15,16,26,11,22,3,1,0,1,2,1,17,11,71,52,9,6,3,4,33,21,4,1,51,57,41,38,52,48,10,19,34,66,5,7,33,41,4506375.0,True,False
31,2025-04-05 11:30:00,11,1749.1,1,1,3,2001.44,True,24-25-prem-everton-vs-arsenal,/matches/everton-vs-arsenal/2ttfpg#4506376,29,71,1.05,1.83,5,14,2,5,2,1,1,1,125,389,70,87,17,13,3,8,0.16,1.1,0.1,0.73,0.26,1.83,0.96,0.98,2,3,1,6,0,0,4,11,1,3,179,449,62,229,63,160,14,14,35,42,2,4,14,22,17,14,19,44,0,1,3,1,0,0,11,9,65,41,5,3,6,1,32,29,3,1,43,62,37,45,45,55,6,17,26,74,7,7,44,37,4506376.0,True,False
31,2025-04-06 13:00:00,54,1780.25,3,2,14,2016.74,True,24-25-prem-fulham-vs-liverpool,/matches/liverpool-vs-fulham/2u7pyg#4506377,38,62,0.75,1.11,12,14,6,6,3,3,1,2,257,463,78,84,10,9,4,4,0.63,1.0,0.12,0.1,0.75,1.11,1.78,1.88,4,5,2,3,0,1,8,10,4,4,331,550,146,251,111,212,25,14,44,33,1,4,8,20,11,29,21,29,2,3,3,0,0,0,19,7,79,44,9,8,3,2,44,21,4,3,60,41,39,30,57,43,21,11,66,34,7,4,50,25,4506377.0,True,False
31,2025-04-05 14:00:00,40,1596.26,1,2,39,1704.43,True,24-25-prem-ipswich-town-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-ipswich-town/2txss2#4506378,44,56,1.1,2.57,6,22,2,7,1,4,0,3,236,329,76,82,12,16,4,8,0.04,1.69,1.06,0.89,1.1,2.57,0.89,2.1,2,9,2,6,0,1,5,19,1,3,310,401,133,155,103,174,29,19,53,41,1,11,8,50,26,24,15,40,1,1,2,2,0,0,7,8,58,62,4,5,7,2,33,29,4,1,52,52,32,31,51,49,20,21,49,51,4,8,33,53,4506378.0,True,False
31,2025-04-07 19:00:00,13,1590.22,0,3,4,1841.74,True,24-25-prem-leicester-city-vs-newcastle-united,/matches/leicester-city-vs-newcastle-united/2tfjhg#4506379,58,42,0.48,3.28,7,16,2,5,0,4,0,1,456,332,84,80,8,9,12,2,0.27,3.21,0.21,0.07,0.48,3.28,0.38,2.94,4,8,1,3,0,1,6,10,1,6,545,413,262,208,194,124,26,15,44,41,7,1,23,14,20,14,16,22,3,2,2,0,0,0,10,14,63,74,15,7,3,1,11,32,2,2,48,47,34,34,50,50,14,13,52,48,9,8,56,44,4506379.0,True,False
31,2025-04-06 15:30:00,1,1786.94,0,0,43,1918.7,True,24-25-prem-manchester-united-vs-manchester-city,/matches/manchester-city-vs-manchester-united/2wabz2#4506380,38,62,0.38,0.37,4,5,1,1,1,1,1,1,178,316,83,88,3,6,1,2,0.22,0.37,0.17,0.0,0.38,0.37,0.02,0.02,2,3,1,1,0,0,3,3,1,2,214,360,128,112,50,204,10,10,33,48,2,0,67,0,7,13,14,13,1,1,0,2,0,0,8,4,44,80,8,2,1,1,16,4,2,1,30,12,26,11,70,30,4,1,80,20,2,3,67,23,4506380.0,True,False
31,2025-04-06 13:00:00,6,1790.04,3,1,20,1549.79,True,24-25-prem-tottenham-hotspur-vs-southampton,/matches/southampton-vs-tottenham-hotspur/2ekh9c#4506381,51,49,2.21,1.04,13,12,8,4,3,1,1,0,419,413,89,89,16,20,4,1,1.01,0.64,0.41,0.41,1.42,1.04,3.43,0.44,2,2,3,6,0,1,11,9,2,3,472,466,244,186,175,227,18,17,46,46,2,1,13,7,17,10,25,24,1,1,1,1,0,0,11,18,65,62,9,8,6,3,14,16,3,5,48,55,43,51,46,54,5,4,56,44,7,7,32,54,4506381.0,True,False
31,2025-04-05 14:00:00,21,1731.29,2,2,91,1779.97,True,24-25-prem-west-ham-united-vs-afc-bournemouth,/matches/west-ham-united-vs-afc-bournemouth/2hfnrc#4506382,56,44,0.65,2.15,9,11,3,4,1,2,0,0,370,260,79,74,13,13,4,7,0.39,1.11,0.25,1.04,0.65,2.15,1.47,1.94,5,4,1,3,0,1,6,8,3,3,469,353,203,145,167,115,22,20,39,38,5,7,29,29,25,17,16,21,4,1,2,2,0,0,10,11,91,50,7,7,3,1,30,28,3,2,50,62,34,39,47,53,16,23,41,59,11,4,52,40,4506382.0,True,False
