match_id,shot_index,minute,added_time,is_home,player_id,player_name,outcome,situation,body_part,xg,xgot,start_x,start_y,goal_mouth_y,goal_mouth_z,goal_mouth_location
25-26-efl-cup-bradford-city-vs-newcastle-united,1,90,,False,487,Barnes,block,assisted,right-foot,0.0624,,16.7,35.4,46,19,low-right
25-26-efl-cup-bradford-city-vs-newcastle-united,2,90,,False,,,miss,assisted,left-foot,0.1177,,11,38.2,42.9,12.5,close-right
25-26-efl-cup-bradford-city-vs-newcastle-united,3,87,,False,500,Osula,goal,assisted,right-foot,0.4696,,2.6,53.9,51.2,24.1,high-centre
25-26-efl-cup-bradford-city-vs-newcastle-united,4,86,,False,,,block,regular,right-foot,0.1237,,13.8,42.2,49.3,19,low-centre
25-26-efl-cup-bradford-city-vs-newcastle-united,5,84,,False,487,Barnes,miss,assisted,right-foot,0.0251,,12.1,28.3,41.8,18.1,close-right
25-26-efl-cup-bradford-city-vs-newcastle-united,6,79,,True,,,goal,assisted,right-foot,0.1145,,16.5,42.7,52.6,24.1,high-left
25-26-efl-cup-bradford-city-vs-newcastle-united,7,78,,False,,,save,assisted,right-foot,0.2119,,7.5,47.3,49.8,4.4,low-centre
25-26-efl-cup-bradford-city-vs-newcastle-united,8,75,,False,,,goal,assisted,left-foot,0.2313,,11.4,53.6,53.1,4.4,low-left
25-26-efl-cup-bradford-city-vs-newcastle-united,9,71,,True,,,miss,set-piece,right-foot,0.0267,,24.5,52.6,53.3,84.7,high
25-26-efl-cup-bradford-city-vs-newcastle-united,10,68,,False,485,Gordon,miss,assisted,right-foot,0.099,,11.1,65.6,67.1,6.9,left
25-26-efl-cup-bradford-city-vs-newcastle-united,11,65,,False,500,Osula,miss,assisted,head,0.4465,,4.1,53,73.3,8.3,left
25-26-efl-cup-bradford-city-vs-newcastle-united,12,64,,False,485,Gordon,save,assisted,right-foot,0.0348,,23.1,39.2,51,1.3,low-centre
25-26-efl-cup-bradford-city-vs-newcastle-united,13,60,,False,,,miss,assisted,head,0.1377,,6.9,44.6,59.3,11.1,left
25-26-efl-cup-bradford-city-vs-newcastle-united,14,57,,True,,,miss,assisted,left-foot,0.043,,14.2,31.2,62.7,51.4,high-left
25-26-efl-cup-bradford-city-vs-newcastle-united,15,55,,False,486,Elanga,save,assisted,right-foot,0.1841,,6.3,57.2,47.9,13.3,low-right
25-26-efl-cup-bradford-city-vs-newcastle-united,16,54,,False,,,post,assisted,right-foot,0.172,,9.9,37.7,55.5,39.2,high
25-26-efl-cup-bradford-city-vs-newcastle-united,17,53,,True,,,save,assisted,head,0.1279,,6.3,56,51.4,15.8,low-centre
25-26-efl-cup-bradford-city-vs-newcastle-united,18,51,,False,485,Gordon,save,assisted,right-foot,0.0697,,11.4,67.2,49.4,7,low-centre
25-26-efl-cup-bradford-city-vs-newcastle-united,19,47,,False,,,miss,corner,head,0.0769,,8,55.1,33.8,41.7,high-right
25-26-efl-cup-bradford-city-vs-newcastle-united,20,43,,False,,,miss,set-piece,right-foot,0.0146,,27.9,37.4,51.4,75,high
25-26-efl-cup-bradford-city-vs-newcastle-united,21,37,,False,,,miss,assisted,right-foot,0.033,,21.2,30.9,38.7,66.7,high-right
25-26-efl-cup-bradford-city-vs-newcastle-united,22,35,,False,,,miss,assisted,head,0.0172,,5.7,33.9,61.8,19.4,left
25-26-efl-cup-bradford-city-vs-newcastle-united,23,32,,False,500,Osula,save,assisted,right-foot,0.0627,,3.8,67.1,47.2,13.9,low-right
25-26-efl-cup-bradford-city-vs-newcastle-united,24,30,,False,485,Gordon,save,assisted,right-foot,0.0449,,24.4,54.5,45.5,7.6,low-right
25-26-efl-cup-bradford-city-vs-newcastle-united,25,27,,False,475,Botman,block,corner,left-foot,0.0966,,10.2,45.8,49.9,19,low-centre
25-26-efl-cup-bradford-city-vs-newcastle-united,26,25,,False,500,Osula,save,assisted,left-foot,0.1651,,11.1,41.5,52.3,5.1,low-left
25-26-efl-cup-bradford-city-vs-newcastle-united,27,22,,False,485,Gordon,block,assisted,left-foot,0.0838,,13.3,37.4,53.5,19,low-left
25-26-efl-cup-bradford-city-vs-newcastle-united,28,19,,False,500,Osula,goal,assisted,right-foot,0.1733,,10.4,60.2,52.6,4.4,low-left
25-26-efl-cup-bradford-city-vs-newcastle-united,29,17,,False,,,goal,regular,right-foot,0.2883,,11.1,45.7,45.9,1.9,low-right
25-26-efl-cup-bradford-city-vs-newcastle-united,30,17,,False,485,Gordon,block,assisted,right-foot,0.0791,,19.5,47,52.5,19,low-left
25-26-efl-cup-bradford-city-vs-newcastle-united,31,14,,True,,,block,assisted,left-foot,0.0681,,20.3,49.4,51.5,19,low-centre
25-26-efl-cup-bradford-city-vs-newcastle-united,32,4,,False,,,miss,assisted,right-foot,0.0718,,18.5,57,45.4,68.1,high
25-26-efl-cup-bradford-city-vs-newcastle-united,33,1,,True,,,save,regular,left-foot,0.074,,15.1,60.7,47.1,1.9,low-right
25-26-efl-cup-brighton-hove-albion-vs-barnsley,1,89,,True,166,Ayari,goal,assisted,right-foot,0.0455,,12.9,68.1,46.1,25.3,high-right
25-26-efl-cup-brighton-hove-albion-vs-barnsley,2,87,,True,795,Howell,goal,fast-break,left-foot,0.1348,,17.3,47.7,53.1,18.4,low-left
25-26-efl-cup-brighton-hove-albion-vs-barnsley,3,83,,True,166,Ayari,save,corner,right-foot,0.005,,31.5,43.6,52.9,22.2,high-left
25-26-efl-cup-brighton-hove-albion-vs-barnsley,4,74,,False,,,miss,corner,head,0.0471,,8.6,44.8,2,1.4,right
25-26-efl-cup-brighton-hove-albion-vs-barnsley,5,71,,False,,,block,free-kick,right-foot,0.0915,,20.8,60.7,49.3,19,low-centre
25-26-efl-cup-brighton-hove-albion-vs-barnsley,6,68,,True,,,goal,assisted,right-foot,0.1405,,13.9,59.9,47.3,3.2,low-right
25-26-efl-cup-brighton-hove-albion-vs-barnsley,7,67,,False,,,post,set-piece,left-foot,0.0419,,20.1,53.4,55.2,28.5,left
25-26-efl-cup-brighton-hove-albion-vs-barnsley,8,61,,False,,,post,regular,right-foot,0.0112,,39.3,60.3,52,39.9,high
25-26-efl-cup-brighton-hove-albion-vs-barnsley,9,59,,True,172,Watson,miss,assisted,left-foot,0.0303,,12.1,29.8,49.6,77.8,high
25-26-efl-cup-brighton-hove-albion-vs-barnsley,10,56,,True,180,Tzimas,save,regular,right-foot,0.0196,,2.9,29.1,47.7,19,low-right
25-26-efl-cup-brighton-hove-albion-vs-barnsley,11,56,,True,172,Watson,save,assisted,left-foot,0.0348,,1.7,34.2,51.6,5.7,low-centre
25-26-efl-cup-brighton-hove-albion-vs-barnsley,12,54,,True,144,Coppola,save,corner,head,0.0374,,12.2,44.1,48.9,12.7,low-centre
25-26-efl-cup-brighton-hove-albion-vs-barnsley,13,53,,True,167,Baleba,save,assisted,left-foot,0.1681,,9.1,40.9,51.3,15.8,low-centre
25-26-efl-cup-brighton-hove-albion-vs-barnsley,14,46,,True,172,Watson,block,assisted,left-foot,0.061,,18.8,40.7,51.8,19,low-left
25-26-efl-cup-brighton-hove-albion-vs-barnsley,15,38,,False,,,miss,set-piece,left-foot,0.01,,24.7,63.8,47.1,84.7,high
25-26-efl-cup-brighton-hove-albion-vs-barnsley,16,33,,True,,,goal,regular,right-foot,0.0157,,30.9,49.1,48.2,23.4,high-centre
25-26-efl-cup-brighton-hove-albion-vs-barnsley,17,21,,True,,,goal,fast-break,right-foot,0.0604,,18.8,68.7,51.6,27.8,high-centre
25-26-efl-cup-brighton-hove-albion-vs-barnsley,18,20,,True,,,miss,corner,head,0.0535,,7.7,55.8,31.9,5.6,right
25-26-efl-cup-brighton-hove-albion-vs-barnsley,19,18,,False,,,miss,set-piece,head,0.1242,,8.2,46.4,44,72.2,high-right
25-26-efl-cup-brighton-hove-albion-vs-barnsley,20,9,,True,,,goal,assisted,right-foot,0.3922,,7.5,47.8,50.6,5.7,low-centre
25-26-efl-cup-brighton-hove-albion-vs-barnsley,21,9,,True,144,Coppola,block,assisted,right-foot,0.0234,,26.5,51.5,49.7,19,low-centre
25-26-efl-cup-brighton-hove-albion-vs-barnsley,22,3,,True,180,Tzimas,save,assisted,left-foot,0.1323,,13.4,52.1,49.7,3.2,low-centre
25-26-efl-cup-cardiff-city-vs-burnley,1,90,,False,218,Barnes,miss,throw-in-set-piece,head,0.0639,,8.5,54.4,45.7,76.4,high
25-26-efl-cup-cardiff-city-vs-burnley,2,89,,True,,,block,corner,head,0.0317,,7.3,40.9,50.9,22.2,high-centre
25-26-efl-cup-cardiff-city-vs-burnley,3,85,,False,,,save,assisted,right-foot,0.0573,,5.8,31.3,52.8,14.6,low-left
25-26-efl-cup-cardiff-city-vs-burnley,4,84,,False,215,Flemming,block,regular,left-foot,0.0193,,25.6,44.6,46.5,19,low-right
25-26-efl-cup-cardiff-city-vs-burnley,5,84,,False,,,save,regular,right-foot,0.1099,,11.7,37.2,50.7,15.8,low-centre
25-26-efl-cup-cardiff-city-vs-burnley,6,71,,False,680,Broja,save,regular,right-foot,0.0478,,12,67.3,48.8,2.5,low-centre
25-26-efl-cup-cardiff-city-vs-burnley,7,70,,True,,,miss,fast-break,left-foot,0.1682,,13.5,47.9,42,5.6,close-right
25-26-efl-cup-cardiff-city-vs-burnley,8,65,,True,,,miss,set-piece,right-foot,0.0274,,18.9,48.3,90.4,11.1,left
25-26-efl-cup-cardiff-city-vs-burnley,9,60,,True,,,miss,assisted,right-foot,0.0188,,27.7,47.2,57.6,8.3,close-left
25-26-efl-cup-cardiff-city-vs-burnley,10,56,,False,215,Flemming,goal,assisted,left-foot,0.052,,22,53.4,53.6,20.9,high-left
25-26-efl-cup-cardiff-city-vs-burnley,11,53,,False,206,Edwards,miss,assisted,left-foot,0.1088,,11.9,63.8,58,15.3,close-left
25-26-efl-cup-cardiff-city-vs-burnley,12,45,,False,215,Flemming,save,corner,left-foot,0.0559,,11.6,55.8,49.4,5.7,low-centre
25-26-efl-cup-cardiff-city-vs-burnley,13,45,,False,680,Broja,block,assisted,right-foot,0.0511,,19.1,45.9,49.9,19,low-centre
