id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
776,a,,,4.5,510,314.0,0,0.0,0,0.0,0.0,796,352.0,0,0,0.0,747.0,315.0,0,0,0.0,687.0,279.0,0.0,0.0,0.0,274,28,141,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,315.0,0.0,741.0,315.0,0.0,723.0,308.0,0.0,747.0,315.0,,,,25,,Oliver,Pimlott,Pimlott,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
88,a,100.0,100.0,4.9,292,181.0,0,0.0,-1,1.0,0.1,565,208.0,37,4,2.5,267.0,113.0,0,182,3.8,80.0,34.0,0.8,7.6,0.0,10468,886,6917,327,3.8,3.8,0.07,0.52,0.59,12.68,0.01,0.05,0.06,1.33,206.0,236.0,101.0,183.2,149.0,103.0,12.0,387.0,194.0,40.4,263.0,131.0,,,,25,,Lewis,Cook,Cook,,,860,0,1,1,18,0,0,0,1,1,0,8,142,,,,0.0,0.1,1.88,0.84,14.86,25,55,62
89,u,0.0,0.0,4.9,295,184.0,0,0.0,-1,1.0,0.0,671,273.0,0,0,0.0,761.0,325.0,0,0,0.0,714.0,298.0,0.0,0.0,0.0,598,0,6612,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.0,325.0,0.0,757.0,325.0,0.0,747.0,321.0,0.0,761.0,325.0,,,,25,,Philip,Billing,Philip,has joined Midtjylland permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
90,a,100.0,100.0,5.0,272,166.0,0,0.0,0,0.0,0.7,215,73.0,86,2,3.4,132.0,62.0,6,374,6.0,14.0,10.0,1.2,17.2,0.0,143038,16852,72360,5694,6.0,6.0,2.44,1.21,3.65,27.53,0.12,0.06,0.18,1.4,351.6,116.0,38.0,243.1,106.0,76.0,200.0,108.0,64.0,79.0,110.0,59.0,1.0,,,25,,Alex,Scott,Scott,,,1768,2,2,6,32,0,0,0,2,0,0,22,229,,,,0.0,0.31,1.63,1.12,11.66,33,85,111
743,a,,,4.5,501,308.0,0,0.0,0,0.0,0.0,725,304.0,0,0,0.0,740.0,310.0,0,0,0.0,678.0,273.0,0.0,0.0,0.0,1381,49,1216,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,310.0,0.0,734.0,310.0,0.0,716.0,303.0,0.0,740.0,310.0,,,,25,,Landon,Emenalo,Emenalo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
281,a,,,4.4,553,332.0,0,0.0,-1,1.0,0.0,588,221.0,1,0,1.0,461.0,204.0,0,2,0.0,596.0,214.0,0.0,0.2,0.0,5184,228,6460,86,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,19.5,0.0,665.0,254.0,0.1,482.0,233.0,0.0,634.0,245.0,0.0,667.0,256.0,,,,25,,Kaden,Rodney,Rodney,,,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
288,a,,,4.3,584,28.0,0,0.0,-2,2.0,0.1,456,69.0,0,0,0.0,639.0,89.0,0,0,0.0,552.0,83.0,0.0,0.0,0.0,4287,103,11589,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,89.0,0.0,625.0,80.0,0.0,594.0,67.0,0.0,632.0,89.0,,,,25,,Mark,Travers,Travers,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
306,a,,,4.3,609,356.0,0,0.0,-2,2.0,0.1,484,170.0,0,0,0.0,650.0,246.0,0,0,0.0,566.0,195.0,0.0,0.0,0.0,11669,1296,13131,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,237.0,0.0,637.0,242.0,0.0,607.0,226.0,0.0,643.0,239.0,,,,25,,Callum,Bates,Bates,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
320,a,,,4.3,581,129.0,0,0.0,-2,2.0,0.1,533,189.0,10,0,1.2,431.0,154.0,0,29,0.2,362.0,136.0,0.0,2.3,0.0,6722,79,11015,111,-0.3,0.2,0.02,0.03,0.05,8.18,0.0,0.01,0.01,1.79,72.4,370.0,141.0,4.3,437.0,159.0,8.0,398.0,147.0,8.5,413.0,148.0,,,,25,,Issa,Diop,Diop,,,412,0,0,0,9,0,0,0,1,0,0,4,42,,,,0.0,0.0,1.97,0.87,7.65,5,30,10
779,a,,,4.5,506,72.0,0,0.0,0,0.0,0.0,660,84.0,0,0,0.0,745.0,81.0,0,0,0.0,683.0,70.0,0.0,0.0,0.0,2783,674,1014,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0,81.0,0.0,739.0,80.0,0.0,721.0,80.0,0.0,745.0,81.0,,,,25,,Braiden,Graham,Graham,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
