gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,tournament
37.0,2026-05-17T16:30:00+00:00,4.0,1837.53,3.0,1.0,21.0,1768.8,True,25-26-prem-newcastle-united-vs-west-ham-united,/matches/west-ham-united-vs-newcastle-united/2yilb8#4813743,55.0,45.0,1.73,0.95,15.0,15.0,7.0,8.0,3.0,1.0,0.0,1.0,414.0,340.0,82.0,83.0,8.0,11.0,9.0,1.0,1.71,0.9,0.02,0.05,1.73,0.95,2.33,0.79,2.0,3.0,6.0,4.0,0.0,1.0,9.0,10.0,6.0,5.0,503.0,410.0,212.0,139.0,202.0,201.0,19.0,20.0,39.0,38.0,4.0,6.0,22.0,35.0,27.0,20.0,43.0,34.0,2.0,2.0,1.0,3.0,0.0,0.0,24.0,20.0,71,68,8.0,9.0,4.0,6.0,14.0,19.0,7.0,4.0,48.0,51.0,40.0,36.0,53.0,47.0,8.0,15.0,35.0,65.0,6.0,8.0,46.0,42.0,4813743.0,False,True,prem
37.0,2026-05-19T19:15:00+00:00,8.0,1831.1,2.0,1.0,6.0,1777.31,True,25-26-prem-chelsea-vs-tottenham-hotspur,/matches/chelsea-vs-tottenham-hotspur/2eggkj#4813739,44.0,56.0,0.63,1.27,9.0,9.0,4.0,3.0,1.0,4.0,0.0,3.0,360.0,479.0,83.0,88.0,11.0,18.0,3.0,4.0,0.5,1.05,0.12,0.22,0.63,1.27,1.32,1.13,3.0,5.0,2.0,1.0,1.0,1.0,4.0,8.0,5.0,1.0,432.0,546.0,249.0,278.0,111.0,201.0,15.0,23.0,33.0,55.0,1.0,4.0,10.0,25.0,16.0,17.0,11.0,25.0,1.0,1.0,4.0,3.0,0.0,0.0,19.0,14.0,72,57,14.0,11.0,1.0,2.0,10.0,14.0,2.0,2.0,52.0,49.0,42.0,39.0,52.0,48.0,10.0,10.0,50.0,50.0,5.0,14.0,50.0,67.0,4813739.0,False,True,prem
37.0,2026-05-17T14:00:00+00:00,11.0,1803.43,1.0,3.0,56.0,1735.93,True,25-26-prem-everton-vs-sunderland,/matches/sunderland-vs-everton/2fgq72#4813740,48.0,52.0,1.04,0.76,10.0,7.0,4.0,3.0,2.0,2.0,2.0,0.0,346.0,384.0,85.0,85.0,14.0,9.0,3.0,2.0,0.9,0.64,0.14,0.12,1.04,0.76,0.99,1.28,4.0,4.0,2.0,0.0,0.0,0.0,6.0,5.0,4.0,2.0,407.0,451.0,157.0,201.0,189.0,183.0,18.0,17.0,32.0,40.0,7.0,2.0,39.0,10.0,20.0,18.0,15.0,12.0,0.0,1.0,3.0,0.0,0.0,0.0,13.0,10.0,69,64,10.0,3.0,0.0,2.0,35.0,30.0,0.0,3.0,40.0,39.0,26.0,26.0,50.0,50.0,14.0,13.0,52.0,48.0,5.0,3.0,50.0,38.0,4813740.0,False,True,prem
37.0,2026-05-18T19:00:00+00:00,3.0,2063.76,1.0,0.0,90.0,1666.34,True,25-26-prem-arsenal-vs-burnley,/matches/burnley-vs-arsenal/2omsup#4813736,60.0,40.0,1.29,0.19,13.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,444.0,266.0,87.0,79.0,7.0,16.0,3.0,3.0,0.91,0.17,0.39,0.02,1.29,0.19,2.03,0.0,7.0,4.0,3.0,1.0,2.0,0.0,9.0,2.0,4.0,3.0,513.0,336.0,166.0,177.0,278.0,89.0,18.0,23.0,42.0,38.0,2.0,4.0,15.0,40.0,22.0,10.0,38.0,7.0,1.0,0.0,1.0,3.0,0.0,0.0,17.0,21.0,56,55,2.0,7.0,1.0,3.0,15.0,24.0,0.0,2.0,48.0,41.0,35.0,32.0,52.0,48.0,13.0,9.0,59.0,41.0,3.0,4.0,27.0,31.0,4813736.0,False,True,prem
37.0,2026-05-15T19:00:00+00:00,7.0,1920.97,4.0,2.0,14.0,1910.8,True,25-26-prem-aston-villa-vs-liverpool,/matches/liverpool-vs-aston-villa/2ydbmv#4813737,45.0,55.0,1.85,1.43,14.0,16.0,9.0,5.0,5.0,3.0,3.0,1.0,299.0,384.0,82.0,87.0,12.0,9.0,4.0,9.0,0.86,0.69,0.98,0.74,1.85,1.43,3.11,1.62,2.0,8.0,3.0,3.0,1.0,1.0,9.0,10.0,5.0,6.0,365.0,443.0,174.0,187.0,125.0,197.0,21.0,17.0,45.0,50.0,1.0,9.0,9.0,38.0,19.0,14.0,19.0,32.0,2.0,3.0,3.0,1.0,0.0,0.0,11.0,9.0,82,75,5.0,9.0,3.0,3.0,24.0,16.0,3.0,5.0,38.0,43.0,28.0,27.0,51.0,49.0,10.0,16.0,38.0,62.0,8.0,6.0,62.0,46.0,4813737.0,False,True,prem
37.0,2026-05-17T11:30:00+00:00,1.0,1915.32,3.0,2.0,17.0,1822.17,True,25-26-prem-manchester-united-vs-nottingham-forest,/matches/nottingham-forest-vs-manchester-united/3gnwkc#4813742,48.0,52.0,4.57,1.88,29.0,11.0,8.0,4.0,7.0,4.0,5.0,2.0,383.0,398.0,87.0,84.0,11.0,5.0,7.0,6.0,4.34,1.11,0.23,0.77,4.57,1.88,3.19,1.91,9.0,4.0,12.0,3.0,2.0,0.0,21.0,11.0,8.0,0.0,438.0,472.0,189.0,209.0,194.0,189.0,31.0,15.0,69.0,38.0,7.0,6.0,44.0,30.0,13.0,21.0,45.0,23.0,0.0,1.0,2.0,1.0,0.0,0.0,16.0,20.0,53,65,10.0,12.0,3.0,12.0,32.0,18.0,2.0,5.0,42.0,47.0,30.0,41.0,42.0,58.0,12.0,6.0,67.0,33.0,9.0,11.0,47.0,48.0,4813742.0,False,True,prem
37.0,2026-05-17T14:00:00+00:00,94.0,1836.59,2.0,2.0,31.0,1803.82,True,25-26-prem-brentford-vs-crystal-palace,/matches/crystal-palace-vs-brentford/38a4jj#4813738,58.0,42.0,1.71,1.72,14.0,16.0,3.0,5.0,1.0,2.0,0.0,1.0,372.0,229.0,80.0,67.0,7.0,5.0,9.0,4.0,0.53,0.81,1.18,0.12,1.71,0.93,2.17,0.96,8.0,5.0,3.0,6.0,0.0,2.0,11.0,10.0,3.0,6.0,467.0,344.0,210.0,104.0,162.0,125.0,27.0,19.0,45.0,26.0,3.0,4.0,14.0,33.0,16.0,19.0,29.0,27.0,2.0,1.0,1.0,3.0,0.0,0.0,5.0,18.0,83,59,7.0,13.0,6.0,3.0,40.0,43.0,3.0,1.0,43.0,46.0,16.0,25.0,39.0,61.0,27.0,21.0,56.0,44.0,6.0,2.0,38.0,67.0,4813738.0,False,True,prem
37.0,2026-05-19T18:30:00+00:00,91.0,1871.97,1.0,1.0,43.0,1970.85,True,25-26-prem-afc-bournemouth-vs-manchester-city,/matches/manchester-city-vs-afc-bournemouth/2feiv3#4813735,46.0,54.0,2.25,1.48,10.0,14.0,2.0,5.0,3.0,1.0,3.0,1.0,361.0,464.0,81.0,87.0,16.0,7.0,7.0,6.0,1.57,1.27,0.68,0.21,2.25,1.48,1.22,0.99,5.0,3.0,3.0,6.0,2.0,1.0,6.0,10.0,4.0,4.0,446.0,536.0,202.0,245.0,159.0,219.0,15.0,24.0,30.0,53.0,3.0,2.0,21.0,12.0,19.0,14.0,16.0,45.0,2.0,2.0,4.0,2.0,0.0,0.0,18.0,5.0,39,80,2.0,6.0,7.0,2.0,36.0,18.0,3.0,2.0,41.0,50.0,29.0,37.0,44.0,56.0,12.0,13.0,48.0,52.0,4.0,17.0,57.0,65.0,4813735.0,False,True,prem
37.0,2026-05-17T14:00:00+00:00,39.0,1679.69,1.0,1.0,54.0,1813.1,True,25-26-prem-wolverhampton-wanderers-vs-fulham,/matches/wolverhampton-wanderers-vs-fulham/2tookg#4813744,31.0,69.0,1.4,1.59,11.0,13.0,3.0,5.0,3.0,2.0,3.0,1.0,181.0,512.0,69.0,86.0,20.0,8.0,3.0,6.0,0.99,0.57,0.4,0.24,1.4,0.81,0.51,1.37,8.0,5.0,0.0,3.0,1.0,0.0,7.0,8.0,4.0,5.0,261.0,592.0,100.0,277.0,81.0,235.0,19.0,19.0,37.0,51.0,6.0,4.0,43.0,20.0,14.0,16.0,20.0,35.0,1.0,2.0,1.0,0.0,0.0,0.0,16.0,19.0,65,65,12.0,10.0,3.0,0.0,22.0,24.0,4.0,2.0,38.0,59.0,29.0,48.0,38.0,62.0,9.0,11.0,45.0,55.0,5.0,10.0,38.0,67.0,4813744.0,False,True,prem
37.0,2026-05-17T14:00:00+00:00,2.0,1797.39,1.0,0.0,36.0,1842.01,True,25-26-prem-leeds-united-vs-brighton-hove-albion,/matches/leeds-united-vs-brighton-hove-albion/2vqp9d#4813741,34.0,66.0,0.39,3.06,7.0,19.0,1.0,8.0,1.0,3.0,0.0,3.0,188.0,471.0,67.0,85.0,9.0,7.0,7.0,8.0,0.26,1.54,0.13,1.52,0.39,3.06,0.83,0.63,3.0,6.0,3.0,5.0,0.0,0.0,3.0,15.0,4.0,4.0,280.0,556.0,89.0,216.0,99.0,255.0,17.0,13.0,30.0,28.0,3.0,13.0,15.0,36.0,19.0,19.0,17.0,39.0,3.0,2.0,1.0,0.0,0.0,0.0,12.0,6.0,45,50,3.0,6.0,6.0,3.0,37.0,34.0,7.0,1.0,46.0,44.0,26.0,20.0,57.0,43.0,20.0,24.0,45.0,55.0,8.0,6.0,80.0,55.0,4813741.0,False,True,prem
