gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,tournament
22.0,2026-01-19T20:00:00+00:00,36.0,1838.92,1.0,1.0,91.0,1799.18,True,25-26-prem-brighton-hove-albion-vs-afc-bournemouth,/matches/afc-bournemouth-vs-brighton-hove-albion/2y583t#4813586,67.0,33.0,1.02,1.29,17.0,11.0,5.0,2.0,1.0,1.0,1.0,0.0,490.0,194.0,84.0,69.0,7.0,6.0,11.0,6.0,0.52,0.33,0.5,0.16,1.02,0.5,1.6,1.03,5.0,4.0,7.0,5.0,0.0,1.0,12.0,7.0,5.0,4.0,580.0,282.0,219.0,103.0,271.0,91.0,24.0,27.0,60.0,39.0,5.0,2.0,22.0,13.0,22.0,21.0,45.0,18.0,1.0,3.0,2.0,3.0,0.0,0.0,21.0,18.0,48,33,2.0,17.0,5.0,7.0,24.0,31.0,1.0,4.0,61.0,51.0,39.0,31.0,56.0,44.0,22.0,20.0,52.0,48.0,12.0,6.0,46.0,40.0,4813586.0,True,True,prem
22.0,2026-01-17T15:00:00+00:00,56.0,1680.29,2.0,1.0,31.0,1799.6,True,25-26-prem-sunderland-vs-crystal-palace,/matches/sunderland-vs-crystal-palace/2rojsh#4813592,57.0,43.0,1.71,0.61,13.0,6.0,7.0,2.0,3.0,2.0,2.0,2.0,365.0,255.0,80.0,75.0,8.0,15.0,3.0,4.0,0.81,0.44,0.9,0.17,1.71,0.61,2.64,1.04,5.0,2.0,1.0,2.0,1.0,0.0,10.0,5.0,3.0,1.0,456.0,339.0,204.0,126.0,161.0,129.0,21.0,15.0,37.0,30.0,7.0,2.0,39.0,13.0,25.0,12.0,18.0,16.0,0.0,2.0,3.0,3.0,0.0,0.0,15.0,12.0,73,58,11.0,9.0,2.0,1.0,35.0,36.0,1.0,5.0,59.0,47.0,32.0,23.0,58.0,42.0,27.0,24.0,53.0,47.0,6.0,3.0,46.0,43.0,4813592.0,True,True,prem
22.0,2026-01-17T15:00:00+00:00,8.0,1882.61,2.0,0.0,94.0,1841.53,True,25-26-prem-chelsea-vs-brentford,/matches/chelsea-vs-brentford/2spihp#4813587,46.0,54.0,1.59,1.52,6.0,15.0,2.0,5.0,2.0,3.0,1.0,3.0,374.0,446.0,84.0,87.0,7.0,10.0,3.0,9.0,0.8,0.8,0.0,0.72,0.8,1.52,1.24,0.6,2.0,5.0,2.0,5.0,0.0,1.0,4.0,10.0,2.0,5.0,443.0,513.0,240.0,256.0,134.0,190.0,27.0,22.0,49.0,45.0,1.0,7.0,9.0,24.0,13.0,21.0,11.0,33.0,0.0,1.0,3.0,2.0,0.0,0.0,17.0,14.0,53,64,11.0,8.0,5.0,2.0,42.0,16.0,6.0,0.0,45.0,36.0,33.0,24.0,58.0,42.0,12.0,12.0,50.0,50.0,7.0,3.0,41.0,23.0,4813587.0,True,True,prem
22.0,2026-01-17T15:00:00+00:00,14.0,1940.72,1.0,1.0,90.0,1687.71,True,25-26-prem-liverpool-vs-burnley,/matches/burnley-vs-liverpool/2cfu6v#4813589,73.0,27.0,3.18,0.4,32.0,7.0,11.0,1.0,3.0,0.0,3.0,0.0,635.0,191.0,87.0,69.0,8.0,10.0,9.0,1.0,2.38,0.33,0.02,0.07,2.39,0.4,2.17,0.08,8.0,4.0,13.0,2.0,1.0,0.0,20.0,5.0,12.0,2.0,728.0,275.0,177.0,95.0,458.0,96.0,26.0,12.0,53.0,20.0,9.0,0.0,26.0,0.0,25.0,12.0,78.0,15.0,1.0,2.0,1.0,2.0,0.0,0.0,7.0,19.0,57,37,8.0,9.0,2.0,15.0,13.0,41.0,1.0,8.0,52.0,46.0,32.0,34.0,48.0,52.0,20.0,12.0,63.0,38.0,15.0,7.0,60.0,88.0,4813589.0,True,True,prem
22.0,2026-01-17T15:00:00+00:00,2.0,1751.15,1.0,0.0,54.0,1809.49,True,25-26-prem-leeds-united-vs-fulham,/matches/leeds-united-vs-fulham/2s5tto#4813588,46.0,54.0,1.43,0.39,14.0,8.0,5.0,1.0,5.0,0.0,4.0,0.0,311.0,388.0,77.0,81.0,6.0,11.0,7.0,3.0,1.17,0.25,0.26,0.13,1.43,0.39,1.12,0.09,8.0,5.0,1.0,2.0,0.0,0.0,10.0,5.0,4.0,3.0,402.0,477.0,189.0,272.0,122.0,116.0,18.0,22.0,31.0,41.0,5.0,1.0,24.0,13.0,21.0,16.0,22.0,7.0,8.0,3.0,1.0,5.0,0.0,0.0,10.0,16.0,80,44,7.0,10.0,2.0,1.0,13.0,31.0,1.0,4.0,46.0,52.0,24.0,25.0,49.0,51.0,22.0,27.0,45.0,55.0,4.0,3.0,44.0,38.0,4813588.0,True,True,prem
22.0,2026-01-17T12:30:00+00:00,1.0,1824.43,2.0,0.0,43.0,1982.9,True,25-26-prem-manchester-united-vs-manchester-city,/matches/manchester-city-vs-manchester-united/2wabz2#4813590,32.0,68.0,2.27,0.45,11.0,7.0,7.0,1.0,6.0,0.0,4.0,0.0,240.0,581.0,79.0,90.0,13.0,8.0,1.0,6.0,2.12,0.35,0.15,0.1,2.27,0.45,1.75,0.31,4.0,3.0,0.0,3.0,2.0,0.0,10.0,5.0,1.0,2.0,302.0,646.0,106.0,230.0,134.0,351.0,26.0,15.0,57.0,52.0,4.0,2.0,40.0,10.0,16.0,13.0,21.0,35.0,6.0,1.0,2.0,3.0,0.0,0.0,24.0,13.0,50,85,12.0,9.0,3.0,0.0,27.0,19.0,1.0,5.0,46.0,39.0,37.0,32.0,54.0,46.0,9.0,7.0,56.0,44.0,5.0,6.0,50.0,38.0,4813590.0,True,True,prem
22.0,2026-01-18T14:00:00+00:00,39.0,1666.98,0.0,0.0,4.0,1876.21,True,25-26-prem-wolverhampton-wanderers-vs-newcastle-united,/matches/wolverhampton-wanderers-vs-newcastle-united/2xxjcy#4813594,33.0,67.0,0.29,0.94,6.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,235.0,563.0,78.0,92.0,14.0,8.0,4.0,7.0,0.14,0.31,0.14,0.63,0.29,0.94,0.15,0.48,2.0,6.0,2.0,4.0,0.0,0.0,6.0,9.0,0.0,3.0,303.0,614.0,133.0,249.0,102.0,314.0,18.0,22.0,35.0,65.0,3.0,10.0,18.0,29.0,14.0,12.0,14.0,24.0,1.0,3.0,2.0,2.0,0.0,0.0,11.0,10.0,82,70,8.0,8.0,4.0,2.0,28.0,20.0,2.0,2.0,37.0,49.0,26.0,30.0,46.0,54.0,11.0,19.0,37.0,63.0,7.0,6.0,58.0,46.0,4813594.0,True,True,prem
22.0,2026-01-18T16:30:00+00:00,7.0,1923.92,0.0,1.0,11.0,1796.48,True,25-26-prem-aston-villa-vs-everton,/matches/everton-vs-aston-villa/2ykmb4#4813585,63.0,37.0,1.44,0.51,18.0,9.0,5.0,3.0,0.0,1.0,0.0,0.0,434.0,227.0,88.0,78.0,15.0,13.0,6.0,4.0,1.36,0.4,0.08,0.11,1.44,0.51,0.97,0.98,7.0,2.0,6.0,4.0,1.0,1.0,12.0,5.0,6.0,4.0,495.0,292.0,221.0,132.0,213.0,95.0,22.0,26.0,50.0,50.0,4.0,2.0,21.0,29.0,20.0,12.0,31.0,16.0,1.0,4.0,1.0,2.0,0.0,0.0,14.0,17.0,50,59,4.0,13.0,4.0,6.0,16.0,28.0,2.0,5.0,47.0,53.0,31.0,34.0,48.0,52.0,16.0,19.0,46.0,54.0,5.0,2.0,42.0,29.0,4813585.0,True,True,prem
22.0,2026-01-17T17:30:00+00:00,17.0,1767.03,0.0,0.0,3.0,2052.35,True,25-26-prem-nottingham-forest-vs-arsenal,/matches/arsenal-vs-nottingham-forest/3bf4p3#4813591,40.0,60.0,0.34,2.1,6.0,15.0,0.0,3.0,0.0,4.0,0.0,4.0,259.0,416.0,81.0,84.0,8.0,14.0,4.0,9.0,0.32,0.7,0.02,1.39,0.34,2.1,0.0,0.85,3.0,4.0,3.0,8.0,0.0,0.0,1.0,14.0,5.0,1.0,321.0,494.0,101.0,217.0,158.0,199.0,18.0,15.0,38.0,33.0,5.0,11.0,20.0,42.0,19.0,10.0,14.0,36.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,16.0,42,44,6.0,4.0,8.0,3.0,33.0,27.0,3.0,0.0,46.0,48.0,29.0,30.0,49.0,51.0,17.0,18.0,49.0,51.0,4.0,6.0,29.0,46.0,4813591.0,True,True,prem
22.0,2026-01-17T15:00:00+00:00,6.0,1803.93,1.0,2.0,21.0,1699.84,True,25-26-prem-tottenham-hotspur-vs-west-ham-united,/matches/tottenham-hotspur-vs-west-ham-united/2ghkm2#4813593,62.0,38.0,1.44,2.85,21.0,17.0,6.0,4.0,3.0,4.0,2.0,3.0,401.0,230.0,83.0,75.0,12.0,17.0,11.0,5.0,1.0,1.13,0.44,1.71,1.44,2.85,1.59,2.54,11.0,7.0,4.0,6.0,0.0,0.0,15.0,17.0,6.0,0.0,481.0,306.0,183.0,125.0,218.0,105.0,21.0,24.0,58.0,49.0,10.0,6.0,23.0,30.0,18.0,12.0,52.0,28.0,1.0,1.0,5.0,3.0,0.0,0.0,19.0,25.0,79,48,7.0,19.0,6.0,4.0,15.0,43.0,2.0,5.0,69.0,67.0,49.0,41.0,54.0,46.0,20.0,26.0,43.0,57.0,13.0,6.0,45.0,46.0,4813593.0,True,True,prem
