player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,gameweek
503,24-25-prem-tottenham-hotspur-vs-everton,90,2,0,3,1.14,0.05,3,1,0,3,49,27,77.0,1.0,4,0,0.0,2,50.0,0,0,5,0,2,0,0,3,5,3,43.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,2
498,24-25-prem-tottenham-hotspur-vs-everton,90,1,0,3,0.53,0.3,2,0,1,3,119,90,93.0,1.0,8,0,0.0,5,71.0,6,0,7,0,3,1,1,10,7,7,64.0,3,50.0,1,1,0,0,0.0,0.0,0,0,0,2
492,24-25-prem-tottenham-hotspur-vs-everton,67,0,1,0,0.0,0.11,0,2,0,4,32,18,95.0,4.0,1,1,33.0,0,0.0,0,0,3,0,1,0,0,4,3,3,60.0,1,50.0,1,0,0,0,0.0,0.0,0,0,0,2
482,24-25-prem-tottenham-hotspur-vs-everton,72,1,0,1,0.1,0.04,1,0,0,0,86,74,93.0,0.0,10,0,0.0,5,71.0,2,1,0,0,1,0,1,2,2,2,67.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,2
230,24-25-prem-tottenham-hotspur-vs-everton,90,0,0,1,0.03,0.63,0,2,0,3,55,26,79.0,6.0,7,6,60.0,0,0.0,1,1,8,0,0,0,2,6,5,5,56.0,1,50.0,2,1,0,0,0.0,0.0,0,0,0,2
506,24-25-prem-tottenham-hotspur-vs-everton,90,0,1,0,0.0,0.04,0,0,0,0,76,65,93.0,1.0,3,0,0.0,0,0.0,0,2,8,1,0,0,0,2,7,1,33.0,1,17.0,1,1,0,0,0.0,0.0,0,0,0,2
494,24-25-prem-tottenham-hotspur-vs-everton,79,0,1,3,0.41,0.38,1,0,1,6,85,54,87.0,2.0,5,2,40.0,2,100.0,0,0,3,2,2,2,0,5,6,3,33.0,2,100.0,2,2,0,0,0.0,0.0,0,0,0,2
508,24-25-prem-tottenham-hotspur-vs-everton,90,0,0,0,0.0,0.0,0,0,0,0,47,35,100.0,0.0,0,0,0.0,1,100.0,0,0,13,0,0,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0.14,0.14,1,35,1,2
505,24-25-prem-tottenham-hotspur-vs-everton,73,0,0,0,0.0,0.01,0,1,0,2,58,41,93.0,0.0,1,0,0.0,0,0.0,1,0,6,0,0,0,0,4,2,4,80.0,0,0.0,2,1,0,0,0.0,0.0,0,0,0,2
495,24-25-prem-tottenham-hotspur-vs-everton,90,0,0,1,0.03,0.11,0,0,0,0,99,51,77.0,1.0,9,2,50.0,4,44.0,2,1,4,2,0,0,0,5,5,5,50.0,0,0.0,2,2,0,0,0.0,0.0,0,0,0,2
