id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat
12,a,100.0,100.0,4.5,426,267,0,0,0,0,2.3,128,40,39,9,2.6,177,71,4,155,5.3,36,9,1.2,8.7,0,344290,120884,110755,1405,5.8,5.8,0.74,1.0,1.74,2.26,0.18,0.24,0.42,0.55,180.2,258,113,118.8,224,139,131.0,176,107,43.0,242,122,,,,25,
13,a,100.0,100.0,8.2,11,8,0,0,-3,3,5.0,70,20,63,3,3.7,81,38,6,287,3.0,121,44,0.4,7.7,0,921881,10743,1992884,8812,3.5,3.5,3.17,4.06,7.23,10.81,0.21,0.27,0.48,0.71,293.8,171,69,537.6,29,24,285.0,72,47,111.9,61,41,3.0,1.0,2.0,25,
15,a,100.0,100.0,5.5,107,2,0,0,0,0,26.0,12,1,100,7,4.0,58,8,9,369,6.3,22,2,1.1,18.2,2,2690319,32564,2761804,8825,6.8,6.8,0.0,0.01,0.01,21.42,0.0,0.0,0.0,0.86,518.8,40,13,0.0,772,80,0.0,769,80,51.9,210,13,,,,25,
16,a,100.0,100.0,6.2,58,33,0,0,-3,3,2.7,115,35,72,3,3.1,129,57,8,401,5.3,39,11,0.9,11.6,0,270476,6002,656839,3964,5.8,5.8,1.59,4.05,5.64,16.35,0.08,0.2,0.28,0.8,433.4,80,26,633.3,14,13,204.0,115,75,126.6,46,30,2.0,2.0,,25,
17,i,0.0,0.0,10.2,4,3,0,0,2,-2,8.7,38,10,107,0,6.7,6,4,16,435,0.0,777,339,0.0,10.5,4,5222688,387,7657555,7536,0.0,0.0,4.17,5.6,9.77,10.52,0.3,0.4,0.7,0.75,516.2,43,13,630.0,16,14,604.0,22,13,174.9,13,10,1.0,,1.0,25,
18,a,100.0,100.0,6.2,67,4,0,0,2,-2,22.0,16,7,93,6,4.0,60,7,9,388,5.7,32,6,0.9,15.0,3,2255922,26474,4160195,7695,6.2,6.2,1.88,0.81,2.69,17.74,0.08,0.04,0.12,0.79,446.8,72,25,80.6,264,73,89.0,223,58,61.9,171,51,,,,25,
20,a,100.0,100.0,4.9,253,161,0,0,-1,1,0.8,228,71,79,3,3.3,110,47,6,416,4.7,50,16,1.0,16.1,0,284363,2735,256818,1319,5.2,5.2,1.57,1.63,3.2,19.51,0.07,0.08,0.15,0.91,444.2,73,23,259.1,109,79,139.0,171,104,84.5,105,64,,,,25,
21,a,100.0,100.0,4.3,574,124,0,0,-2,2,0.0,563,193,3,1,1.0,440,157,0,15,0.7,310,96,0.2,0.7,0,4401,151,6811,88,1.2,1.2,0.0,0.23,0.23,0.26,0.0,1.22,1.22,1.38,4.2,497,177,11.1,414,143,2.0,444,163,1.8,486,170,,,,25,
22,i,0.0,0.0,4.8,305,35,0,0,-2,2,0.0,595,204,1,0,1.0,476,166,0,2,0.0,694,246,0.0,0.2,0,1702,29,7797,30,0.0,0.0,0.18,0.0,0.18,0.04,2.7,0.0,2.7,0.6,0.4,518,183,0.3,487,179,9.0,394,136,1.0,502,175,,,,25,
23,a,100.0,100.0,6.9,30,15,1,-1,-1,1,3.3,100,31,91,6,3.6,89,41,10,341,3.7,90,34,0.5,13.2,1,710520,29966,607568,7250,4.2,4.2,3.45,2.66,6.11,12.65,0.2,0.16,0.36,0.74,383.6,112,40,380.0,61,47,437.0,46,29,119.9,52,35,4.0,,4.0,25,
24,a,100.0,100.0,6.1,71,5,0,0,-4,4,2.1,138,52,27,0,3.0,139,35,0,112,0.0,762,256,0.0,4.4,0,147412,904,985088,479,0.5,0.5,0.13,0.32,0.45,9.87,0.02,0.04,0.06,1.28,128.4,309,111,55.3,309,93,29.0,334,107,21.3,341,112,,,,25,
25,a,100.0,100.0,4.8,303,34,0,0,-2,2,0.9,218,81,17,0,2.1,268,85,0,66,0.0,693,245,0.0,3.5,0,92603,261,311994,463,0.5,0.5,0.06,0.08,0.14,1.82,0.02,0.03,0.05,0.69,22.2,432,153,26.5,365,121,23.0,349,113,7.2,417,139,,,,25,
73,a,100.0,100.0,4.1,618,40,0,0,-4,4,0.8,235,32,7,0,3.5,90,12,0,30,0.0,522,66,0.0,1.7,0,88944,207,249574,438,0.5,0.5,0.0,0.0,0.0,2.91,0.0,0.0,0.0,1.46,77.8,365,34,0.0,613,57,0.0,580,43,7.8,415,34,,,,25,
186,a,100.0,100.0,6.7,36,17,0,0,-3,3,0.8,225,70,15,3,1.5,364,172,0,32,1.3,236,109,0.2,2.2,0,51811,607,157969,556,1.8,1.8,0.9,0.21,1.11,2.07,0.29,0.07,0.36,0.66,36.4,409,185,60.8,299,179,95.0,216,126,19.0,356,175,,3.0,,25,
578,a,100.0,100.0,5.8,90,8,0,0,-2,2,1.3,183,71,35,1,2.5,202,62,1,131,3.0,116,29,0.5,6.0,1,230638,1707,394764,1646,3.5,3.5,0.67,0.56,1.23,8.14,0.08,0.07,0.15,0.96,235.8,209,79,85.8,256,69,148.0,163,28,46.9,230,72,,,,25,
597,a,100.0,100.0,4.5,425,266,0,0,0,0,0.4,298,93,20,3,1.8,311,139,0,125,2.7,132,46,0.6,4.4,0,59337,3510,26678,2162,3.2,3.2,0.04,0.24,0.28,5.72,0.01,0.03,0.04,0.82,109.2,329,150,73.6,279,168,35.0,313,167,21.7,339,168,,,,25,
36,a,,,4.6,350,48,0,0,1,-1,8.6,41,13,64,1,2.6,178,55,6,283,1.0,261,80,0.2,13.9,2,1920319,2803,1281011,19192,0.5,1.0,0.8,3.01,3.81,25.18,0.04,0.15,0.19,1.25,396.2,101,39,471.8,42,7,104.0,207,49,97.1,87,13,2.0,2.0,,25,
38,u,0.0,0.0,5.7,98,25,0,0,-3,3,1.9,145,22,53,0,2.6,185,24,9,222,0.2,407,43,0.0,9.3,0,1376643,0,1306788,9334,0.0,0.0,5.11,0.24,5.35,9.94,0.74,0.03,0.77,1.44,273.8,180,19,68.9,287,33,334.0,60,21,67.5,146,21,,,,25,
39,u,0.0,0.0,4.0,660,54,0,0,0,0,0.6,245,34,0,0,0.0,591,64,0,0,0.0,468,54,0.0,0.0,0,63380,0,66991,876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584,64,0.0,566,46,0.0,528,31,0.0,584,64,,,,25,
40,a,,,3.9,730,240,0,0,-1,1,0.6,254,97,0,0,0.0,557,186,0,0,0.0,420,131,0.0,0.0,0,58147,603,65530,531,-0.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548,185,0.0,525,183,0.0,482,167,0.0,548,185,,,,25,
41,u,0.0,0.0,5.4,141,85,0,0,-1,1,0.0,648,265,0,0,0.0,771,336,0,0,0.0,750,323,0.0,0.0,0,342,0,6732,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771,336,0.0,770,336,0.0,766,333,0.0,771,336,,,,25,
42,d,25.0,100.0,5.0,209,132,0,0,0,0,0.1,548,205,29,1,1.8,314,142,1,173,1.5,221,98,0.3,5.8,0,8505,189,5158,300,0.2,2.0,0.27,0.31,0.58,14.68,0.02,0.03,0.05,1.26,207.0,238,104,106.6,237,149,34.0,319,173,34.9,273,137,,,,25,
43,u,0.0,0.0,4.0,663,186,0,0,0,0,0.0,710,240,0,0,0.0,594,203,0,0,0.0,471,158,0.0,0.0,0,0,0,1641,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587,204,0.0,569,202,0.0,531,190,0.0,587,204,,,,25,
44,d,75.0,25.0,4.4,505,92,0,0,-1,1,5.8,64,22,50,0,2.3,226,71,5,236,0.8,291,85,0.2,11.4,2,1029822,40,1670269,31743,0.2,0.2,0.59,0.41,1.0,26.78,0.03,0.02,0.05,1.27,331.4,151,58,81.6,262,72,81.0,236,64,49.4,218,65,,,,25,
45,a,100.0,100.0,4.5,391,68,0,0,-5,5,1.3,186,73,20,1,1.1,415,138,0,78,0.8,293,87,0.2,4.4,0,85322,481,327845,961,0.3,0.6,0.24,1.54,1.78,6.6,0.04,0.28,0.32,1.21,123.6,311,113,220.6,132,28,106.0,205,48,45.1,238,75,,,,25,
46,u,0.0,0.0,4.0,659,53,0,0,0,0,0.0,771,79,0,0,0.0,590,63,0,0,0.0,467,53,0.0,0.0,0,0,0,85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583,63,0.0,565,45,0.0,527,30,0.0,583,63,,,,25,
47,a,100.0,100.0,5.0,196,8,0,0,0,0,12.6,28,5,68,3,2.7,165,29,2,271,1.8,199,17,0.4,13.6,1,1388067,3467,1488895,16766,1.3,2.6,0.0,0.01,0.01,29.77,0.0,0.0,0.0,1.22,551.2,29,9,0.0,752,78,0.0,746,74,55.2,198,10,,,,25,
48,a,100.0,100.0,5.2,162,98,0,0,-3,3,0.7,241,74,46,2,2.2,255,113,1,211,1.0,275,126,0.2,8.8,0,100904,499,258763,668,0.5,1.0,1.99,2.03,4.02,19.91,0.12,0.13,0.25,1.24,150.0,285,124,355.8,66,51,165.0,145,90,67.0,147,85,,,,25,
49,a,100.0,100.0,4.4,497,87,0,0,-1,1,0.2,407,142,18,2,2.6,172,50,3,82,0.8,290,84,0.2,4.1,1,26309,679,21589,269,0.3,0.6,0.21,0.11,0.32,5.28,0.03,0.02,0.05,0.88,118.0,315,114,29.8,355,116,26.0,339,111,17.4,363,120,,,,25,
50,u,0.0,0.0,3.9,757,256,0,0,-1,1,0.7,239,88,5,0,1.0,423,142,0,11,0.2,395,122,0.1,1.3,0,256190,0,239797,1666,0.0,0.0,0.0,0.02,0.02,2.23,0.0,0.01,0.01,1.66,22.8,429,152,7.2,433,150,0.0,501,175,3.0,459,159,,,,25,
51,a,100.0,100.0,4.5,366,14,0,0,0,0,0.1,437,62,1,0,1.0,455,41,0,3,0.0,589,77,0.0,0.2,0,10973,76,14923,149,-0.5,-1.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,1.58,17.6,447,40,0.0,652,72,0.0,634,63,1.8,487,40,,,,25,
56,u,0.0,0.0,4.0,678,200,0,0,0,0,0.1,552,190,0,0,0.0,605,213,0,0,0.0,483,169,0.0,0.0,0,0,0,18835,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597,213,0.0,579,211,0.0,543,201,0.0,597,213,,,,25,
57,a,,,5.5,108,67,0,0,0,0,1.3,179,54,68,2,2.7,170,70,6,450,1.2,244,114,0.2,12.4,0,304211,2457,271776,3884,0.7,1.4,2.25,4.53,6.78,27.2,0.1,0.19,0.29,1.15,489.2,55,17,739.0,5,5,155.0,155,95,138.4,36,24,1.0,,2.0,25,
58,a,100.0,100.0,8.9,9,3,0,0,-1,1,20.1,18,5,124,8,5.0,16,6,20,418,3.5,95,16,0.4,13.9,4,4008491,27379,5426831,33954,3.0,6.0,12.0,1.43,13.43,22.66,0.62,0.07,0.69,1.18,521.2,39,5,262.9,107,9,825.0,6,4,159.2,17,5,,,1.0,25,
233,d,25.0,25.0,4.8,318,206,0,0,-2,2,2.3,131,42,41,0,2.4,211,88,5,199,0.2,403,190,0.0,8.5,0,1441886,21,1463443,3748,-0.1,-0.1,1.85,0.25,2.1,17.71,0.15,0.02,0.17,1.48,229.2,217,94,107.2,236,148,180.0,132,85,51.8,211,109,,,,25,
385,a,100.0,100.0,6.6,38,19,0,0,-4,4,4.3,84,24,61,7,3.8,70,34,6,214,1.8,203,86,0.3,9.2,1,960595,27497,999484,8667,1.3,2.6,1.74,2.14,3.88,14.91,0.15,0.19,0.34,1.32,258.6,189,80,308.0,85,64,230.0,101,66,79.8,116,72,,2.0,3.0,25,
