id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
12,Bukayo,Saka,Saka,a,,,9.5,4,3,13.5,30,11,5.8,30,14,2,0,0,0,0,67942,31878,0.6,3.4,5.8,5.8,6.4,19,8,,,13,8,26,24,2,1,2,2,2.0,2.0,1.0,,,,,0.7,0.21,0.91,0.77,0.0,0.65,0.87,1.08,6.71,5,2,80.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,71331.0,32605.0,0.0,0.3400000000000003,0.55,0.8900000000000001,1.0,15.799999999999983,46.8,36.0,9.899999999999999,1.0,0.0,1.0,2.0
13,Declan,Rice,Rice,d,Unspecified injury - 75% chance of playing,,7.4,18,11,12.1,35,14,4.2,67,26,1,0,0,-1,1,6786,43422,0.6,2.7,3.2,4.2,4.0,100,40,75.0,,43,16,37,32,298,155,61,40,1.0,1.0,,,,,,0.03,0.15,0.18,0.77,0.0,0.66,0.88,1.09,9.2,5,1,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,6991.0,44196.0,0.0,0.01999999999999999,0.05999999999999994,0.08000000000000007,1.31,10.600000000000009,18.10000000000001,1.0,3.0,2.0,2.0,4.0,8.0
14,Eberechi,Eze,Eze,a,,,6.3,47,32,1.0,175,56,0.8,297,136,1,0,0,-2,2,1347,4733,0.1,0.6,0.8,0.8,1.0,397,191,,,381,177,296,149,265,137,359,172,,3.0,,,,,,0.04,0.1,0.14,1.41,0.0,0.0,0.0,0.0,5.29,5,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1367.0,4875.0,0.0,0.0,0.01999999999999999,0.020000000000000004,0.54,1.2,2.1000000000000005,4.0,0.7000000000000001,0.0,0.0,0.0,0.0
15,Martin,Ødegaard,Ødegaard,a,,,6.8,31,20,19.8,18,8,4.5,59,22,2,0,0,3,-3,51849,64592,0.7,4.3,4.5,4.5,5.8,36,17,,,40,14,10,9,57,35,17,13,,4.0,3.0,,,,,0.26,0.32,0.58,0.77,0.0,0.72,0.95,1.19,5.49,5,2,72.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,55070.0,66246.0,0.0,0.07000000000000006,0.020000000000000018,0.08999999999999986,0.77,0.0,6.200000000000017,5.0,1.1000000000000014,0.0,1.0,1.0,2.0
16,Noni,Madueke,Madueke,a,,,6.2,57,40,0.2,327,117,0.2,402,194,0,0,0,-3,3,499,1130,0.0,0.3,0.2,0.2,1.0,395,189,,,315,141,143,91,659,294,279,125,5.0,,,,,,,0.0,0.2,0.2,0.59,0.0,0.0,0.0,0.0,11.74,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,1154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Mikel,Merino Zazón,Merino,a,,,5.8,99,63,0.4,273,91,0.8,293,135,1,0,0,-2,2,434,2080,0.1,0.7,0.8,0.8,0.8,410,195,,,325,147,313,160,214,117,322,149,,,,,,,,0.16,0.17,0.33,1.07,0.0,0.0,0.0,0.0,11.11,5,1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,444.0,2113.0,0.0,0.0,0.13,0.12999999999999998,0.7,3.4000000000000004,0.8000000000000003,2.0,0.6000000000000001,0.0,1.0,3.0,4.0
20,Max,Dowman,Dowman,a,,,5.3,236,149,0.1,469,182,0.2,393,187,1,0,0,-2,2,310,395,0.0,0.2,0.2,0.2,1.0,371,171,,,386,179,240,129,614,265,356,170,,,,,,,,0.0,0.8,0.8,3.1,0.0,0.0,0.0,0.0,0.0,5,1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,316.0,404.0,0.0,0.0,0.08,0.08,0.31,2.0,14.8,0.0,1.7,0.0,0.0,0.0,0.0
22,Ethan,Nwaneri,Nwaneri,u,Has joined Borussia Dortmund on loan for the rest of the season,,5.4,204,128,0.0,629,268,0.0,635,278,0,0,0,-1,1,0,35,0.0,0.0,0.0,0.0,0.0,638,278,0.0,0.0,633,276,636,278,623,271,638,277,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Fábio,Ferreira Vieira,Fábio Vieira,u,Has joined Hamburger SV permanently,,5.5,144,87,0.0,631,270,0.0,644,283,0,0,0,0,0,0,27,0.0,0.0,0.0,0.0,0.0,647,283,0.0,0.0,642,281,648,283,635,276,647,282,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Reiss,Nelson,Nelson,u,has departed the club as a free agent.,,5.5,133,80,0.0,639,276,0.0,641,280,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,644,280,0.0,0.0,639,278,644,280,631,273,644,279,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
