gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed
5,2024-09-21T14:00:00,20,1580.25,1.0,1.0,40,1577.66,True,24-25-prem-southampton-vs-ipswich-town,/matches/southampton-vs-ipswich-town/2sg232#4506310,54.0,46.0,2.49,1.69,11.0,13.0,3.0,6.0,4.0,2.0,3.0,2.0,428.0,350.0,87.0,86.0,16.0,16.0,2.0,10.0,2.38,0.92,0.11,0.77,2.49,1.69,1.23,3.05,5.0,4.0,3.0,3.0,1.0,0.0,9.0,8.0,2.0,5.0,492.0,409.0,280.0,181.0,148.0,169.0,15.0,17.0,42.0,55.0,0.0,5.0,0.0,22.0,10.0,14.0,23.0,24.0,3.0,1.0,4.0,4.0,0.0,0.0,7.0,8.0,44.0,47.0,15.0,13.0,3.0,2.0,33.0,15.0,5.0,2.0,50.0,59.0,41.0,41.0,50.0,50.0,9.0,18.0,33.0,67.0,10.0,8.0,67.0,50.0,4506310,True,True
5,2024-09-22T13:00:00,36,1742.92,2.0,2.0,17,1674.19,True,24-25-prem-brighton-&-hove-albion-vs-nottingham-forest,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506304,70.0,30.0,1.0,1.42,14.0,4.0,3.0,3.0,2.0,2.0,1.0,0.0,475.0,169.0,88.0,69.0,12.0,11.0,9.0,1.0,0.73,0.63,0.28,0.0,1.0,0.63,1.09,1.68,4.0,0.0,7.0,1.0,0.0,0.0,8.0,4.0,6.0,0.0,542.0,245.0,187.0,117.0,288.0,52.0,17.0,14.0,53.0,24.0,9.0,0.0,21.0,0.0,25.0,16.0,31.0,14.0,0.0,4.0,3.0,4.0,0.0,1.0,5.0,8.0,42.0,44.0,7.0,8.0,1.0,7.0,9.0,48.0,2.0,1.0,49.0,45.0,31.0,35.0,47.0,53.0,18.0,10.0,64.0,36.0,10.0,8.0,59.0,73.0,4506304,True,True
5,2024-09-21T14:00:00,7,1794.24,3.0,1.0,39,1663.8,True,24-25-prem-aston-villa-vs-wolverhampton-wanderers,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506303,53.0,47.0,1.73,0.51,9.0,10.0,4.0,4.0,5.0,0.0,2.0,0.0,393.0,341.0,88.0,86.0,11.0,16.0,6.0,5.0,1.21,0.18,0.52,0.34,1.73,0.51,1.76,1.12,2.0,1.0,3.0,5.0,0.0,0.0,6.0,8.0,3.0,2.0,447.0,398.0,153.0,179.0,240.0,162.0,8.0,21.0,38.0,45.0,4.0,6.0,24.0,55.0,11.0,12.0,31.0,19.0,1.0,5.0,3.0,6.0,0.0,0.0,10.0,9.0,67.0,39.0,5.0,10.0,5.0,4.0,15.0,19.0,3.0,0.0,46.0,51.0,39.0,41.0,49.0,51.0,7.0,10.0,41.0,59.0,9.0,7.0,45.0,47.0,4506303,True,True
5,2024-09-21T16:30:00,31,1741.47,0.0,0.0,1,1778.97,True,24-25-prem-crystal-palace-vs-manchester-united,/matches/crystal-palace-vs-manchester-united/3c42bz#4506305,33.0,67.0,1.01,1.7,9.0,15.0,4.0,6.0,3.0,5.0,3.0,5.0,221.0,547.0,71.0,86.0,7.0,12.0,4.0,11.0,0.96,0.82,0.05,0.88,1.01,1.7,0.52,1.9,3.0,5.0,2.0,4.0,0.0,3.0,7.0,11.0,2.0,4.0,313.0,639.0,133.0,307.0,88.0,240.0,24.0,14.0,38.0,30.0,6.0,3.0,43.0,13.0,9.0,31.0,16.0,33.0,1.0,0.0,3.0,2.0,0.0,0.0,10.0,8.0,45.0,57.0,13.0,9.0,3.0,2.0,30.0,14.0,7.0,4.0,50.0,45.0,37.0,27.0,58.0,42.0,13.0,18.0,42.0,58.0,4.0,7.0,40.0,47.0,4506305,True,True
5,2024-09-21T14:00:00,54,1717.25,3.0,1.0,4,1819.34,True,24-25-prem-fulham-vs-newcastle-united,/matches/fulham-vs-newcastle-united/3crcfp#4506306,39.0,61.0,2.29,1.54,22.0,16.0,11.0,5.0,5.0,1.0,3.0,1.0,283.0,506.0,82.0,90.0,16.0,8.0,6.0,0.0,1.85,1.22,0.45,0.32,2.29,1.54,3.17,1.04,9.0,8.0,2.0,3.0,1.0,0.0,18.0,12.0,4.0,4.0,344.0,560.0,111.0,302.0,172.0,204.0,12.0,18.0,29.0,50.0,7.0,4.0,41.0,33.0,14.0,19.0,38.0,21.0,1.0,6.0,6.0,0.0,0.0,0.0,9.0,5.0,47.0,56.0,6.0,10.0,3.0,2.0,21.0,15.0,4.0,8.0,37.0,47.0,31.0,31.0,50.0,50.0,6.0,16.0,27.0,73.0,4.0,7.0,36.0,58.0,4506306,True,True
5,2024-09-21T14:00:00,14,1918.99,3.0,0.0,91,1700.78,True,24-25-prem-liverpool-vs-afc-bournemouth,/matches/liverpool-vs-afc-bournemouth/2he69q#4506308,59.0,41.0,2.06,1.08,19.0,19.0,13.0,6.0,4.0,2.0,2.0,2.0,519.0,332.0,89.0,85.0,10.0,12.0,3.0,9.0,2.03,0.71,0.03,0.38,2.06,1.08,3.84,1.53,3.0,9.0,3.0,4.0,1.0,1.0,14.0,12.0,5.0,7.0,584.0,389.0,299.0,175.0,220.0,157.0,24.0,24.0,59.0,52.0,2.0,4.0,25.0,17.0,19.0,19.0,33.0,32.0,0.0,3.0,1.0,4.0,0.0,0.0,14.0,11.0,70.0,55.0,6.0,7.0,4.0,4.0,21.0,16.0,7.0,9.0,56.0,46.0,47.0,40.0,54.0,46.0,9.0,6.0,60.0,40.0,16.0,11.0,76.0,48.0,4506308,True,True
5,2024-09-21T14:00:00,6,1789.86,3.0,1.0,94,1723.86,True,24-25-prem-tottenham-hotspur-vs-brentford,/matches/tottenham-hotspur-vs-brentford/2u5c8b#4506311,48.0,52.0,3.52,0.8,23.0,6.0,10.0,6.0,7.0,2.0,5.0,2.0,355.0,393.0,82.0,80.0,11.0,9.0,9.0,4.0,3.41,0.74,0.11,0.06,3.52,0.8,1.98,1.54,3.0,0.0,10.0,0.0,0.0,0.0,19.0,5.0,4.0,1.0,434.0,489.0,132.0,271.0,223.0,122.0,20.0,37.0,65.0,49.0,4.0,1.0,17.0,8.0,18.0,16.0,61.0,18.0,1.0,2.0,3.0,1.0,0.0,0.0,11.0,16.0,61.0,59.0,17.0,11.0,0.0,10.0,20.0,26.0,5.0,6.0,50.0,53.0,37.0,46.0,45.0,55.0,13.0,7.0,65.0,35.0,11.0,8.0,50.0,50.0,4506311,True,True
5,2024-09-21T14:00:00,13,1644.27,1.0,1.0,11,1673.26,True,24-25-prem-leicester-city-vs-everton,/matches/leicester-city-vs-everton/2coib1#4506307,58.0,42.0,0.66,1.1,12.0,17.0,2.0,5.0,2.0,3.0,1.0,3.0,389.0,271.0,85.0,81.0,11.0,12.0,6.0,1.0,0.28,1.06,0.38,0.04,0.66,1.1,0.97,1.48,7.0,6.0,3.0,6.0,0.0,1.0,10.0,13.0,2.0,4.0,460.0,335.0,204.0,123.0,185.0,148.0,25.0,27.0,58.0,53.0,8.0,4.0,28.0,29.0,25.0,24.0,29.0,25.0,2.0,5.0,1.0,2.0,0.0,0.0,17.0,13.0,71.0,72.0,4.0,9.0,6.0,3.0,13.0,30.0,4.0,1.0,61.0,48.0,44.0,36.0,55.0,45.0,17.0,12.0,59.0,41.0,8.0,7.0,47.0,35.0,4506307,True,True
5,2024-09-21T11:30:00,21,1735.19,0.0,3.0,8,1825.51,True,24-25-prem-west-ham-united-vs-chelsea,/matches/chelsea-vs-west-ham-united/2f5ck5#4506312,53.0,47.0,0.85,2.19,15.0,12.0,7.0,5.0,0.0,5.0,0.0,2.0,444.0,393.0,89.0,87.0,17.0,9.0,6.0,5.0,0.65,2.19,0.2,0.0,0.85,2.19,0.82,2.73,3.0,4.0,5.0,3.0,0.0,0.0,8.0,11.0,7.0,1.0,498.0,454.0,212.0,282.0,232.0,111.0,20.0,23.0,57.0,49.0,6.0,3.0,21.0,38.0,9.0,8.0,36.0,32.0,2.0,1.0,5.0,2.0,0.0,0.0,6.0,9.0,38.0,47.0,8.0,8.0,3.0,5.0,10.0,34.0,2.0,7.0,43.0,52.0,33.0,42.0,44.0,56.0,10.0,10.0,50.0,50.0,9.0,6.0,45.0,55.0,4506312,True,True
5,2024-09-22T15:30:00,43,2060.82,2.0,2.0,3,1959.8,True,24-25-prem-manchester-city-vs-arsenal,/matches/manchester-city-vs-arsenal/2rhvvi#4506309,77.0,23.0,2.18,0.67,33.0,5.0,11.0,3.0,5.0,3.0,3.0,2.0,644.0,148.0,91.0,71.0,7.0,10.0,8.0,2.0,1.58,0.18,0.6,0.49,2.18,0.67,2.22,1.47,9.0,2.0,13.0,0.0,1.0,0.0,15.0,4.0,18.0,1.0,705.0,208.0,138.0,100.0,506.0,48.0,21.0,14.0,50.0,30.0,6.0,3.0,25.0,43.0,20.0,5.0,55.0,8.0,0.0,1.0,3.0,4.0,0.0,1.0,5.0,10.0,50.0,63.0,3.0,4.0,0.0,13.0,9.0,37.0,1.0,9.0,46.0,37.0,30.0,25.0,55.0,45.0,16.0,12.0,57.0,43.0,10.0,4.0,53.0,50.0,4506309,True,True
