id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
15,Josh,Nichols,Nichols,a,,,3.7,815,262.0,0.2,350,126.0,0.0,378.0,134.0,0,0,0.0,-3,3.0,1589,602,0.0,0.0,0.5,1.0,0.0,516.0,182.0,,,504.0,180.0,490.0,177.0,455.0,168.0,507.0,180.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Leandro,Trossard,Trossard,a,,,6.7,49,31.0,1.1,186,65.0,2.8,145.0,67.0,2,-1,1.0,-3,3.0,2911,9391,0.4,14.5,3.3,3.8,4.0,74.0,33.0,100.0,100.0,102.0,32.0,36.0,34.0,34.0,18.0,34.0,25.0,,,4.0,,,,,0.27,0.15,0.42,0.6,0.0,0.45,0.74,0.96,6.06,27,2,75.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,3036.0,10252.0,0.0,0.21999999999999975,0.06000000000000005,0.28000000000000025,0.3500000000000014,7.599999999999966,10.799999999999955,20.0,3.799999999999997,4.0,1.0,4.0,9.0
6,William,Saliba,Saliba,a,,,6.1,83,3.0,13.6,25,9.0,3.2,113.0,39.0,2,0,0.0,1,-1.0,9445,51830,0.5,14.1,3.7,4.2,3.7,103.0,38.0,100.0,100.0,124.0,55.0,217.0,54.0,336.0,110.0,225.0,75.0,,,,,,,,0.03,0.03,0.06,0.62,0.0,0.48,0.71,1.05,6.27,27,2,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,9732.0,54232.0,0.0,0.24,0.010000000000000009,0.25,0.7600000000000016,16.599999999999966,2.5,7.0,2.6000000000000014,1.0,7.0,4.0,8.0
26,Martín,Zubimendi Ibáñez,Zubimendi,a,,,5.3,201,125.0,5.2,69,24.0,5.6,22.0,9.0,2,0,0.0,-2,2.0,10547,45903,1.1,20.6,6.1,6.6,3.9,83.0,39.0,100.0,100.0,53.0,14.0,77.0,57.0,97.0,59.0,53.0,35.0,,,,,,,,0.1,0.07,0.17,0.7,0.0,0.5,0.73,1.03,9.13,27,2,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,11166.0,48408.0,0.0,0.0,0.020000000000000018,0.019999999999999574,0.7600000000000016,11.200000000000045,4.2000000000000455,6.0,2.1000000000000085,3.0,1.0,3.0,7.0
699,Douglas Luiz,Soares de Paulo,Douglas Luiz,a,,,4.9,319,197.0,0.1,483,170.0,2.2,173.0,76.0,2,0,0.0,-1,1.0,704,644,0.4,4.1,2.7,2.2,1.7,381.0,168.0,100.0,100.0,330.0,149.0,126.0,87.0,316.0,165.0,281.0,140.0,1.0,,,,,,,0.03,0.17,0.2,1.15,0.0,0.14,1.39,1.25,10.82,27,2,86.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,791.0,659.0,0.0,0.0,0.18999999999999995,0.18999999999999995,1.3500000000000005,19.0,32.30000000000001,0.0,5.099999999999994,4.0,1.0,5.0,10.0
188,Hannes,Delcroix,Delcroix,u,has joined Lugano permanently.,,3.8,791,239.0,0.2,360,131.0,0.0,386.0,141.0,0,0,0.0,-2,2.0,0,278,0.0,0.0,0.0,0.0,0.0,521.0,186.0,0.0,0.0,510.0,185.0,497.0,183.0,462.0,174.0,513.0,185.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,Owen,Dodgson,Dodgson,u,Has joined Stockport County on loan for the rest of the season.,,4.0,683,173.0,0.0,723,251.0,0.0,462.0,179.0,0,0,0.0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,590.0,218.0,0.0,0.0,579.0,217.0,572.0,217.0,540.0,211.0,582.0,217.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Oliver,Sonne,Sonne,u,has joined Sparta Prague on loan for the rest of the season.,,3.8,802,250.0,0.2,364,133.0,0.0,395.0,150.0,0,0,0.0,-2,2.0,0,652,0.0,3.4,0.0,0.0,1.9,335.0,125.0,0.0,0.0,408.0,153.0,393.0,143.0,353.0,115.0,419.0,151.0,,,,,,,,0.3,0.04,0.34,2.08,0.0,0.0,2.2,0.55,3.84,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,Axel,Tuanzebe,Tuanzebe,i,Achilles injury - Expected back 14 Mar,,3.9,749,214.0,1.0,197,76.0,-0.5,817.0,264.0,0,0,0.0,-1,1.0,48,1592,-0.1,6.9,0.0,0.0,2.5,264.0,101.0,0.0,0.0,233.0,90.0,426.0,153.0,312.0,98.0,330.0,114.0,,,,,,,,0.06,0.01,0.07,2.41,0.0,0.1,2.13,1.06,9.38,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,Joe,Worrall,Worrall,a,,,3.8,787,235.0,0.2,396,147.0,1.8,193.0,72.0,4,0,0.0,-2,2.0,1911,264,0.5,3.7,1.3,0.8,1.8,351.0,128.0,100.0,100.0,358.0,135.0,460.0,167.0,421.0,157.0,413.0,148.0,,,,,,,,0.0,0.01,0.01,2.09,0.0,0.0,1.62,0.81,12.66,27,4,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1940.0,268.0,0.0,0.0,0.0,0.0,1.9900000000000002,21.39999999999999,0.19999999999999996,2.0,2.3999999999999995,1.0,10.0,1.0,11.0
