id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat
791,a,,,4.0,702,210,0,0,0,0,0.0,784,261,0,0,0.0,632,226,0,0,0.0,485,183,0.0,0.0,0,105,18,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626,227,0.0,610,226,0.0,574,217,0.0,626,227,,,,32,
794,a,,,4.0,719,225,0,0,0,0,0.0,795,264,0,0,0.0,645,237,0,0,0.0,502,198,0.0,0.0,0,13,13,2,2,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639,238,0.0,623,237,0.0,588,229,0.0,639,238,,,,32,
795,a,,,4.5,481,304,0,0,0,0,0.0,796,343,0,0,0.0,759,322,0,0,0.0,683,274,0.0,0.0,0,14,14,1,1,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755,319,0.0,749,318,0.0,734,312,0.0,755,319,,,,32,
151,u,0.0,0.0,4.5,437,275,0,0,0,0,0.1,457,163,0,0,0.0,726,297,0,0,0.0,644,246,0.0,0.0,0,5940,0,30519,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721,294,0.0,714,293,0.0,698,286,0.0,721,294,,,,32,
153,a,100.0,100.0,4.2,617,152,0,0,-3,3,0.1,482,167,7,0,1.4,388,127,0,35,0.0,530,216,0.0,1.7,0,12438,21,21744,27,0.5,0.5,0.0,0.08,0.08,5.34,0.0,0.02,0.02,1.45,66.0,407,144,12.6,435,155,0.0,610,240,7.9,439,150,,,,32,
154,a,,,3.9,763,80,0,0,-1,1,0.3,341,50,0,0,0.0,584,56,0,0,0.0,415,38,0.0,0.0,0,25227,108,26292,162,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,57,0.0,552,37,0.0,508,18,0.0,576,57,,,,32,
157,a,,,4.9,275,176,0,0,-1,1,1.0,214,66,81,2,2.5,202,87,3,539,2.7,140,55,0.6,16.5,0,287237,580,281777,1065,3.2,3.2,0.73,2.61,3.34,40.47,0.02,0.08,0.1,1.3,539.4,81,30,507.9,54,45,81.0,275,153,112.8,99,62,,,,32,
158,u,0.0,0.0,4.4,539,322,0,0,-1,1,0.1,461,166,0,0,0.0,675,261,0,0,0.0,576,197,0.0,0.0,0,23729,0,30945,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669,257,0.0,663,257,0.0,640,248,0.0,669,257,,,,32,
159,a,100.0,100.0,4.4,506,89,0,0,-1,1,0.7,236,90,79,1,3.8,63,9,8,315,4.0,69,13,0.9,18.0,4,255729,760,207159,1417,4.5,4.5,1.93,0.6,2.53,23.86,0.11,0.03,0.14,1.32,417.8,149,57,118.3,251,66,216.0,137,17,75.5,177,50,,,,32,
161,u,0.0,0.0,4.7,337,220,0,0,-3,3,0.0,567,219,0,0,0.0,765,326,0,0,0.0,699,285,0.0,0.0,0,4843,0,8799,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764,325,0.0,759,324,0.0,747,320,0.0,764,325,,,,32,
162,a,100.0,100.0,4.4,530,104,0,0,-1,1,3.0,114,42,79,1,2.7,177,51,3,342,2.3,153,47,0.5,18.0,1,1087040,844,879308,6954,2.8,2.8,1.05,1.28,2.33,38.57,0.04,0.04,0.08,1.33,567.6,68,26,209.5,175,36,132.0,213,51,91.1,137,33,,,,32,
163,a,100.0,100.0,5.4,128,13,0,0,4,-4,10.8,38,13,100,1,3.3,111,22,9,398,2.3,158,48,0.4,18.5,4,1854629,9977,1389610,32694,2.8,2.8,2.16,2.18,4.34,34.99,0.08,0.08,0.16,1.29,511.2,101,38,310.7,110,21,265.0,108,7,108.9,104,20,,,,32,
164,u,0.0,0.0,5.4,141,39,0,0,-1,1,0.1,533,71,0,0,0.0,789,83,0,0,0.0,770,77,0.0,0.0,0,4727,0,15335,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790,83,0.0,790,83,0.0,787,83,0.0,790,83,,,,32,
165,u,0.0,0.0,4.9,282,59,0,0,-1,1,0.1,419,64,0,0,0.0,773,79,0,0,0.0,726,66,0.0,0.0,0,17623,0,23360,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773,78,0.0,770,77,0.0,763,78,0.0,773,78,,,,32,
166,a,100.0,100.0,5.5,113,70,0,0,-5,5,0.1,448,156,16,0,1.5,382,184,1,64,0.7,330,154,0.1,2.9,0,7900,35,27895,44,1.2,1.2,0.22,0.22,0.44,3.27,0.08,0.08,0.16,1.17,55.4,416,192,47.4,346,196,21.0,383,207,12.4,413,198,,,,32,
360,i,0.0,0.0,6.2,61,36,0,0,-3,3,0.8,234,73,2,0,1.0,512,242,0,18,0.0,787,343,0.0,0.3,0,40157,42,422190,69,0.0,0.0,0.0,0.09,0.09,0.04,0.0,0.12,0.12,0.06,10.8,491,229,17.1,424,222,0.0,793,343,2.8,486,229,,,,32,
125,u,0.0,0.0,6.5,40,20,0,0,0,0,0.0,647,262,0,0,0.0,794,344,0,0,0.0,789,344,0.0,0.0,0,0,0,8266,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795,344,0.0,795,344,0.0,795,344,0.0,795,344,,,,32,
155,a,,,3.9,741,70,0,0,-1,1,0.4,291,44,0,0,0.0,573,46,0,0,0.0,399,28,0.0,0.0,0,33664,91,34202,187,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565,47,0.0,541,27,0.0,496,8,0.0,565,47,,,,32,
195,i,0.0,0.0,4.3,594,135,0,0,-2,2,0.0,560,194,1,0,1.0,464,169,0,3,0.0,552,230,0.0,0.2,0,2574,14,14279,15,0.0,0.0,0.0,0.02,0.02,1.39,0.0,0.02,0.02,1.39,18.2,477,172,1.3,484,176,0.0,622,246,2.0,500,173,,,,32,
393,i,0.0,0.0,4.4,512,94,0,0,-1,1,0.0,593,205,7,0,2.3,237,74,0,32,0.0,561,235,0.0,1.6,0,15387,10,15151,76,0.0,0.0,0.03,0.02,0.05,3.56,0.01,0.01,0.02,1.42,41.8,424,154,2.6,473,168,13.0,405,144,5.8,460,161,,,,32,
394,a,100.0,100.0,6.2,58,33,0,0,-3,3,3.4,102,32,118,10,3.7,76,36,10,574,3.8,79,31,0.6,19.0,1,515340,6494,501966,18997,4.3,8.6,3.45,4.61,8.06,38.04,0.11,0.15,0.26,1.25,611.8,56,17,647.4,28,23,334.0,86,55,159.6,45,30,,,,32,
395,a,100.0,100.0,4.5,362,53,0,0,0,0,12.1,35,12,88,7,2.8,158,44,5,379,3.8,78,17,0.8,19.6,0,1627845,9283,1867578,22516,4.3,8.6,1.27,1.02,2.29,39.85,0.04,0.03,0.07,1.29,574.0,66,25,92.1,283,80,194.0,153,23,86.2,150,41,,,,32,
396,a,100.0,100.0,4.1,623,35,0,0,-4,4,1.7,153,23,44,0,4.4,30,3,2,160,0.0,515,65,0.0,10.7,1,434377,404,390934,4779,0.5,1.0,0.0,0.0,0.0,11.19,0.0,0.0,0.0,1.12,220.2,264,26,0.0,635,63,0.0,600,46,22.0,374,26,,,,32,
319,a,100.0,100.0,5.2,172,103,0,0,-3,3,0.2,351,110,15,0,1.2,425,206,0,54,0.3,375,176,0.1,2.9,0,22483,76,118684,140,1.3,1.3,0.41,0.39,0.8,1.67,0.24,0.22,0.46,0.96,41.2,425,195,68.7,315,184,72.0,285,159,18.3,385,188,,,,32,
320,a,,,4.6,351,229,0,0,-4,4,0.1,436,152,16,1,1.0,493,229,0,53,0.7,309,139,0.2,3.5,0,21746,49,35078,68,1.7,1.7,0.0,0.04,0.04,1.4,0.0,0.03,0.03,0.88,28.2,450,209,17.8,422,221,4.0,453,232,4.9,472,224,,,,32,
321,a,100.0,100.0,7.3,23,10,0,0,-2,2,5.4,71,14,99,1,3.4,103,20,15,445,1.0,284,29,0.1,13.6,2,3360775,3630,3272715,20826,2.0,2.0,5.92,2.75,8.66,13.63,0.36,0.17,0.53,0.82,474.8,120,14,403.5,80,4,512.0,48,19,139.2,64,15,,,,32,
430,u,0.0,0.0,4.9,263,54,0,0,-1,1,0.2,366,57,0,0,0.0,771,78,0,0,0.0,720,65,0.0,0.0,0,49670,0,63481,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770,77,0.0,768,76,0.0,759,77,0.0,770,77,,,,32,
507,u,0.0,0.0,5.0,231,50,0,0,0,0,0.0,741,86,0,0,0.0,783,82,0,0,0.0,745,71,0.0,0.0,0,0,0,985,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784,82,0.0,783,82,0.0,777,82,0.0,784,82,,,,32,
373,u,0.0,0.0,4.5,403,250,0,0,0,0,0.0,605,238,0,0,0.0,707,280,0,0,0.0,618,224,0.0,0.0,0,1740,0,11876,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701,277,0.0,695,276,0.0,677,269,0.0,701,277,,,,32,
508,a,100.0,100.0,4.8,294,11,0,0,-2,2,1.9,144,21,62,0,3.1,132,18,2,297,2.0,180,15,0.4,12.9,1,271500,494,524494,2968,1.5,2.0,0.0,0.0,0.0,27.73,0.0,0.0,0.0,1.39,522.4,90,16,0.0,761,80,0.0,750,72,52.0,257,18,,,,32,
509,a,100.0,100.0,6.2,55,30,0,0,-3,3,0.1,416,142,34,0,1.9,309,137,2,120,0.0,785,341,0.0,5.5,0,14660,26,36529,52,-0.5,0.0,1.04,1.55,2.59,11.41,0.19,0.28,0.47,2.04,114.6,355,163,148.0,224,145,113.0,234,132,37.1,299,153,,,,32,
510,a,,,3.9,745,72,0,0,-1,1,1.7,151,22,0,0,0.0,576,48,0,0,0.0,403,30,0.0,0.0,0,118855,3231,99918,1200,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568,49,0.0,544,29,0.0,500,10,0.0,568,49,,,,32,
609,u,0.0,0.0,4.5,461,75,0,0,0,0,1.0,212,36,3,0,1.0,482,49,0,7,0.0,665,50,0.0,0.7,0,434203,0,399010,814,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.18,0.0,740,67,0.0,733,65,0.0,719,67,0.0,740,67,,,,32,
