match_id,shot_index,minute,added_time,is_home,player_id,player_name,outcome,situation,body_part,xg,xgot,start_x,start_y,goal_mouth_y,goal_mouth_z,goal_mouth_location
25-26-prem-arsenal-vs-everton,1,90,7,True,700,Dowman,goal,fast-break,left-foot,0.9128,0.9949,13.9,42.7,50.2,4.4,low-centre
25-26-prem-arsenal-vs-everton,2,90,6,False,295,Keane,block,regular,right-foot,0.0621,,14.8,56.5,51.5,19,low-centre
25-26-prem-arsenal-vs-everton,3,90,3,True,19,Martinelli,save,assisted,right-foot,0.0387,0.06,22,62.4,48.9,31,high-centre
25-26-prem-arsenal-vs-everton,4,89,,True,666,Gyökeres,goal,throw-in-set-piece,right-foot,0.995,0.9949,1.5,49.9,49.2,5.1,low-centre
25-26-prem-arsenal-vs-everton,5,83,,True,700,Dowman,miss,assisted,left-foot,0.0564,,12.9,66,60.7,72.2,high-left
25-26-prem-arsenal-vs-everton,6,77,,True,266,Eze,save,assisted,right-foot,0.0262,0.0606,25.5,56.1,51.7,21.5,high-centre
25-26-prem-arsenal-vs-everton,7,77,,True,266,Eze,miss,assisted,left-foot,0.0202,,22.5,37.6,38.3,9.7,right
25-26-prem-arsenal-vs-everton,8,75,,True,5,Gabriel,miss,regular,left-foot,0.026,,24.3,31.9,36.6,5.6,right
25-26-prem-arsenal-vs-everton,9,68,,False,302,Gana,block,corner,right-foot,0.0158,,19.4,38.9,54.3,19,low-left
25-26-prem-arsenal-vs-everton,10,64,,True,266,Eze,miss,regular,left-foot,0.0463,,15.9,71.8,57.5,11.1,close-left
25-26-prem-arsenal-vs-everton,11,60,,True,16,Saka,save,assisted,right-foot,0.0294,0.0636,7.1,69.3,51.7,5.7,low-centre
25-26-prem-arsenal-vs-everton,12,60,,True,7,Calafiori,block,assisted,left-foot,0.0194,,18.9,67.9,52.4,19,low-left
25-26-prem-arsenal-vs-everton,13,60,,True,266,Eze,block,corner,right-foot,0.0187,,23.7,63.4,49.5,19,low-centre
25-26-prem-arsenal-vs-everton,14,52,,True,16,Saka,block,assisted,left-foot,0.0177,,20.7,66.1,50.3,19,low-centre
25-26-prem-arsenal-vs-everton,15,49,,False,311,Beto,save,corner,right-foot,0.1091,0.2243,4.4,57.9,46.4,1.3,low-right
25-26-prem-arsenal-vs-everton,16,49,,False,300,McNeil,block,corner,left-foot,0.0361,,12,57.7,48.3,19,low-centre
25-26-prem-arsenal-vs-everton,17,45,6,False,302,Gana,save,assisted,right-foot,0.0159,0.0387,22.9,26.4,52.4,13.3,low-left
25-26-prem-arsenal-vs-everton,18,45,,True,266,Eze,miss,corner,right-foot,0.0111,,24.7,46.8,28.1,58.3,high-right
25-26-prem-arsenal-vs-everton,19,45,,True,18,Madueke,block,corner,left-foot,0.0228,,14.3,39.5,52.7,19,low-left
25-26-prem-arsenal-vs-everton,20,45,,True,16,Saka,block,corner,left-foot,0.0362,,13.4,57.1,51.5,19,low-centre
25-26-prem-arsenal-vs-everton,21,38,,True,7,Calafiori,save,corner,head,0.0376,,3.2,60.5,51,19,low-centre
25-26-prem-arsenal-vs-everton,22,35,,True,21,Rice,block,free-kick,right-foot,0.0563,,24.6,64,48.6,19,low-centre
25-26-prem-arsenal-vs-everton,23,31,,False,242,Dewsbury-Hall,save,assisted,left-foot,0.0447,0.0805,18.5,47.2,47.5,13.3,low-right
25-26-prem-arsenal-vs-everton,24,31,,True,266,Eze,block,assisted,right-foot,0.0218,,26.3,45.8,51.9,19,low-left
25-26-prem-arsenal-vs-everton,25,18,,False,299,Ndiaye,miss,regular,left-foot,0.6041,,6.6,44.6,60.2,18.1,left
25-26-prem-arsenal-vs-everton,26,18,,False,300,McNeil,post,assisted,left-foot,0.0209,,23.4,68.1,55.2,28.5,left
25-26-prem-arsenal-vs-everton,27,17,,False,300,McNeil,block,regular,left-foot,0.2877,,8.9,58.5,48.7,19,low-centre
25-26-prem-arsenal-vs-everton,28,15,,True,266,Eze,miss,assisted,right-foot,0.0104,,25.4,37.8,65.4,1.4,left
25-26-prem-arsenal-vs-everton,29,13,,True,26,Zubimendi,miss,assisted,head,0.0559,,10.7,49.7,38.7,5.6,right
25-26-prem-arsenal-vs-everton,30,11,,True,16,Saka,miss,regular,left-foot,0.0621,,19.2,53.2,38.7,2.8,right
