id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat
689,u,0.0,0.0,4.5,486,307,0,0,0,0,0.0,759,318,0,0,0.0,764,324,0,0,0.0,694,281,0.0,0.0,0,790,0,796,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763,323,0.0,759,323,0.0,744,317,0.0,763,323,,,,35,
700,a,,,4.0,719,224,0,0,0,0,0.0,635,219,0,0,0.0,649,238,0,0,0.0,517,197,0.0,0.0,0,2396,35,1669,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642,238,0.0,629,237,0.0,594,230,0.0,642,238,,,,35,
716,a,,,4.1,633,38,0,0,-4,4,0.1,442,60,12,0,3.0,133,20,0,52,0.0,536,70,0.0,2.9,0,45956,105,36104,322,0.0,0.0,0.0,0.01,0.01,7.02,0.0,0.0,0.0,1.76,102.6,380,33,10.1,453,12,0.0,611,50,11.2,424,33,,,,35,
40,a,,,3.9,744,241,0,0,-1,1,0.5,258,99,0,0,0.0,580,195,0,0,0.0,419,133,0.0,0.0,0,62209,96,76712,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571,193,0.0,549,190,0.0,504,175,0.0,571,193,,,,35,
41,u,0.0,0.0,5.4,137,85,0,0,-1,1,0.0,661,271,0,0,0.0,791,342,0,0,0.0,772,332,0.0,0.0,0,342,0,6763,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792,342,0.0,792,342,0.0,789,341,0.0,792,342,,,,35,
717,u,0.0,0.0,4.5,489,309,0,0,0,0,0.0,779,331,0,0,0.0,766,326,0,0,0.0,697,283,0.0,0.0,0,468,0,411,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765,325,0.0,762,325,0.0,747,319,0.0,765,325,,,,35,
749,a,,,1.1,789,8,0,0,0,0,0.5,671,17,57,4,0.0,567,13,0,0,2.0,181,19,1.8,51.8,0,41318,222,22727,104,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558,13,0.0,534,13,0.0,489,13,0.0,558,13,,,,35,
760,a,,,4.0,683,192,0,0,0,0,0.0,723,244,0,0,0.0,622,215,0,0,0.0,485,169,0.0,0.0,0,610,23,360,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615,215,0.0,601,213,0.0,564,204,0.0,615,215,,,,35,
768,a,,,5.8,91,58,0,0,-2,2,0.1,455,161,34,4,3.4,107,53,2,116,4.2,60,26,0.7,5.9,0,44288,1033,33087,545,4.2,4.2,2.28,1.14,3.42,11.14,0.32,0.16,0.48,1.55,139.8,349,159,161.2,225,149,200.0,160,101,49.6,282,145,,,,35,
123,a,100.0,100.0,5.5,121,33,0,0,0,0,0.2,333,52,28,1,1.3,417,42,2,97,0.5,355,38,0.1,5.1,0,89046,189,86094,282,0.5,0.5,1.13,0.66,1.79,6.39,0.26,0.15,0.41,1.49,80.0,401,39,68.5,328,36,104.0,261,41,25.0,372,40,,5.0,,35,
