match_id,shot_index,minute,added_time,is_home,player_id,player_name,outcome,situation,body_part,xg,xgot,start_x,start_y,goal_mouth_y,goal_mouth_z,goal_mouth_location
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,1,79,,False,39,Maatsen,miss,corner,left-foot,0.0301,,13,30.9,37.8,9.7,right
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,2,76,,False,53,Malen,save,assisted,right-foot,0.0785,0.0539,10.1,67.5,50,13.3,low-centre
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,3,74,,True,,,miss,assisted,head,0.0146,,8,66.9,42.7,15.3,close-right
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,4,59,,False,53,Malen,goal,penalty,right-foot,0.7884,0.8612,11.5,50,53.8,1.9,low-left
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,5,55,,False,53,Malen,save,fast-break,right-foot,0.0286,0.0451,9,71.4,48.9,1.9,low-centre
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,6,55,,True,,,save,fast-break,right-foot,0.3263,0.4505,14.6,50,53,17.1,low-left
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,7,51,,False,53,Malen,miss,set-piece,right-foot,0.2695,,3.3,43.2,61.7,15.3,left
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,8,51,,False,39,Maatsen,save,set-piece,left-foot,0.0138,0.0586,26.3,67.3,52.1,3.2,low-left
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,9,45,,False,,,miss,set-piece,right-foot,0.0554,,8.2,57.7,39.8,72.2,high-right
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,10,45,,False,39,Maatsen,goal,assisted,left-foot,0.1199,0.5809,3.1,39.1,48.1,30.4,high-right
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,11,39,,True,,,save,assisted,right-foot,0.5794,0.4887,6,48.3,52.3,0.6,low-left
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,12,38,,False,47,Rogers,save,set-piece,right-foot,0.0126,0.0151,32.7,32.2,51,17.7,low-centre
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,13,36,,False,53,Malen,save,regular,left-foot,0.2347,0.2907,3.3,41.5,51.8,2.5,low-centre
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,14,36,,False,47,Rogers,block,assisted,right-foot,0.1024,,7.2,56.2,50.1,19,low-centre
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,15,35,,False,47,Rogers,miss,assisted,right-foot,0.0218,,17.8,25.9,45.4,50,close-high
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,16,35,,False,47,Rogers,save,throw-in-set-piece,right-foot,0.2547,0.2934,7.1,41.1,50.1,5.7,low-centre
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,17,24,,True,,,block,assisted,left-foot,0.0461,,12.2,67.7,51.1,19,low-centre
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,18,19,,False,53,Malen,block,assisted,right-foot,0.0611,,10.7,32.1,49.4,19,low-centre
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,19,7,,True,,,save,assisted,right-foot,0.0686,0.2361,19.1,48.8,48.4,5.1,low-centre
25-26-europa-league-maccabi-tel-aviv-vs-aston-villa,20,6,,True,,,block,fast-break,right-foot,0.0634,,15.5,35.3,49.7,19,low-centre
25-26-europa-league-nottingham-forest-vs-sturm-graz,1,90,,False,,,miss,fast-break,right-foot,0.0204,,61.1,70.9,98.8,8.3,left
25-26-europa-league-nottingham-forest-vs-sturm-graz,2,90,,True,519,Dominguez,block,corner,left-foot,0.0158,,22,52.1,48.5,19,low-centre
25-26-europa-league-nottingham-forest-vs-sturm-graz,3,81,,True,505,Milenković,miss,set-piece,head,0.071,,9.9,52.3,68.2,6.9,left
25-26-europa-league-nottingham-forest-vs-sturm-graz,4,75,,True,521,Sangaré,miss,set-piece,head,0.0099,,14.1,42.5,58.8,12.5,close-left
25-26-europa-league-nottingham-forest-vs-sturm-graz,5,51,,True,696,Kalimuendo,block,assisted,left-foot,0.1629,,7,39.3,50.5,19,low-centre
25-26-europa-league-nottingham-forest-vs-sturm-graz,6,46,,True,522,Yates,miss,assisted,left-foot,0.112,,15.1,56.2,59.2,52.8,close-high-left
25-26-europa-league-nottingham-forest-vs-sturm-graz,7,43,,False,,,save,assisted,left-foot,0.0346,0.0312,19.9,32.8,48.9,7,low-centre
25-26-europa-league-nottingham-forest-vs-sturm-graz,8,35,,True,515,Gibbs-White,save,penalty,right-foot,0.7884,0.7879,11.5,50,47.3,0.6,low-right
25-26-europa-league-nottingham-forest-vs-sturm-graz,9,27,,False,,,save,assisted,right-foot,0.0322,0.4663,14.7,29.5,46.1,5.1,low-right
25-26-europa-league-nottingham-forest-vs-sturm-graz,10,20,,True,519,Dominguez,miss,set-piece,left-foot,0.0311,,20.7,42.3,51.8,76.4,high
25-26-europa-league-nottingham-forest-vs-sturm-graz,11,16,,True,522,Yates,save,corner,head,0.3875,,2.6,52.3,50.6,19,low-centre
25-26-europa-league-nottingham-forest-vs-sturm-graz,12,10,,True,426,McAtee,miss,set-piece,left-foot,0.1236,,14.5,48.3,42.9,2.8,close-right
