id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat
1,u,0.0,0.0,5.4,134,80,0,0,-1,1,0.0,680,286,0,0,0.0,747,324,0,0,0.0,732,316,0.0,0.0,0,439,0,2806,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746,323,0.0,746,324,0.0,743,322,0.0,746,323,,,,23,
2,i,0.0,0.0,6.6,40,19,0,0,-4,4,1.4,173,30,42,0,2.5,199,24,6,152,2.8,130,14,0.4,6.4,2,1237409,46,1365466,14746,0.0,0.0,3.05,0.52,3.57,5.82,0.46,0.08,0.54,0.87,154.4,264,25,119.5,208,25,255.0,79,26,52.6,189,25,,,,23,
3,a,100.0,100.0,6.4,49,3,0,0,4,-4,28.2,9,3,92,7,4.4,37,4,8,342,2.6,136,39,0.4,14.4,2,4186948,26845,2673201,86593,2.6,3.1,2.51,1.01,3.52,18.71,0.12,0.05,0.17,0.93,481.2,44,13,167.8,159,34,267.0,73,3,91.7,85,12,,,,23,
4,a,100.0,100.0,7.8,12,4,0,0,-2,2,7.9,46,11,84,2,4.2,46,12,11,296,2.0,183,22,0.3,10.8,1,2524509,3823,3229252,36075,2.0,2.5,8.9,1.38,10.28,18.19,0.46,0.07,0.53,0.94,411.8,68,9,242.3,108,10,666.0,9,5,132.1,27,6,,,3.0,23,
5,u,0.0,0.0,4.0,644,55,0,0,0,0,0.0,595,69,0,0,0.0,573,63,0,0,0.0,469,54,0.0,0.0,0,0,0,4391,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566,63,0.0,549,45,0.0,512,31,0.0,566,63,,,,23,
6,a,100.0,100.0,5.6,100,10,0,0,1,-1,4.6,79,28,72,5,3.6,83,18,5,274,1.8,204,59,0.3,12.9,2,1216525,6097,855851,25700,1.8,2.3,0.71,1.01,1.72,14.7,0.04,0.05,0.09,0.79,270.2,168,62,220.1,122,25,172.0,130,14,66.0,136,35,,,,23,
7,a,100.0,100.0,4.7,323,209,0,0,-3,3,0.2,342,110,13,0,1.3,372,173,0,82,0.6,313,149,0.1,2.8,0,28772,354,45992,504,0.6,1.1,0.04,0.47,0.51,4.27,0.01,0.09,0.1,0.84,35.8,398,179,64.7,280,171,3.0,421,221,10.4,384,187,,,,23,
8,a,,,4.8,314,40,0,0,-2,2,0.2,380,132,13,0,1.6,327,106,0,39,0.0,684,240,0.0,2.7,0,25126,144,35125,341,0.0,0.5,0.0,0.03,0.03,4.45,0.0,0.01,0.01,1.24,49.2,383,133,13.7,392,135,0.0,706,248,6.3,415,139,,,,23,
9,a,100.0,100.0,6.7,38,19,0,0,-3,3,3.5,94,29,84,3,4.0,56,29,6,268,4.2,59,27,0.6,12.5,1,1095093,6291,1062211,22058,4.2,4.7,3.87,2.9,6.77,13.94,0.26,0.19,0.45,0.92,366.2,104,38,334.6,65,49,547.0,26,14,124.7,37,25,,,,23,
12,a,100.0,100.0,4.5,422,261,0,0,0,0,0.5,262,80,24,1,1.8,295,133,1,86,1.8,192,88,0.4,5.3,0,129162,6208,103644,1685,1.8,2.3,0.54,0.41,0.95,2.04,0.18,0.13,0.31,0.67,99.2,328,150,67.6,271,165,73.0,243,136,24.0,313,157,,,,23,
