match_id,shot_index,minute,added_time,is_home,player_id,player_name,outcome,situation,body_part,xg,xgot,start_x,start_y,goal_mouth_y,goal_mouth_z,goal_mouth_location
25-26-champions-league-chelsea-vs-napoli,1,90,,False,,,save,assisted,right-foot,0.2873,0.1256,9.4,56.4,49.7,16.5,low-centre
25-26-champions-league-chelsea-vs-napoli,2,82,,True,,,goal,fast-break,right-foot,0.1578,0.8129,13.3,61.9,54.3,3.2,low-left
25-26-champions-league-chelsea-vs-napoli,3,74,,True,237,Enzo,block,regular,right-foot,0.0474,,17.9,47.1,45.5,19,low-right
25-26-champions-league-chelsea-vs-napoli,4,67,,True,237,Enzo,miss,assisted,right-foot,0.0373,,22.5,45,49.1,63.9,high
25-26-champions-league-chelsea-vs-napoli,5,63,,False,,,miss,assisted,left-foot,0.0218,,19.8,29.5,51.4,87.5,high
25-26-champions-league-chelsea-vs-napoli,6,61,,True,,,goal,assisted,left-foot,0.0366,0.3258,22.6,45.2,46.2,26.6,high-right
25-26-champions-league-chelsea-vs-napoli,7,48,,True,235,Palmer,block,regular,left-foot,0.0216,,25.7,68.8,48.4,19,low-centre
25-26-champions-league-chelsea-vs-napoli,8,45,,True,,,miss,assisted,head,0.6455,,3.4,52.3,46.2,75,high
25-26-champions-league-chelsea-vs-napoli,9,43,,False,,,goal,assisted,left-foot,0.2108,0.7681,6.7,45.8,53.9,18.4,low-left
25-26-champions-league-chelsea-vs-napoli,10,39,,False,,,miss,assisted,left-foot,0.0817,,18.5,47.7,61.7,63.9,high-left
25-26-champions-league-chelsea-vs-napoli,11,33,,False,,,goal,assisted,left-foot,0.1972,0.2762,9.2,39.7,46.3,0.6,low-right
25-26-champions-league-chelsea-vs-napoli,12,29,,False,,,save,corner,head,0.1037,0.4698,7.3,52.3,47.3,20.3,high-right
25-26-champions-league-chelsea-vs-napoli,13,28,,False,,,save,regular,right-foot,0.1618,0.1687,4.4,35,50.6,2.5,low-centre
25-26-champions-league-chelsea-vs-napoli,14,27,,True,,,miss,regular,right-foot,0.0529,,9.7,67.3,62,1.4,left
25-26-champions-league-chelsea-vs-napoli,15,27,,True,,,save,regular,left-foot,0.1547,0.4915,5.8,64,49.2,27.2,high-centre
