id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat
1,u,0.0,0.0,5.4,133,82,0,0,-1,1,0.0,711,296,0,0,0.0,780,336,0,0,0.0,760,323,0.0,0.0,0,439,0,2821,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781,336,0.0,781,336,0.0,778,335,0.0,781,336,,,,30,
55,u,0.0,0.0,4.0,654,49,0,0,0,0,0.0,788,82,0,0,0.0,594,62,0,0,0.0,449,49,0.0,0.0,0,0,0,91,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591,62,0.0,570,45,0.0,533,29,0.0,589,62,,,,30,
649,u,0.0,0.0,4.0,676,191,0,0,0,0,0.0,586,200,1,0,1.0,445,151,0,3,0.0,470,168,0.0,0.2,0,5922,0,6051,28,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,3.15,0.2,532,190,0.3,495,183,0.0,553,200,0.1,531,188,,,,30,
661,u,0.0,0.0,4.5,476,302,0,0,0,0,0.0,710,295,0,0,0.0,750,316,0,0,0.0,672,269,0.0,0.0,0,2806,0,2601,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748,315,0.0,740,313,0.0,728,308,0.0,746,313,,,,30,
674,a,,,4.5,380,237,0,0,0,0,0.0,706,291,8,1,1.0,469,218,0,32,0.3,360,166,0.1,1.8,0,1860,19,1304,26,-0.2,-0.2,0.12,0.04,0.16,1.89,0.1,0.03,0.13,1.52,27.8,444,206,15.8,420,223,10.0,410,216,5.4,458,218,,,,30,
705,a,,,4.0,722,231,0,0,0,0,0.0,630,215,0,0,0.0,647,241,0,0,0.0,511,203,0.0,0.0,0,3021,61,1626,67,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643,243,0.0,625,242,0.0,593,234,0.0,641,243,,,,30,
685,a,,,4.0,708,219,0,0,0,0,0.0,640,219,0,0,0.0,635,231,0,0,0.0,498,192,0.0,0.0,0,2394,69,1723,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631,233,0.0,613,232,0.0,580,223,0.0,629,233,,,,30,
695,a,,,4.5,454,288,0,0,0,0,0.0,750,314,0,0,0.0,733,304,0,0,0.0,652,256,0.0,0.0,0,531,8,383,14,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730,303,0.0,721,301,0.0,710,296,0.0,728,301,,,,30,
696,a,,,4.5,458,292,0,0,0,0,0.0,693,286,7,0,1.4,391,187,0,25,0.7,316,145,0.2,1.6,0,1824,28,1039,89,1.2,1.2,0.13,0.26,0.39,1.05,0.14,0.28,0.42,1.12,32.0,435,200,60.9,318,187,23.0,366,198,11.5,409,196,,,,30,
697,a,,,4.0,703,215,0,0,0,0,0.1,530,181,4,0,1.0,448,154,0,8,0.0,494,189,0.0,1.0,0,12895,106,8458,235,0.5,0.5,0.22,0.01,0.23,2.09,0.12,0.01,0.13,1.12,13.6,480,173,2.5,470,169,13.0,398,138,2.9,481,169,,,,30,
740,a,,,1.5,774,3,0,0,0,0,0.4,659,16,40,9,0.0,560,18,0,0,6.0,27,10,4.0,26.7,0,65680,76,34324,65,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554,18,0.0,529,18,0.0,486,18,0.0,552,18,,,,30,
771,a,,,4.5,485,305,0,0,0,0,0.0,765,324,1,0,1.0,483,225,0,2,0.0,679,272,0.0,0.2,0,284,8,124,11,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,529,245,0.9,485,239,0.0,733,311,0.2,530,246,,,,30,
774,a,,,4.0,723,232,0,0,0,0,0.0,751,254,0,0,0.0,648,242,0,0,0.0,512,204,0.0,0.0,0,281,18,136,15,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644,244,0.0,626,243,0.0,594,235,0.0,642,244,,,,30,
781,a,,,4.5,465,75,0,0,0,0,0.0,622,78,1,0,1.0,478,48,0,5,0.0,661,50,0.0,0.2,0,3725,234,1517,225,0.5,0.5,0.06,0.0,0.06,0.0,5.4,0.0,5.4,0.0,3.0,517,53,0.0,730,65,17.0,388,50,2.0,499,54,,,,30,
782,a,,,4.0,691,204,0,0,0,0,0.0,762,257,0,0,0.0,621,219,0,0,0.0,482,178,0.0,0.0,0,158,23,66,17,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617,221,0.0,599,220,0.0,565,210,0.0,615,221,,,,30,
787,a,,,4.0,710,221,0,0,0,0,0.0,781,260,0,0,0.0,636,232,0,0,0.0,500,194,0.0,0.0,0,62,15,21,6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632,234,0.0,614,233,0.0,582,225,0.0,630,234,,,,30,
11,a,100.0,100.0,5.9,82,23,0,0,-1,1,0.8,223,37,36,1,1.7,348,39,1,129,1.5,224,20,0.3,6.1,0,310203,3361,278086,9121,1.5,2.0,3.61,0.8,4.41,10.19,0.45,0.1,0.55,1.26,114.4,347,32,136.5,228,25,343.0,76,24,59.0,216,28,,,,30,
190,u,0.0,0.0,4.5,405,253,0,0,0,0,0.1,489,175,0,0,0.0,702,278,0,0,0.0,615,226,0.0,0.0,0,6178,0,34959,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698,277,0.0,690,275,0.0,675,269,0.0,696,275,,,,30,
193,i,0.0,0.0,4.8,315,205,0,0,-2,2,0.0,564,214,19,0,1.5,376,179,0,71,0.0,705,289,0.0,4.0,0,12869,8,19846,18,0.0,0.0,0.4,0.11,0.51,7.53,0.08,0.02,0.1,1.53,58.6,405,186,25.7,395,211,23.0,368,200,10.8,414,200,,,,30,
194,i,0.0,0.0,4.4,526,106,0,0,-1,1,0.2,346,130,53,0,3.1,126,32,2,217,3.0,115,39,0.7,12.0,0,32682,71,30044,2749,0.0,0.0,0.47,0.1,0.57,19.11,0.03,0.01,0.04,1.29,310.6,189,68,36.0,365,122,97.0,244,65,44.5,264,81,,,,30,
195,i,0.0,0.0,4.3,591,137,0,0,-2,2,0.0,566,194,1,0,1.0,459,165,0,3,0.0,547,225,0.0,0.2,0,2505,21,14227,16,0.0,0.0,0.0,0.02,0.02,1.39,0.0,0.02,0.02,1.39,18.2,469,169,1.3,479,175,0.0,618,244,2.0,498,172,,,,30,
