id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
19,Martín,Zubimendi Ibáñez,Zubimendi,a,,,5.5,187,115,1.0,197,64,1.0,259,117,1,0,0,0,0,1414,17709,0.2,0.2,2.0,2.0,1.0,259,117,,,228,100,178,104,556,233,253,114,,,,,,,,0.0,0.08,0.08,0.61,0,0.0,0.0,0.0,12.27,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,3,1414,17709,0,0.0,0.02,0.02,0.15,3.8,2.3,0.0,0.6,1,0,2,3
52,Alysson Edward Franco,da Rocha dos Santos,Alysson,a,,,5.0,394,235,0.0,493,204,1.0,240,107,1,0,0,0,0,317,508,0.2,0.2,1.5,1.5,1.0,240,107,,,224,97,539,227,504,201,267,123,,,,,,,,0.0,0.0,0.0,1.58,0,0.0,0.0,0.0,33.75,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,5,317,508,0,0.0,0.0,0.0,0.14,4.0,0.0,0.0,0.4,1,1,1,3
53,Johan,Manzambi,Manzambi,i,Knee injury - Unknown return date,,6.0,110,71,0.2,348,126,0.0,597,260,0,0,0,0,0,210,8065,0.0,0.0,0.0,0.0,0.0,597,260,0.0,0.0,598,259,601,261,596,256,601,261,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,8065,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
55,Ollie,Watkins,Watkins,a,,,7.9,12,4,8.1,50,7,0.0,612,72,0,-1,1,-1,1,10109,216383,0.0,0.0,2.4,2.4,0.0,612,72,,,615,73,616,73,616,73,616,73,,,2.0,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10109,216383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
56,Tammy,Abraham,Abraham,d,Knock - 75% chance of playing,,5.5,125,32,0.1,408,61,0.0,541,56,0,0,0,0,0,531,2261,0.0,0.0,1.3,1.3,0.0,541,56,75.0,75.0,531,46,546,54,517,53,547,55,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,2261,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
160,Alejandro,Garnacho Ferreyra,Garnacho,a,,,6.0,95,60,0.6,244,82,1.0,281,131,1,0,0,0,0,1852,8985,0.2,0.2,2.2,2.2,1.0,281,131,,,591,254,595,257,589,251,595,257,,,,,,,,0.0,0.0,0.0,3.15,0,0.0,0.0,0.0,0.0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1852,8985,0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0,0,0,0
582,Brian,Madjo,Madjo,i,Unspecified injury - Unknown return date,,5.5,223,48,0.4,272,46,0.0,580,62,0,0,0,0,0,1105,7527,0.0,0.0,0.0,0.0,0.0,580,62,0.0,0.0,574,57,583,62,574,62,585,63,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,7527,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
596,Matteo,Ruggeri,Ruggeri,a,,,4.5,485,133,0.1,411,145,1.0,201,78,1,0,0,0,0,785,908,0.2,0.2,1.7,1.7,1.0,201,78,,,222,92,384,161,321,142,262,97,,,,,,,,0.0,0.0,0.0,1.58,0,0.0,0.0,0.0,22.5,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,3,785,908,0,0.0,0.0,0.0,0.14,4.0,0.0,0.0,0.4,2,0,0,2
597,Zion,Suzuki,Suzuki,a,,,5.0,299,15,0.8,213,30,0.0,484,65,0,0,0,0,0,3669,5667,0.0,0.0,2.6,2.6,0.0,484,65,,,473,65,483,58,436,58,489,65,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3669,5667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
606,Triston,Rowe,Rowe,a,,,4.0,602,192,0.1,484,169,0.0,336,122,0,0,0,0,0,1264,206,0.0,0.0,1.0,1.0,0.0,336,122,,,323,127,323,129,245,98,340,128,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264,206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
607,Luka,Lynch,Lynch,a,,,4.5,518,258,0.1,437,174,0.0,419,157,0,0,0,0,0,3333,739,0.0,0.0,1.0,1.0,0.0,419,157,,,408,150,414,160,353,118,424,157,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333,739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
611,Aaron,Wan-Bissaka,Wan-Bissaka,a,,,4.5,440,102,0.0,512,177,0.0,368,139,0,0,0,0,0,1151,111,0.0,0.0,1.7,1.7,0.0,368,139,,,355,144,359,148,287,122,372,145,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
57,Đorđe,Petrović,Petrović,a,,,4.5,472,39,3.3,100,15,2.0,115,10,2,0,0,0,0,20207,11525,0.4,0.4,1.9,1.9,2.0,115,10,,,36,3,378,38,311,38,111,3,,,,,,,,0.0,0.0,0.0,2.25,4,0.0,2.0,1.0,0.0,1,2,90,0,0,0,2,0,0,0,0,0,4,1,0,13,20207,11525,0,0.0,0.0,0.0,2.25,36.8,0.0,0.0,3.7,0,2,5,0
58,Fraser,Forster,Forster,a,,,4.0,544,50,3.2,101,16,0.0,294,22,0,0,0,0,0,7938,8904,0.0,0.0,1.0,1.0,0.0,294,22,,,281,22,278,2,196,2,297,22,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7938,8904,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
59,Will,Dennis,Dennis,u,Has joined MK Dons permanently,,4.0,577,62,0.2,345,38,0.0,316,34,0,0,0,0,0,1133,1057,0.0,0.0,0.0,1.0,0.0,316,34,0.0,,303,34,303,14,222,14,320,34,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133,1057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
60,James,Hill,Hill,a,,,5.5,176,24,0.9,206,76,1.0,257,95,1,0,0,0,0,7413,5686,0.2,0.2,2.5,2.5,1.0,257,95,,,148,70,264,96,550,196,229,87,,,,,,,,0.0,0.0,0.0,2.25,0,0.0,2.0,1.0,6.0,1,1,90,0,0,0,2,0,0,0,0,0,0,1,0,0,7413,5686,0,0.0,0.0,0.0,2.25,11.6,0.3,0.0,1.2,1,5,1,6
61,Adrien,Truffert,Truffert,a,,,5.5,192,27,4.2,76,31,1.0,263,96,1,0,0,0,0,16851,21574,0.2,0.2,2.5,2.5,1.0,263,96,,,110,49,211,68,558,197,200,78,,,,,,,,0.0,0.0,0.0,2.25,0,0.0,2.0,1.0,7.0,1,1,90,0,0,0,2,0,0,0,0,0,0,1,0,0,16851,21574,0,0.0,0.0,0.0,2.25,15.4,1.3,0.0,1.7,2,5,7,7
63,Veljko,Milosavljevic,Milosavljević,i,Unspecified injury - Unknown return date,,5.0,388,77,0.0,584,199,0.0,534,191,0,0,0,0,0,70,266,0.0,0.0,0.0,0.0,0.0,534,191,0.0,0.0,523,197,535,197,499,189,539,197,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
64,Adam,Smith,Smith,a,,,4.5,402,81,0.1,392,140,1.0,182,62,1,0,0,0,0,2313,868,0.2,0.2,1.7,1.7,1.0,182,62,,,188,83,238,85,259,111,242,92,,,,,,,,0.0,0.0,0.0,2.25,0,0.0,2.0,1.0,5.0,1,1,90,0,0,0,2,0,0,0,0,0,0,1,0,4,2313,868,0,0.0,0.0,0.0,2.25,7.0,0.6,0.0,0.8,1,4,3,5
62,Bafodé,Diakité,Diakité,a,,,5.0,292,52,0.2,342,128,0.0,480,179,0,0,0,0,0,2466,2076,0.0,0.0,2.2,2.2,0.0,480,179,,,469,186,478,186,429,173,485,186,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2466,2076,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
65,Julián,Araujo Zúñiga,J.Araujo,i,Thigh injury - Unknown return date,,4.5,467,123,0.0,561,195,0.0,385,152,0,0,0,0,0,79,467,0.0,0.0,0.0,0.0,0.0,385,152,0.0,0.0,371,156,375,159,308,137,388,157,,,,,,,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,467,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
