player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
453,25-26-efl-cup-chelsea-vs-cardiff-city,45,2,0,5,1.3,0.37,3,0,1,8,23,12,0.0,2.0,0,0,0.0,0,0.0,0,1,1,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,1.99,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,25-26-efl-cup-chelsea-vs-cardiff-city,90,0,0,1,0.09,0.32,0,1,0,3,84,61,0.0,4.0,6,0,0.0,2,0.0,0,1,10,1,2,0,0,9,1,7,0.0,2,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,5,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,25-26-efl-cup-chelsea-vs-cardiff-city,90,0,1,1,0.02,0.18,0,0,0,1,61,39,0.0,2.0,3,0,0.0,0,0.0,0,0,7,0,0,0,0,7,3,6,0.0,1,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,6,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,25-26-efl-cup-chelsea-vs-cardiff-city,66,0,1,1,0.02,0.34,1,2,0,0,43,19,0.0,3.0,3,1,0.0,1,0.0,0,2,4,0,0,0,1,3,8,3,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.08,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,25-26-efl-cup-chelsea-vs-cardiff-city,84,0,0,1,0.04,0.01,0,0,0,0,71,47,0.0,1.0,3,0,0.0,1,0.0,0,2,6,0,2,2,2,10,7,5,0.0,5,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,25-26-efl-cup-chelsea-vs-cardiff-city,24,1,0,1,0.04,0.39,1,0,0,2,18,14,0.0,2.0,2,1,0.0,0,0.0,0,0,1,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.5,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,25-26-efl-cup-chelsea-vs-cardiff-city,90,0,0,1,0.04,0.01,0,0,0,1,82,63,0.0,0.0,4,0,0.0,2,0.0,0,4,4,0,6,3,0,4,0,1,0.0,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,25-26-efl-cup-chelsea-vs-cardiff-city,45,0,1,4,0.7,0.24,1,1,2,5,25,11,0.0,2.0,2,0,0.0,0,0.0,0,0,2,0,0,0,0,2,3,2,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.3,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,25-26-efl-cup-chelsea-vs-cardiff-city,90,0,0,1,0.11,0.02,0,1,0,1,60,35,0.0,0.0,4,0,0.0,0,0.0,0,0,2,0,4,2,0,5,1,4,0.0,1,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,2,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,25-26-efl-cup-chelsea-vs-cardiff-city,90,0,0,0,0.0,0.0,0,0,0,0,58,27,0.0,0.0,11,0,0.0,8,0.0,0,0,8,0,3,0,0,0,0,0,0.0,0,0.0,0,0,4,1,1.1,0.1,1,27,8,0.0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
