player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles_attempted,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed
352,25-26-friendly-leeds-united-vs-manchester-united,45,0,0,0,0.0,0.0,0,0,0,0,15,9,100.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,1,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,46.0,0.0,0.0,0.0
359,25-26-friendly-leeds-united-vs-manchester-united,4,0,0,0,0.0,0.0,0,0,0,0,4,2,67.0,0.0,2,0,0.0,0,0.0,0,1,0,0,0,0,0,0,1,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,86.0,90.0,0.0,0.0,0.0
573,25-26-friendly-tottenham-hotspur-vs-luton-town,77,0,0,0,0.0,0.0,0,0,0,0,65,34,79.0,0.0,5,0,0.0,0,0.0,0,1,4,0,0,0,0,4,6,4,40.0,0,0.0,3,3,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0,0.0,0.0,0.0,,1.0,0.0,78.0,0.0,0.0,0.0
599,25-26-friendly-tottenham-hotspur-vs-luton-town,14,0,0,0,0.0,0.0,0,0,0,0,3,2,100.0,0.0,0,0,0.0,1,100.0,0,0,0,0,1,1,0,1,0,0,0.0,1,100.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,77.0,90.0,0.0,0.0,0.0
584,25-26-friendly-tottenham-hotspur-vs-luton-town,77,0,0,0,0.0,0.0,0,1,0,0,36,10,77.0,1.0,1,0,0.0,1,100.0,0,1,1,0,1,1,0,4,7,4,40.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,3.0,0,0,0,0,33.0,0.0,0.0,,2.0,0.0,77.0,0.0,0.0,0.0
593,25-26-friendly-wycombe-wanderers-vs-tottenham-hotspur,77,2,0,2,0.0,0.0,2,1,0,4,33,25,93.0,0.0,2,0,0.0,1,100.0,0,0,3,0,0,0,0,1,6,1,20.0,0,0.0,0,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,50.0,0.0,0.0,,0.0,0.0,77.0,2.0,0.0,0.0
597,25-26-friendly-wycombe-wanderers-vs-tottenham-hotspur,63,0,0,3,0.0,0.0,0,2,0,4,24,11,69.0,0.0,4,0,0.0,2,100.0,0,1,2,0,1,1,0,3,0,2,100.0,1,100.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,100.0,0.0,0.0,,0.0,0.0,63.0,2.0,0.0,0.0
254,25-26-friendly-augsburg-vs-crystal-palace,64,0,0,0,0.0,0.0,0,0,0,0,20,9,75.0,0.0,2,0,0.0,2,40.0,0,0,7,0,1,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,92.0,1.0,0.0,0.0
263,25-26-friendly-augsburg-vs-crystal-palace,22,0,0,0,0.0,0.01,0,1,0,1,10,9,100.0,1.0,1,0,0.0,0,0.0,3,2,1,0,4,2,1,4,1,4,80.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,100.0,75.0,0.0,,4.0,70.0,92.0,1.0,0.0,0.0
588,25-26-friendly-wycombe-wanderers-vs-tottenham-hotspur,63,0,0,2,0.0,0.0,2,0,0,7,37,23,88.0,4.0,1,0,0.0,1,100.0,0,0,0,0,0,0,0,1,2,1,33.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,63.0,2.0,0.0,0.0
569,25-26-friendly-wycombe-wanderers-vs-tottenham-hotspur,77,0,0,0,0.0,0.0,0,0,0,0,84,75,99.0,0.0,11,0,0.0,4,80.0,1,2,6,0,1,0,1,4,1,3,75.0,1,100.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,50.0,0.0,,2.0,0.0,77.0,2.0,0.0,0.0
568,25-26-friendly-wycombe-wanderers-vs-tottenham-hotspur,77,0,0,3,0.0,0.0,1,0,0,2,84,56,89.0,4.0,10,2,25.0,6,60.0,0,0,3,0,0,0,1,4,4,3,43.0,1,100.0,2,1,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,,1.0,0.0,77.0,2.0,0.0,0.0
579,25-26-friendly-wycombe-wanderers-vs-tottenham-hotspur,77,0,0,3,0.0,0.0,1,1,0,7,39,26,93.0,1.0,2,0,0.0,1,100.0,0,0,2,0,0,0,0,3,4,3,50.0,0,0.0,2,1,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,50.0,0.0,0.0,,0.0,0.0,77.0,2.0,0.0,0.0
270,25-26-friendly-augsburg-vs-crystal-palace,90,0,0,3,0.17,0.26,0,0,0,0,43,24,86.0,2.0,2,1,33.0,2,50.0,0,1,4,1,0,0,0,1,2,1,33.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,1.0,0.0,92.0,1.0,0.0,0.0
285,25-26-friendly-augsburg-vs-crystal-palace,81,0,0,1,0.04,0.05,1,0,0,2,25,10,83.0,1.0,1,0,0.0,0,0.0,1,0,0,0,2,2,1,7,4,6,60.0,1,100.0,5,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,100.0,0.02,,1.0,0.0,92.0,1.0,0.0,0.0
281,25-26-friendly-augsburg-vs-crystal-palace,90,0,0,0,0.0,0.01,0,0,0,0,54,35,85.0,0.0,9,0,0.0,4,50.0,1,1,4,0,4,1,0,4,4,3,50.0,1,50.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,50.0,0.0,,2.0,0.0,92.0,1.0,0.0,0.0
293,25-26-friendly-roma-vs-everton,90,0,0,0,0.0,0.0,0,2,0,2,62,28,74.0,1.0,6,1,17.0,0,0.0,1,0,2,0,2,1,0,3,2,3,60.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,100.0,100.0,0.0,,1.0,0.0,90.0,1.0,0.0,0.0
302,25-26-friendly-roma-vs-everton,62,0,0,1,0.0,0.0,0,0,0,1,45,34,94.0,0.0,3,0,0.0,0,0.0,1,3,4,0,0,0,1,2,2,2,50.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,50.0,0.0,,2.0,0.0,62.0,0.0,0.0,0.0
303,25-26-friendly-roma-vs-everton,90,0,0,1,0.0,0.0,0,0,0,2,66,49,91.0,0.0,5,0,0.0,0,0.0,1,1,5,0,1,1,1,3,2,3,60.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,33.0,0.0,,3.0,0.0,90.0,1.0,0.0,0.0
278,25-26-friendly-augsburg-vs-crystal-palace,10,0,0,0,0.0,0.0,0,0,0,0,5,2,50.0,0.0,0,0,0.0,0,0.0,1,0,1,0,0,0,0,1,0,1,100.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,100.0,0.0,,1.0,0.0,92.0,1.0,0.0,0.0
21,25-26-friendly-athletic-club-vs-arsenal,83,0,0,0,0.0,0.0,0,1,0,0,68,54,96.0,0.0,5,2,40.0,5,100.0,0,0,7,0,1,0,0,1,3,1,25.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,50.0,0.0,0.0,,0.0,0.0,83.0,0.0,0.0,0.0
18,25-26-friendly-athletic-club-vs-arsenal,45,0,0,0,0.0,0.0,0,1,0,2,25,15,79.0,1.0,0,1,50.0,2,67.0,1,0,0,0,0,0,0,2,2,2,67.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,50.0,100.0,0.0,,1.0,46.0,90.0,0.0,0.0,0.0
581,25-26-friendly-newcastle-united-vs-tottenham-hotspur,12,0,0,0,0.0,0.0,0,0,0,0,3,1,50.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,75.0,86.0,0.0,0.0,0.0
582,25-26-friendly-newcastle-united-vs-tottenham-hotspur,26,0,0,0,0.0,0.0,0,1,0,1,4,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,2,1,50.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,100.0,0.0,0.0,,0.0,65.0,90.0,0.0,0.0,0.0
384,25-26-friendly-milan-vs-liverpool,45,1,0,3,0.0,0.0,1,0,1,4,43,25,96.0,4.0,1,3,38.0,1,100.0,0,0,1,0,0,0,0,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,46.0,94.0,3.0,0.0,0.0
370,25-26-friendly-milan-vs-liverpool,45,0,0,1,0.0,0.0,1,2,0,6,39,21,95.0,1.0,1,0,0.0,1,100.0,1,0,1,0,0,0,0,6,2,6,75.0,0,0.0,2,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,67.0,50.0,0.0,,2.0,46.0,94.0,3.0,0.0,0.0
366,25-26-friendly-milan-vs-liverpool,90,0,0,0,0.0,0.0,0,0,0,0,23,15,94.0,0.0,3,0,0.0,3,75.0,0,0,7,0,2,0,0,0,0,0,0.0,0,0.0,0,0,4,1,0.0,0.0,2,15,3,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,46.0,1.0,0.0,0.0
390,25-26-friendly-milan-vs-liverpool,63,0,0,1,0.0,0.0,0,0,0,0,69,54,95.0,0.0,10,0,0.0,2,67.0,1,3,5,0,2,0,1,4,1,4,80.0,0,0.0,3,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,100.0,0.0,,1.0,0.0,94.0,4.0,0.0,0.0
672,25-26-friendly-milan-vs-chelsea,18,0,0,0,0.0,0.0,0,0,0,1,10,4,100.0,0.0,1,0,0.0,0,0.0,1,1,0,0,0,0,0,1,2,1,33.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,100.0,0.0,,1.0,73.0,90.0,0.0,0.0,0.0
109,25-26-friendly-borussia-mönchengladbach-vs-brentford,82,0,0,0,0.0,0.17,0,0,0,0,50,27,87.0,1.0,4,1,50.0,1,50.0,0,1,5,1,0,0,0,2,6,1,17.0,1,50.0,1,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,90.0,2.0,0.0,0.0
124,25-26-friendly-borussia-mönchengladbach-vs-brentford,16,0,0,0,0.0,0.18,0,0,0,0,20,17,94.0,1.0,3,1,100.0,2,100.0,0,0,1,0,0,0,0,0,1,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,90.0,2.0,0.0,0.0
110,25-26-friendly-borussia-mönchengladbach-vs-brentford,82,0,0,0,0.0,0.03,0,0,0,0,45,29,88.0,0.0,5,0,0.0,2,100.0,0,1,2,0,1,1,0,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,90.0,2.0,0.0,0.0
500,25-26-friendly-newcastle-united-vs-tottenham-hotspur,29,0,0,0,0.0,0.0,0,0,0,1,6,1,50.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,2,1,33.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,62.0,90.0,0.0,0.0,0.0
18,25-26-friendly-villarreal-vs-arsenal,14,0,0,0,0.0,0.0,0,0,0,1,9,5,100.0,0.0,0,1,50.0,0,0.0,0,0,1,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,0.0,0.0,,0.0,77.0,90.0,0.0,0.0,0.0
9,25-26-friendly-villarreal-vs-arsenal,62,0,0,0,0.0,0.0,0,0,0,0,43,29,85.0,0.0,9,0,0.0,0,0.0,1,0,0,0,3,1,1,3,3,2,40.0,1,100.0,0,2,0,0,0.0,0.0,0,0,0,,0,0,0,0,0.0,50.0,0.0,,2.0,0.0,62.0,2.0,0.0,0.0
11,25-26-friendly-athletic-club-vs-arsenal,45,0,0,0,0.0,0.0,0,0,0,0,36,26,87.0,0.0,6,1,100.0,1,33.0,0,0,3,0,3,0,0,0,1,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,,0,0,0,1,0.0,0.0,0.0,,0.0,46.0,90.0,0.0,0.0,0.0
471,25-26-friendly-newcastle-united-vs-tottenham-hotspur,9,0,0,0,0.0,0.0,0,0,0,0,4,1,33.0,0.0,1,0,0.0,0,0.0,0,0,2,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,82.0,90.0,0.0,0.0,0.0
479,25-26-friendly-newcastle-united-vs-tottenham-hotspur,9,0,0,0,0.0,0.0,0,0,0,0,9,7,88.0,0.0,1,0,0.0,1,50.0,0,0,0,0,0,0,0,1,1,0,0.0,1,50.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,82.0,90.0,0.0,0.0,0.0
567,25-26-friendly-tottenham-hotspur-vs-luton-town,45,0,0,0,0.0,0.0,0,0,0,0,27,15,71.0,0.0,3,0,0.0,4,40.0,0,0,3,0,1,0,0,1,0,0,0.0,1,100.0,0,0,2,0,0.0,0.0,0,15,4,0.0,2,0,0,0,0.0,0.0,0.0,,0.0,46.0,90.0,0.0,0.0,0.0
575,25-26-friendly-tottenham-hotspur-vs-luton-town,78,0,0,0,0.0,0.0,0,0,0,0,84,70,95.0,0.0,5,0,0.0,0,0.0,0,2,1,0,4,3,0,3,2,3,75.0,0,0.0,3,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,79.0,0.0,0.0,0.0
371,25-26-friendly-milan-vs-liverpool,45,0,0,0,0.0,0.0,0,0,0,1,36,28,93.0,0.0,3,0,0.0,0,0.0,0,1,4,0,1,0,0,2,0,1,100.0,1,100.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,46.0,94.0,3.0,0.0,0.0
389,25-26-friendly-milan-vs-liverpool,90,0,0,0,0.0,0.0,0,0,0,2,40,32,86.0,1.0,4,0,0.0,5,71.0,1,0,2,0,0,0,0,1,1,1,50.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,100.0,0.0,,1.0,0.0,46.0,1.0,0.0,0.0
382,25-26-friendly-milan-vs-liverpool,90,0,0,0,0.0,0.0,0,1,0,2,36,29,91.0,0.0,1,0,0.0,0,0.0,0,0,1,0,0,0,0,1,1,1,50.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,50.0,0.0,0.0,,0.0,0.0,46.0,1.0,0.0,0.0
396,25-26-friendly-milan-vs-liverpool,58,0,0,2,0.0,0.0,0,0,0,2,34,23,92.0,0.0,6,0,0.0,0,0.0,2,1,2,0,0,0,0,3,3,3,50.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,67.0,0.0,,3.0,32.0,94.0,3.0,0.0,0.0
373,25-26-friendly-milan-vs-liverpool,90,0,0,0,0.0,0.0,0,0,0,0,50,42,98.0,0.0,10,0,0.0,3,75.0,0,0,2,0,3,2,1,2,3,1,33.0,1,50.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,46.0,1.0,0.0,0.0
136,25-26-friendly-brentford-vs-gil-vicente,45,1,0,3,0.5,0.01,2,1,0,5,16,8,73.0,0.0,1,0,0.0,0,0.0,0,0,1,0,0,0,0,1,3,1,33.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,100.0,0.0,1.36,,0.0,0.0,46.0,1.0,0.0,0.0
116,25-26-friendly-brentford-vs-gil-vicente,46,0,0,0,0.0,0.01,0,2,0,0,64,45,90.0,0.0,7,0,0.0,1,33.0,1,1,2,1,0,0,0,6,2,6,75.0,0,0.0,3,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,100.0,100.0,0.0,,1.0,46.0,90.0,0.0,0.0,0.0
275,25-26-friendly-augsburg-vs-crystal-palace,20,0,0,0,0.0,0.0,0,0,0,0,13,7,88.0,0.0,2,0,0.0,0,0.0,0,0,1,0,0,0,0,3,0,3,100.0,0,0.0,3,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,92.0,1.0,0.0,0.0
255,25-26-friendly-augsburg-vs-crystal-palace,27,0,0,0,0.0,0.0,0,0,0,0,7,3,50.0,0.0,0,0,0.0,2,40.0,0,0,3,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1,0.93,-0.07,0,3,2,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,92.0,1.0,0.0,0.0
109,25-26-friendly-brentford-vs-gil-vicente,46,0,0,0,0.0,0.01,0,0,0,0,34,25,93.0,0.0,3,0,0.0,1,50.0,2,0,2,0,0,0,0,4,0,2,100.0,2,100.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,100.0,0.0,,2.0,46.0,90.0,0.0,0.0,0.0
118,25-26-friendly-brentford-vs-gil-vicente,45,0,0,0,0.0,0.03,0,0,0,1,38,24,89.0,0.0,3,0,0.0,0,0.0,1,1,1,0,0,0,0,4,0,4,100.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,50.0,0.0,,2.0,0.0,46.0,1.0,0.0,0.0
123,25-26-friendly-brentford-vs-gil-vicente,45,0,0,1,0.04,0.07,0,1,0,4,25,11,69.0,0.0,1,0,0.0,0,0.0,0,2,3,0,0,0,0,5,2,5,71.0,0,0.0,4,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,50.0,0.0,0.0,,0.0,0.0,46.0,1.0,0.0,0.0
276,25-26-friendly-augsburg-vs-crystal-palace,90,0,0,0,0.0,0.12,0,0,0,0,39,22,85.0,3.0,5,1,100.0,0,0.0,1,0,3,0,0,0,1,2,9,2,18.0,0,0.0,1,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,100.0,0.0,,1.0,0.0,92.0,1.0,0.0,0.0
284,25-26-friendly-augsburg-vs-crystal-palace,28,0,0,0,0.0,0.0,0,1,0,1,6,0,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,3,2,1,50.0,2,67.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,100.0,0.0,0.0,,0.0,0.0,92.0,1.0,0.0,0.0
272,25-26-friendly-augsburg-vs-crystal-palace,22,0,0,0,0.0,0.01,0,0,0,0,24,18,32.0,1.0,6,0,0.0,3,150.0,1,3,4,0,6,1,0,1,1,0,0.0,2,100.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,100.0,0.0,,1.0,70.0,92.0,1.0,0.0,0.0
269,25-26-friendly-augsburg-vs-crystal-palace,63,0,0,0,0.0,0.0,0,0,0,1,26,6,50.0,1.0,3,0,0.0,1,33.0,1,0,2,1,0,0,0,2,8,2,25.0,0,0.0,1,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,100.0,0.0,,1.0,0.0,92.0,1.0,0.0,0.0
241,25-26-friendly-bayer-leverkusen-vs-chelsea,45,0,0,1,0.0,0.0,1,0,0,0,61,49,94.0,0.0,2,0,0.0,3,75.0,0,4,1,0,0,0,0,1,2,1,33.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,,1.0,0.0,46.0,0.0,0.0,0.0
266,25-26-friendly-crystal-palace-vs-crawley-town,65,1,0,5,0.87,0.16,3,4,0,4,59,32,89.0,2.0,3,1,33.0,2,67.0,0,1,8,0,0,0,1,6,3,6,75.0,0,0.0,2,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,100.0,0.0,1.01,,0.0,0.0,65.0,0.0,0.0,0.0
283,25-26-friendly-crystal-palace-vs-crawley-town,65,1,1,2,0.66,0.31,1,0,1,4,21,10,77.0,1.0,2,0,0.0,2,100.0,0,0,0,0,0,0,0,1,1,1,50.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.37,,1.0,0.0,65.0,0.0,0.0,0.0
263,25-26-friendly-crystal-palace-vs-crawley-town,77,0,0,1,0.12,0.17,0,1,0,2,66,45,88.0,0.0,9,0,0.0,3,50.0,2,4,9,0,2,0,0,5,1,4,80.0,1,100.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,100.0,100.0,0.0,,2.0,0.0,77.0,0.0,0.0,0.0
258,25-26-friendly-crystal-palace-vs-crawley-town,45,0,1,0,0.0,0.04,0,0,0,2,36,13,65.0,1.0,3,1,50.0,1,100.0,1,2,2,0,1,0,0,2,0,2,100.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,100.0,0.0,,1.0,46.0,90.0,0.0,0.0,0.0
256,25-26-friendly-crystal-palace-vs-crawley-town,45,1,0,1,0.2,0.1,1,0,0,2,30,19,90.0,0.0,1,0,0.0,0,0.0,1,1,2,0,0,0,0,2,2,1,33.0,1,100.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,100.0,0.79,,1.0,46.0,90.0,0.0,0.0,0.0
226,25-26-friendly-bayer-leverkusen-vs-chelsea,45,0,0,0,0.0,0.0,0,0,0,0,50,44,96.0,0.0,2,0,0.0,4,100.0,2,0,0,0,0,0,0,4,1,4,80.0,0,0.0,2,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,100.0,0.0,,2.0,0.0,46.0,0.0,0.0,0.0
247,25-26-friendly-bayer-leverkusen-vs-chelsea,45,0,0,0,0.0,0.0,0,0,0,0,42,36,95.0,2.0,6,0,0.0,1,50.0,1,0,3,0,0,0,0,1,2,1,50.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,100.0,0.0,,1.0,46.0,90.0,0.0,0.0,0.0
59,25-26-friendly-roma-vs-aston-villa,45,0,0,0,0.0,0.0,0,0,0,0,18,12,86.0,0.0,0,0,0.0,2,100.0,1,0,1,0,1,0,0,2,0,2,100.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,100.0,0.0,,1.0,46.0,90.0,0.0,0.0,0.0
246,25-26-friendly-bayer-leverkusen-vs-chelsea,76,0,0,1,0.0,0.0,0,0,0,2,39,30,91.0,1.0,2,0,0.0,0,0.0,0,1,0,0,0,0,1,2,5,1,17.0,1,100.0,1,3,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,76.0,0.0,0.0,0.0
573,25-26-friendly-newcastle-united-vs-tottenham-hotspur,1,0,0,0,0.0,0.0,0,0,0,0,30,12,80.0,0.0,2,0,0.0,1,50.0,1,0,1,0,1,0,0,2,3,2,40.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0.0,100.0,0.0,,1.0,46.0,90.0,0.0,0.0,0.0
486,25-26-friendly-newcastle-united-vs-tottenham-hotspur,9,0,0,0,0.0,0.0,0,0,0,0,4,1,50.0,0.0,0,0,0.0,0,0.0,1,0,0,0,0,0,0,1,0,1,100.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,100.0,0.0,,1.0,82.0,90.0,0.0,0.0,0.0
6,25-26-friendly-tottenham-hotspur-vs-arsenal,90,0,0,1,0.0,0.0,0,0,1,2,79,65,92.0,0.0,16,0,0.0,7,70.0,0,1,5,2,3,1,0,3,1,1,50.0,2,100.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,,1.0,0.0,92.0,1.0,0.0,0.0
582,25-26-friendly-tottenham-hotspur-vs-arsenal,63,0,0,2,0.0,0.0,0,2,0,1,43,19,86.0,0.0,2,0,0.0,1,100.0,0,0,8,0,2,1,0,5,8,5,50.0,0,0.0,3,0,0,0,0.0,0.0,0,0,0,2.0,0,0,0,0,40.0,0.0,0.0,,0.0,0.0,63.0,0.0,0.0,0.0
9,25-26-friendly-tottenham-hotspur-vs-arsenal,77,0,0,0,0.0,0.0,0,0,0,0,57,38,90.0,0.0,3,0,0.0,0,0.0,0,2,1,1,3,1,0,7,3,5,71.0,2,67.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,5.0,0.0,77.0,1.0,0.0,0.0
570,25-26-friendly-tottenham-hotspur-vs-arsenal,28,0,0,0,0.0,0.0,0,0,0,0,10,6,75.0,0.0,1,0,0.0,0,0.0,0,0,1,0,2,2,0,2,0,0,0.0,2,100.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,63.0,92.0,0.0,0.0,0.0
579,25-26-friendly-tottenham-hotspur-vs-arsenal,14,0,0,0,0.0,0.0,0,1,0,0,8,3,75.0,0.0,1,0,0.0,0,0.0,0,0,1,0,0,0,0,2,0,1,100.0,1,100.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,100.0,0.0,0.0,,0.0,78.0,92.0,0.0,0.0,0.0
16,25-26-friendly-tottenham-hotspur-vs-arsenal,77,0,0,1,0.0,0.0,0,1,0,6,43,17,89.0,0.0,1,1,13.0,0,0.0,2,0,3,0,0,0,1,7,8,7,50.0,0,0.0,3,2,0,0,0.0,0.0,0,0,0,2.0,0,0,0,1,33.0,67.0,0.0,,3.0,0.0,77.0,1.0,0.0,0.0
283,25-26-friendly-augsburg-vs-crystal-palace,90,2,1,5,0.94,0.07,3,2,0,7,30,10,83.0,2.0,2,0,0.0,2,100.0,0,0,2,0,1,1,0,5,7,4,40.0,1,50.0,2,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,50.0,0.0,0.87,,0.0,0.0,92.0,1.0,0.0,0.0
266,25-26-friendly-augsburg-vs-crystal-palace,90,1,1,3,0.13,0.35,1,1,0,5,67,39,89.0,3.0,7,1,33.0,0,0.0,0,0,11,0,1,1,0,5,7,4,40.0,1,50.0,3,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,20.0,0.0,0.4,,0.0,0.0,92.0,1.0,0.0,0.0
253,25-26-friendly-augsburg-vs-crystal-palace,90,0,0,0,0.0,0.0,0,0,0,0,29,19,73.0,0.0,4,0,0.0,8,57.0,0,0,7,0,0,0,0,0,0,0,0.0,0,0.0,0,0,2,1,2.23,1.23,0,19,8,0.0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,92.0,1.0,0.0,0.0
