match_id,shot_index,minute,added_time,is_home,player_id,player_name,outcome,situation,body_part,xg,xgot,start_x,start_y,goal_mouth_y,goal_mouth_z,goal_mouth_location
25-26-efl-cup-aston-villa-vs-brentford,1,96,,False,121,Damsgaard,goal,shootout,right-foot,0.76,,11.5,50,47.1,0.6,low-right
25-26-efl-cup-aston-villa-vs-brentford,2,95,,True,36,Cash,save,shootout,right-foot,0.76,,11.5,50,53.9,14.6,low-left
25-26-efl-cup-aston-villa-vs-brentford,3,94,,False,129,Yarmoliuk,goal,shootout,right-foot,0.76,,11.5,50,50.7,20.9,high-centre
25-26-efl-cup-aston-villa-vs-brentford,4,94,,True,,,goal,shootout,right-foot,0.76,,11.5,50,52.9,0.6,low-left
25-26-efl-cup-aston-villa-vs-brentford,5,93,,False,27,Nelson,goal,shootout,right-foot,0.76,,11.5,50,53.2,25.3,high-left
25-26-efl-cup-aston-villa-vs-brentford,6,92,,True,64,Watkins,goal,shootout,right-foot,0.76,,11.5,50,53.3,18.4,low-left
25-26-efl-cup-aston-villa-vs-brentford,7,92,,False,,,goal,shootout,right-foot,0.76,,11.5,50,46.5,2.5,low-right
25-26-efl-cup-aston-villa-vs-brentford,8,91,,True,54,McGinn,save,shootout,left-foot,0.76,,11.5,50,52.8,2.5,low-left
25-26-efl-cup-aston-villa-vs-brentford,9,90,,True,47,Rogers,save,fast-break,right-foot,0.0751,,18.4,47.1,53.2,1.3,low-left
25-26-efl-cup-aston-villa-vs-brentford,10,87,,False,121,Damsgaard,miss,assisted,right-foot,0.0203,,20.9,67.5,47.2,66.7,high
25-26-efl-cup-aston-villa-vs-brentford,11,86,,False,,,block,assisted,right-foot,0.042,,17.3,30.7,50.4,19,low-centre
25-26-efl-cup-aston-villa-vs-brentford,12,85,,True,47,Rogers,save,assisted,left-foot,0.0263,,24.1,36.6,50.3,2.5,low-centre
25-26-efl-cup-aston-villa-vs-brentford,13,82,,True,36,Cash,save,corner,right-foot,0.0906,,4.1,39.3,54.2,15.2,low-left
25-26-efl-cup-aston-villa-vs-brentford,14,82,,True,39,Maatsen,miss,corner,left-foot,0.0289,,19.7,37.2,22,16.7,right
25-26-efl-cup-aston-villa-vs-brentford,15,69,,False,83,O.Dango,miss,set-piece,head,0.0152,,13.3,53.6,48.9,68.1,high
25-26-efl-cup-aston-villa-vs-brentford,16,67,,True,53,Malen,miss,assisted,right-foot,0.0302,,18.5,27.6,45.9,73.6,high
25-26-efl-cup-aston-villa-vs-brentford,17,64,,False,114,Arthur,save,throw-in-set-piece,head,0.1122,,3,40.9,47.2,24.1,high-right
25-26-efl-cup-aston-villa-vs-brentford,18,63,,True,41,Pau,block,assisted,left-foot,0.0994,,12.5,37.1,51.9,19,low-left
25-26-efl-cup-aston-villa-vs-brentford,19,57,,False,116,Hickey,goal,throw-in-set-piece,right-foot,0.09,,14.2,56.4,53.4,28.5,high-left
25-26-efl-cup-aston-villa-vs-brentford,20,53,,False,83,O.Dango,block,assisted,left-foot,0.0729,,14.7,36.7,53.3,19,low-left
25-26-efl-cup-aston-villa-vs-brentford,21,51,,True,456,Sancho,post,regular,left-foot,0.0863,,8.6,33.6,55.4,18.4,left
25-26-efl-cup-aston-villa-vs-brentford,22,45,,True,36,Cash,miss,regular,right-foot,0.0295,,24.3,61.7,50.3,86.1,high
25-26-efl-cup-aston-villa-vs-brentford,23,43,,True,389,Elliott,goal,assisted,right-foot,0.0702,,19.5,63.8,48.1,1.9,low-right
25-26-efl-cup-aston-villa-vs-brentford,24,39,,False,83,O.Dango,block,fast-break,left-foot,0.041,,23.5,64.8,50.6,19,low-centre
25-26-efl-cup-aston-villa-vs-brentford,25,35,,True,39,Maatsen,save,assisted,left-foot,0.0202,,26,30.5,52.6,1.9,low-left
25-26-efl-cup-aston-villa-vs-brentford,26,28,,False,108,Ajer,miss,set-piece,head,0.0078,,9.6,29.9,62.4,25,left
25-26-efl-cup-aston-villa-vs-brentford,27,22,,False,113,Van den Berg,save,corner,head,0.0598,,7.3,54.8,49.4,32.9,high-centre
25-26-efl-cup-aston-villa-vs-brentford,28,21,,False,109,Henry,miss,assisted,left-foot,0.08,,10.2,33.6,34.3,13.9,right
25-26-efl-cup-aston-villa-vs-brentford,29,6,,True,41,Pau,miss,set-piece,head,0.0798,,9.2,52.6,38,18.1,right
25-26-efl-cup-aston-villa-vs-brentford,30,2,,True,389,Elliott,save,regular,left-foot,0.0425,,17,65.2,50.4,17.1,low-centre
25-26-efl-cup-millwall-vs-crystal-palace,1,96,,True,,,save,shootout,right-foot,0.76,,11.5,50,49.7,5.1,low-centre
25-26-efl-cup-millwall-vs-crystal-palace,2,95,,False,271,Kamada,goal,shootout,right-foot,0.76,,11.5,50,48.4,9.5,low-centre
25-26-efl-cup-millwall-vs-crystal-palace,3,94,,True,,,goal,shootout,right-foot,0.76,,11.5,50,51.9,17.1,low-left
25-26-efl-cup-millwall-vs-crystal-palace,4,94,,False,276,Devenny,goal,shootout,left-foot,0.76,,11.5,50,46.1,22.2,high-right
25-26-efl-cup-millwall-vs-crystal-palace,5,93,,True,,,goal,shootout,right-foot,0.76,,11.5,50,53.9,17.1,low-left
25-26-efl-cup-millwall-vs-crystal-palace,6,92,,False,261,Richards,goal,shootout,right-foot,0.76,,11.5,50,53.9,3.2,low-left
25-26-efl-cup-millwall-vs-crystal-palace,7,91,,True,,,save,shootout,right-foot,0.76,,11.5,50,53.2,5.1,low-left
25-26-efl-cup-millwall-vs-crystal-palace,8,91,,False,283,Mateta,goal,shootout,right-foot,0.76,,11.5,50,45.8,21.5,high-right
25-26-efl-cup-millwall-vs-crystal-palace,9,90,,False,283,Mateta,miss,assisted,left-foot,0.3559,,8.8,48.8,65.5,34.7,left
25-26-efl-cup-millwall-vs-crystal-palace,10,90,,True,,,goal,corner,head,0.0983,,4.6,58.3,52.9,11.4,low-left
25-26-efl-cup-millwall-vs-crystal-palace,11,88,,True,,,block,assisted,right-foot,0.0799,,7.8,67,47.9,19,low-right
25-26-efl-cup-millwall-vs-crystal-palace,12,75,,False,257,Lacroix,block,corner,left-foot,0.1681,,4.3,58.1,46.2,19,low-right
25-26-efl-cup-millwall-vs-crystal-palace,13,73,,False,261,Richards,goal,corner,right-foot,0.3199,,4.5,51.9,53.1,6.3,low-left
25-26-efl-cup-millwall-vs-crystal-palace,14,72,,False,283,Mateta,block,corner,right-foot,0.0977,,7,56.2,49.3,19,low-centre
25-26-efl-cup-millwall-vs-crystal-palace,15,72,,False,283,Mateta,save,assisted,left-foot,0.0186,,12.6,27.2,50.9,19,low-centre
25-26-efl-cup-millwall-vs-crystal-palace,16,67,,True,,,miss,assisted,right-foot,0.324,,7.9,48.9,59.3,13.9,left
25-26-efl-cup-millwall-vs-crystal-palace,17,60,,False,,,block,assisted,right-foot,0.1439,,19.2,45.1,52.8,19,low-left
25-26-efl-cup-millwall-vs-crystal-palace,18,52,,True,,,block,assisted,left-foot,0.0261,,24.3,36.8,54.7,19,low-left
25-26-efl-cup-millwall-vs-crystal-palace,19,52,,False,260,Guéhi,miss,corner,head,0.1409,,4.9,55.4,52.6,76.4,high
25-26-efl-cup-millwall-vs-crystal-palace,20,47,,False,,,save,assisted,head,0.0306,,5.8,62.8,47.5,22.2,high-right
25-26-efl-cup-millwall-vs-crystal-palace,21,45,,False,723,Canvot,block,assisted,right-foot,0.016,,24.8,70.7,48.5,19,low-centre
25-26-efl-cup-millwall-vs-crystal-palace,22,45,,True,,,save,assisted,left-foot,0.0989,,12.2,36,51.8,6.3,low-centre
25-26-efl-cup-millwall-vs-crystal-palace,23,42,,False,283,Mateta,miss,throw-in-set-piece,right-foot,0.1309,,9.4,53.6,63.7,9.7,left
25-26-efl-cup-millwall-vs-crystal-palace,24,38,,True,,,save,assisted,head,0.0193,,12.6,59.7,51.3,11.4,low-centre
25-26-efl-cup-millwall-vs-crystal-palace,25,33,,True,,,miss,assisted,left-foot,0.1562,,14.5,46.6,43,8.3,close-right
25-26-efl-cup-millwall-vs-crystal-palace,26,32,,True,,,miss,assisted,right-foot,0.0594,,13.8,32.9,46.9,83.3,high
25-26-efl-cup-millwall-vs-crystal-palace,27,29,,False,,,miss,regular,left-foot,0.1426,,8.8,36.2,39.5,11.1,right
25-26-efl-cup-millwall-vs-crystal-palace,28,26,,False,,,save,regular,head,0.1946,,2.6,57.9,47.1,15.8,low-right
25-26-efl-cup-millwall-vs-crystal-palace,29,26,,False,,,block,assisted,right-foot,0.1618,,9.4,44.2,50.2,19,low-centre
25-26-efl-cup-millwall-vs-crystal-palace,30,25,,False,,,miss,assisted,right-foot,0.039,,24.8,42.3,39.2,80.6,high-right
25-26-efl-cup-millwall-vs-crystal-palace,31,16,,False,269,Esse,save,regular,left-foot,0.0228,,28.2,49.5,48.1,1.9,low-right
25-26-efl-cup-millwall-vs-crystal-palace,32,10,,False,259,Sosa,miss,free-kick,left-foot,0.0442,,22.5,68.1,46.2,69.4,high
25-26-efl-cup-millwall-vs-crystal-palace,33,1,,False,,,save,assisted,right-foot,0.0667,,19.1,37.6,47.4,15.8,low-right
