gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed
11,2024-11-10T14:00:00,6,1818.85,1.0,2.0,40,1571.82,True,24-25-prem-tottenham-hotspur-vs-ipswich-town,/matches/tottenham-hotspur-vs-ipswich-town/2trgfe#4506480,66.0,34.0,1.55,1.62,17.0,8.0,5.0,3.0,2.0,4.0,2.0,2.0,462.0,188.0,84.0,68.0,10.0,19.0,12.0,2.0,1.18,1.44,0.38,0.18,1.55,1.62,1.43,2.4,9.0,2.0,3.0,3.0,0.0,1.0,11.0,6.0,6.0,2.0,550.0,278.0,216.0,94.0,246.0,94.0,23.0,21.0,56.0,35.0,6.0,3.0,18.0,38.0,22.0,13.0,36.0,23.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,9.0,46.0,53.0,13.0,11.0,3.0,3.0,13.0,34.0,1.0,5.0,58.0,51.0,42.0,38.0,53.0,48.0,16.0,13.0,55.0,45.0,11.0,13.0,52.0,81.0,4506480,True,True
11,2024-11-09T15:00:00,21,1724.63,0.0,0.0,11,1690.27,True,24-25-prem-west-ham-united-vs-everton,/matches/west-ham-united-vs-everton/2hby1v#4506481,49.0,51.0,0.83,1.11,11.0,18.0,6.0,4.0,2.0,0.0,2.0,0.0,349.0,341.0,78.0,76.0,10.0,9.0,7.0,6.0,0.77,1.02,0.06,0.09,0.83,1.11,1.21,0.53,1.0,8.0,4.0,6.0,1.0,0.0,7.0,11.0,4.0,7.0,447.0,450.0,151.0,161.0,198.0,180.0,26.0,25.0,46.0,40.0,2.0,10.0,14.0,37.0,23.0,32.0,19.0,26.0,1.0,1.0,1.0,2.0,0.0,0.0,6.0,8.0,46.0,40.0,4.0,8.0,5.0,4.0,33.0,16.0,4.0,6.0,47.0,58.0,29.0,40.0,42.0,58.0,18.0,18.0,50.0,50.0,7.0,10.0,37.0,53.0,4506481,True,True
11,2024-11-10T16:30:00,8,1853.53,1.0,1.0,3,1943.89,True,24-25-prem-chelsea-vs-arsenal,/matches/chelsea-vs-arsenal/2rhhrp#4506475,49.0,51.0,1.54,1.55,17.0,13.0,3.0,3.0,1.0,4.0,1.0,3.0,358.0,375.0,85.0,88.0,12.0,12.0,4.0,3.0,1.35,1.29,0.19,0.26,1.54,1.55,0.29,0.78,6.0,4.0,8.0,6.0,0.0,0.0,5.0,8.0,12.0,5.0,419.0,425.0,200.0,196.0,158.0,179.0,24.0,15.0,48.0,48.0,5.0,2.0,36.0,12.0,9.0,18.0,22.0,19.0,1.0,7.0,4.0,2.0,0.0,0.0,16.0,6.0,84.0,46.0,7.0,6.0,6.0,8.0,18.0,17.0,2.0,2.0,47.0,43.0,38.0,33.0,54.0,46.0,9.0,10.0,47.0,53.0,7.0,8.0,58.0,73.0,4506475,True,True
11,2024-11-10T14:00:00,1,1772.19,3.0,0.0,13,1650.76,True,24-25-prem-manchester-united-vs-leicester-city,/matches/leicester-city-vs-manchester-united/2tf58q#4506478,51.0,49.0,0.76,0.63,13.0,6.0,3.0,5.0,1.0,1.0,1.0,1.0,418.0,388.0,85.0,83.0,9.0,5.0,1.0,5.0,0.66,0.56,0.1,0.07,0.76,0.63,0.41,0.72,4.0,1.0,6.0,0.0,0.0,0.0,6.0,4.0,7.0,2.0,491.0,466.0,220.0,213.0,198.0,175.0,13.0,15.0,33.0,36.0,4.0,3.0,27.0,19.0,20.0,26.0,17.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,24.0,14.0,73.0,64.0,7.0,7.0,0.0,6.0,18.0,18.0,5.0,1.0,61.0,68.0,49.0,49.0,50.0,50.0,12.0,19.0,39.0,61.0,11.0,19.0,61.0,56.0,4506478,True,True
11,2024-11-09T20:00:00,14,1967.47,2.0,0.0,7,1800.82,True,24-25-prem-liverpool-vs-aston-villa,/matches/liverpool-vs-aston-villa/2ydbmv#4506477,62.0,38.0,2.02,1.38,14.0,12.0,5.0,2.0,4.0,5.0,2.0,5.0,546.0,288.0,88.0,82.0,11.0,15.0,2.0,9.0,1.82,0.48,0.21,0.9,2.02,1.38,1.25,0.61,6.0,8.0,3.0,2.0,0.0,0.0,9.0,9.0,5.0,3.0,619.0,351.0,299.0,196.0,247.0,92.0,21.0,17.0,50.0,50.0,3.0,7.0,38.0,30.0,13.0,9.0,30.0,28.0,1.0,1.0,0.0,3.0,0.0,0.0,9.0,8.0,75.0,50.0,7.0,6.0,2.0,3.0,15.0,18.0,2.0,3.0,42.0,44.0,36.0,38.0,49.0,51.0,6.0,6.0,50.0,50.0,9.0,11.0,60.0,79.0,4506477,True,True
11,2024-11-09T15:00:00,94,1721.03,3.0,2.0,91,1738.24,True,24-25-prem-brentford-vs-afc-bournemouth,/matches/afc-bournemouth-vs-brentford/2v5yfp#4506473,52.0,48.0,1.48,2.61,12.0,15.0,6.0,3.0,2.0,3.0,0.0,1.0,313.0,290.0,76.0,75.0,8.0,16.0,6.0,4.0,0.77,1.71,0.71,0.9,1.48,2.61,1.84,1.68,2.0,3.0,4.0,9.0,0.0,1.0,10.0,11.0,2.0,4.0,413.0,386.0,169.0,91.0,144.0,199.0,14.0,22.0,26.0,32.0,5.0,6.0,22.0,26.0,19.0,21.0,29.0,34.0,0.0,1.0,2.0,4.0,0.0,0.0,6.0,12.0,55.0,75.0,6.0,8.0,7.0,4.0,41.0,32.0,1.0,3.0,67.0,48.0,30.0,30.0,50.0,50.0,37.0,18.0,67.0,33.0,4.0,6.0,44.0,60.0,4506473,True,True
11,2024-11-10T14:00:00,17,1715.19,1.0,3.0,4,1810.24,True,24-25-prem-nottingham-forest-vs-newcastle-united,/matches/nottingham-forest-vs-newcastle-united/3gocct#4506479,44.0,56.0,0.63,1.7,9.0,17.0,3.0,6.0,2.0,2.0,1.0,1.0,299.0,427.0,78.0,86.0,13.0,6.0,4.0,5.0,0.22,1.07,0.41,0.63,0.63,1.7,0.86,2.34,3.0,7.0,3.0,4.0,0.0,0.0,7.0,12.0,2.0,5.0,383.0,494.0,105.0,189.0,194.0,238.0,23.0,16.0,43.0,42.0,5.0,5.0,22.0,18.0,17.0,20.0,17.0,33.0,3.0,0.0,1.0,1.0,0.0,0.0,19.0,8.0,66.0,62.0,7.0,14.0,4.0,3.0,28.0,20.0,3.0,2.0,56.0,50.0,41.0,28.0,59.0,41.0,15.0,22.0,41.0,59.0,6.0,2.0,50.0,14.0,4506479,True,True
11,2024-11-09T15:00:00,39,1658.04,2.0,0.0,20,1580.35,True,24-25-prem-wolverhampton-wanderers-vs-southampton,/matches/southampton-vs-wolverhampton-wanderers/2eqbw8#4506482,29.0,71.0,1.26,0.66,8.0,9.0,4.0,0.0,1.0,1.0,0.0,1.0,213.0,606.0,77.0,90.0,14.0,12.0,1.0,9.0,1.22,0.38,0.04,0.27,1.26,0.66,1.38,0.0,1.0,6.0,3.0,3.0,0.0,0.0,4.0,5.0,4.0,4.0,278.0,673.0,145.0,327.0,68.0,279.0,15.0,17.0,38.0,59.0,1.0,4.0,33.0,16.0,10.0,20.0,19.0,19.0,3.0,0.0,1.0,4.0,0.0,0.0,9.0,7.0,64.0,44.0,7.0,5.0,3.0,3.0,27.0,6.0,0.0,2.0,43.0,47.0,38.0,38.0,50.0,50.0,5.0,9.0,36.0,64.0,12.0,9.0,71.0,60.0,4506482,True,True
11,2024-11-09T15:00:00,31,1735.47,0.0,2.0,54,1739.35,True,24-25-prem-crystal-palace-vs-fulham,/matches/crystal-palace-vs-fulham/37llbg#4506476,36.0,64.0,1.52,1.83,13.0,17.0,5.0,7.0,4.0,3.0,4.0,1.0,274.0,531.0,77.0,85.0,10.0,11.0,1.0,8.0,1.25,1.69,0.27,0.14,1.52,1.83,1.14,1.19,6.0,6.0,2.0,4.0,0.0,0.0,8.0,11.0,5.0,6.0,355.0,625.0,144.0,264.0,130.0,267.0,23.0,30.0,42.0,57.0,2.0,5.0,17.0,25.0,15.0,20.0,16.0,32.0,1.0,4.0,1.0,1.0,1.0,0.0,11.0,10.0,58.0,63.0,19.0,11.0,4.0,3.0,25.0,12.0,5.0,4.0,48.0,53.0,35.0,36.0,49.0,51.0,13.0,17.0,43.0,57.0,6.0,10.0,50.0,63.0,4506476,True,True
11,2024-11-09T17:30:00,36,1752.84,2.0,1.0,43,2031.43,True,24-25-prem-brighton-&-hove-albion-vs-manchester-city,/matches/manchester-city-vs-brighton-hove-albion/2vnwg2#4506474,40.0,60.0,2.29,2.22,10.0,15.0,4.0,6.0,8.0,5.0,6.0,4.0,372.0,586.0,87.0,90.0,12.0,10.0,0.0,4.0,2.25,1.8,0.04,0.43,2.29,2.22,1.55,2.98,4.0,6.0,2.0,3.0,0.0,1.0,8.0,12.0,2.0,3.0,426.0,653.0,255.0,327.0,117.0,259.0,22.0,24.0,59.0,60.0,4.0,4.0,50.0,36.0,12.0,18.0,20.0,28.0,3.0,1.0,3.0,3.0,0.0,0.0,6.0,5.0,38.0,42.0,12.0,4.0,3.0,2.0,21.0,8.0,5.0,2.0,34.0,44.0,28.0,39.0,42.0,58.0,6.0,5.0,55.0,45.0,2.0,15.0,29.0,79.0,4506474,True,True
