gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed
8,2024-10-19T16:30:00,91,1702.37,2.0,0.0,3,1981.59,True,24-25-prem-afc-bournemouth-vs-arsenal,/matches/afc-bournemouth-vs-arsenal/2txefx#4506393,49.0,51.0,1.82,0.68,13.0,6.0,4.0,1.0,3.0,2.0,2.0,2.0,323.0,348.0,80.0,79.0,12.0,11.0,7.0,4.0,0.73,0.62,0.31,0.06,1.03,0.68,1.65,0.32,4.0,4.0,5.0,1.0,0.0,0.0,9.0,5.0,4.0,1.0,405.0,439.0,142.0,201.0,181.0,147.0,17.0,20.0,35.0,38.0,3.0,4.0,12.0,27.0,18.0,12.0,28.0,22.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,10.0,69.0,59.0,6.0,6.0,1.0,5.0,20.0,26.0,1.0,2.0,56.0,53.0,44.0,36.0,55.0,45.0,12.0,17.0,41.0,59.0,17.0,7.0,61.0,54.0,4506393,True,True
8,2024-10-19T14:00:00,54,1745.25,1.0,3.0,7,1809.55,True,24-25-prem-fulham-vs-aston-villa,/matches/fulham-vs-aston-villa/3cnglp#4506394,52.0,48.0,1.78,1.68,10.0,14.0,4.0,5.0,4.0,2.0,4.0,2.0,377.0,361.0,87.0,88.0,8.0,11.0,6.0,11.0,0.38,1.07,0.61,0.61,0.99,1.68,1.44,1.18,5.0,5.0,1.0,4.0,0.0,0.0,9.0,10.0,1.0,4.0,434.0,408.0,194.0,192.0,183.0,169.0,23.0,15.0,50.0,58.0,7.0,3.0,23.0,16.0,14.0,13.0,24.0,27.0,2.0,2.0,3.0,3.0,1.0,1.0,11.0,5.0,61.0,45.0,14.0,14.0,4.0,1.0,22.0,19.0,4.0,3.0,45.0,32.0,31.0,27.0,53.0,47.0,14.0,5.0,74.0,26.0,3.0,8.0,50.0,57.0,4506394,True,True
8,2024-10-20T13:00:00,39,1656.29,1.0,2.0,43,2062.18,True,24-25-prem-wolverhampton-wanderers-vs-manchester-city,/matches/manchester-city-vs-wolverhampton-wanderers/2emo8d#4506402,22.0,78.0,0.97,1.62,3.0,22.0,2.0,7.0,2.0,0.0,1.0,0.0,143.0,657.0,66.0,90.0,8.0,5.0,1.0,18.0,0.97,0.97,0.0,0.66,0.97,1.62,1.32,1.81,1.0,7.0,0.0,8.0,0.0,0.0,2.0,12.0,1.0,10.0,216.0,731.0,93.0,117.0,50.0,540.0,20.0,12.0,28.0,71.0,2.0,7.0,50.0,18.0,11.0,20.0,4.0,85.0,2.0,1.0,4.0,1.0,0.0,0.0,13.0,10.0,50.0,71.0,6.0,3.0,7.0,0.0,44.0,5.0,5.0,1.0,48.0,45.0,34.0,32.0,52.0,48.0,14.0,13.0,52.0,48.0,4.0,10.0,50.0,45.0,4506402,True,True
8,2024-10-19T14:15:00,40,1585.93,0.0,2.0,11,1692.6,True,24-25-prem-ipswich-town-vs-everton,/matches/everton-vs-ipswich-town/2uo0th#4506395,55.0,45.0,1.25,1.74,13.0,11.0,2.0,8.0,2.0,3.0,2.0,2.0,419.0,319.0,87.0,79.0,12.0,10.0,5.0,7.0,0.71,1.56,0.54,0.17,1.25,1.74,0.32,2.26,8.0,3.0,3.0,0.0,0.0,0.0,9.0,8.0,4.0,3.0,484.0,403.0,221.0,200.0,198.0,119.0,22.0,27.0,46.0,40.0,6.0,3.0,22.0,23.0,18.0,15.0,24.0,27.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,12.0,69.0,67.0,9.0,6.0,0.0,3.0,17.0,31.0,6.0,2.0,41.0,50.0,29.0,39.0,43.0,57.0,12.0,11.0,52.0,48.0,7.0,9.0,39.0,60.0,4506395,True,True
8,2024-10-19T14:00:00,20,1580.39,2.0,3.0,13,1658.03,True,24-25-prem-southampton-vs-leicester-city,/matches/leicester-city-vs-southampton/2anx5y#4506400,42.0,58.0,2.15,3.21,14.0,18.0,7.0,4.0,3.0,4.0,1.0,2.0,297.0,420.0,83.0,85.0,10.0,10.0,10.0,6.0,1.35,1.63,0.79,0.79,2.15,2.42,2.62,2.53,5.0,10.0,2.0,4.0,1.0,2.0,14.0,14.0,0.0,4.0,359.0,492.0,170.0,174.0,127.0,246.0,20.0,23.0,43.0,59.0,5.0,8.0,26.0,30.0,16.0,17.0,29.0,41.0,1.0,2.0,5.0,3.0,1.0,0.0,16.0,17.0,76.0,57.0,9.0,5.0,4.0,2.0,30.0,22.0,1.0,6.0,49.0,54.0,37.0,47.0,44.0,56.0,12.0,7.0,63.0,37.0,6.0,7.0,33.0,35.0,4506400,True,True
8,2024-10-19T14:00:00,1,1772.52,2.0,1.0,94,1730.89,True,24-25-prem-manchester-united-vs-brentford,/matches/brentford-vs-manchester-united/3dfzjk#4506397,50.0,50.0,1.33,0.86,23.0,8.0,11.0,2.0,3.0,2.0,1.0,1.0,409.0,412.0,84.0,85.0,4.0,5.0,9.0,2.0,1.29,0.17,0.04,0.69,1.33,0.86,1.99,1.06,6.0,4.0,6.0,2.0,0.0,0.0,13.0,6.0,10.0,2.0,488.0,484.0,178.0,231.0,231.0,181.0,29.0,19.0,48.0,41.0,6.0,5.0,32.0,38.0,18.0,16.0,35.0,14.0,1.0,3.0,2.0,2.0,0.0,0.0,16.0,11.0,64.0,73.0,8.0,10.0,1.0,6.0,24.0,31.0,1.0,9.0,57.0,49.0,34.0,31.0,52.0,48.0,23.0,18.0,56.0,44.0,5.0,12.0,42.0,50.0,4506397,True,True
8,2024-10-21T19:00:00,17,1683.7,1.0,0.0,31,1736.3,True,24-25-prem-nottingham-forest-vs-crystal-palace,/matches/crystal-palace-vs-nottingham-forest/3bfk5h#4506399,50.0,50.0,1.76,0.97,20.0,20.0,6.0,7.0,3.0,0.0,3.0,0.0,362.0,358.0,82.0,80.0,9.0,12.0,6.0,6.0,1.32,0.84,0.44,0.13,1.76,0.97,1.82,0.86,5.0,7.0,9.0,6.0,1.0,2.0,10.0,11.0,10.0,9.0,441.0,448.0,158.0,177.0,204.0,181.0,25.0,20.0,54.0,47.0,9.0,3.0,39.0,19.0,21.0,15.0,36.0,23.0,2.0,2.0,2.0,3.0,0.0,0.0,5.0,14.0,56.0,61.0,14.0,5.0,5.0,9.0,17.0,25.0,7.0,5.0,54.0,52.0,36.0,38.0,49.0,51.0,18.0,14.0,56.0,44.0,16.0,6.0,67.0,67.0,4506399,True,True
8,2024-10-20T15:30:00,14,1943.17,2.0,1.0,8,1848.47,True,24-25-prem-liverpool-vs-chelsea,/matches/chelsea-vs-liverpool/2f3vr7#4506396,42.0,58.0,1.94,0.99,9.0,12.0,5.0,2.0,3.0,3.0,1.0,2.0,326.0,476.0,80.0,88.0,12.0,13.0,1.0,5.0,1.13,0.82,0.02,0.17,1.15,0.99,2.01,0.86,3.0,6.0,1.0,4.0,0.0,1.0,7.0,9.0,2.0,3.0,409.0,542.0,201.0,259.0,125.0,217.0,22.0,22.0,36.0,50.0,1.0,4.0,25.0,24.0,17.0,14.0,17.0,26.0,5.0,0.0,4.0,3.0,0.0,0.0,18.0,10.0,72.0,83.0,6.0,8.0,4.0,0.0,18.0,11.0,1.0,3.0,49.0,44.0,43.0,34.0,56.0,44.0,6.0,10.0,38.0,63.0,5.0,10.0,56.0,37.0,4506396,True,True
8,2024-10-19T14:00:00,4,1817.79,0.0,1.0,36,1750.22,True,24-25-prem-newcastle-united-vs-brighton-&-hove-albion,/matches/brighton-hove-albion-vs-newcastle-united/3gos5a#4506398,60.0,40.0,2.02,1.12,21.0,10.0,6.0,5.0,4.0,4.0,4.0,3.0,448.0,294.0,82.0,79.0,11.0,9.0,9.0,4.0,1.76,0.61,0.25,0.51,2.02,1.12,0.91,1.68,6.0,3.0,9.0,2.0,0.0,0.0,15.0,8.0,6.0,2.0,544.0,371.0,195.0,182.0,253.0,112.0,19.0,27.0,41.0,46.0,3.0,3.0,13.0,38.0,20.0,14.0,45.0,12.0,3.0,0.0,2.0,2.0,0.0,0.0,19.0,15.0,73.0,58.0,13.0,9.0,2.0,8.0,6.0,37.0,4.0,6.0,54.0,56.0,44.0,40.0,52.0,48.0,10.0,16.0,38.0,62.0,10.0,3.0,56.0,18.0,4506398,True,True
8,2024-10-19T11:30:00,6,1817.91,4.0,1.0,21,1738.91,True,24-25-prem-tottenham-hotspur-vs-west-ham-united,/matches/tottenham-hotspur-vs-west-ham-united/2ghkm2#4506401,57.0,43.0,1.92,0.78,22.0,11.0,7.0,4.0,2.0,2.0,2.0,1.0,414.0,295.0,87.0,81.0,10.0,15.0,13.0,5.0,1.77,0.77,0.15,0.02,1.92,0.78,0.76,0.87,9.0,4.0,6.0,3.0,1.0,0.0,17.0,7.0,5.0,4.0,477.0,366.0,171.0,162.0,243.0,133.0,17.0,37.0,61.0,59.0,9.0,3.0,32.0,25.0,18.0,17.0,43.0,21.0,2.0,1.0,1.0,3.0,0.0,1.0,16.0,25.0,64.0,76.0,5.0,11.0,4.0,6.0,14.0,25.0,2.0,4.0,56.0,64.0,47.0,57.0,45.0,55.0,9.0,7.0,56.0,44.0,7.0,15.0,28.0,50.0,4506401,True,True
