gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed
24,2025-02-01 15:00:00,91,1817.39,0,2,14,1996.88,True,24-25-prem-afc-bournemouth-vs-liverpool,/matches/liverpool-vs-afc-bournemouth/2he69q#4506613,49,51,1.58,2.52,14,19,3,7,3,4,3,3,324,348,79,82,15,9,3,3,1.06,1.35,0.52,0.39,1.58,1.74,0.78,2.33,8,5,3,7,2,0,8,12,6,7,409,426,127,169,197,179,29,22,54,41,4,3,24,23,14,21,29,34,4,1,2,3,0,0,6,11,32,61,10,11,7,3,24,26,5,4,45,45,39,38,51,49,6,7,46,54,12,6,50,50,4506613.0,True,False
24,2025-02-02 16:30:00,3,1990.55,5,1,43,1947.53,True,24-25-prem-arsenal-vs-manchester-city,/matches/manchester-city-vs-arsenal/2rhvvi#4506614,46,54,1.0,0.81,12,7,7,4,2,1,1,0,347,426,87,90,6,7,5,2,0.9,0.48,0.1,0.33,1.0,0.81,3.01,1.05,2,3,3,0,0,1,8,5,4,2,398,474,169,180,178,246,17,20,46,57,1,3,8,21,14,14,17,15,3,1,2,0,0,0,8,8,50,57,5,6,0,3,20,21,3,2,38,29,31,22,58,42,7,7,50,50,9,2,82,33,4506614.0,True,False
24,2025-02-02 14:00:00,94,1752.4,0,2,6,1775.76,True,24-25-prem-brentford-vs-tottenham-hotspur,/matches/tottenham-hotspur-vs-brentford/2u5c8b#4506615,54,46,2.06,0.86,20,13,4,2,2,2,2,1,389,356,82,82,4,11,10,3,1.62,0.85,0.44,0.01,2.06,0.86,0.78,0.44,10,5,6,6,1,0,14,8,6,5,475,432,169,213,220,143,29,20,60,48,12,2,32,22,17,13,49,21,0,1,0,1,0,0,17,13,71,59,6,11,6,7,11,49,1,3,64,52,45,36,56,44,19,16,54,46,10,10,50,45,4506615.0,True,False
24,2025-02-03 20:00:00,8,1857.31,2,1,21,1727.7,True,24-25-prem-chelsea-vs-west-ham-united,/matches/chelsea-vs-west-ham-united/2f5ck5#4506616,68,32,1.67,1.22,22,14,3,5,2,1,1,1,516,206,86,74,11,10,4,3,1.33,0.99,0.33,0.23,1.67,1.22,0.32,0.41,9,6,10,3,0,1,15,9,7,5,597,280,214,116,302,90,14,21,40,35,6,4,27,29,19,11,34,24,0,1,3,1,0,0,18,7,78,50,3,11,3,9,14,34,4,3,57,43,37,30,55,45,20,13,61,39,5,5,42,28,4506616.0,True,False
24,2025-02-01 15:00:00,11,1719.11,4,0,13,1622.28,True,24-25-prem-everton-vs-leicester-city,/matches/leicester-city-vs-everton/2coib1#4506617,47,53,2.46,0.33,13,9,7,1,7,0,3,0,359,398,81,81,7,13,5,6,2.2,0.11,0.26,0.22,2.46,0.33,2.51,0.06,4,2,2,6,1,0,11,5,2,4,443,489,230,250,129,148,31,20,55,34,4,3,31,14,24,13,33,17,3,1,0,0,0,0,8,10,62,67,4,5,6,2,30,19,1,3,51,38,34,25,58,42,17,13,57,43,9,4,64,40,4506617.0,True,False
24,2025-02-01 15:00:00,40,1597.46,1,2,20,1548.53,True,24-25-prem-ipswich-town-vs-southampton,/matches/southampton-vs-ipswich-town/2sg232#4506618,57,43,1.84,0.91,15,9,6,4,2,1,1,0,458,312,85,78,11,14,1,2,1.62,0.71,0.22,0.2,1.84,0.91,1.43,0.45,5,1,4,4,0,0,8,7,7,2,538,402,242,169,216,143,20,32,43,43,3,5,21,36,25,9,28,16,0,4,0,3,0,0,8,17,50,50,4,10,3,3,15,27,2,5,66,78,47,52,47,53,19,26,42,58,17,7,53,47,4506618.0,True,False
24,2025-02-02 14:00:00,1,1773.39,0,2,31,1769.54,True,24-25-prem-manchester-united-vs-crystal-palace,/matches/crystal-palace-vs-manchester-united/3c42bz#4506619,67,33,1.12,2.6,17,11,2,3,1,4,1,2,463,188,82,65,12,13,11,0,0.57,1.72,0.55,0.88,1.12,2.6,0.53,0.82,6,7,9,1,1,1,12,8,5,3,563,288,224,94,239,94,23,6,47,13,7,2,30,29,18,18,57,22,0,1,3,1,0,0,10,10,67,48,12,12,1,8,20,45,1,2,51,53,32,35,48,52,19,18,51,49,5,4,31,44,4506619.0,True,False
24,2025-02-01 15:00:00,4,1839.71,1,2,54,1758.32,True,24-25-prem-newcastle-united-vs-fulham,/matches/fulham-vs-newcastle-united/3crcfp#4506620,48,52,0.75,1.56,11,15,4,4,3,2,2,1,332,353,82,82,10,15,3,7,0.55,0.8,0.2,0.76,0.75,1.56,1.68,1.54,6,4,1,7,2,0,9,10,2,5,403,431,179,163,153,190,23,26,45,45,5,8,29,25,21,14,32,30,4,0,4,4,0,0,2,12,29,60,4,7,7,1,24,26,2,3,38,52,24,39,38,62,14,13,52,48,3,9,30,82,4506620.0,True,False
24,2025-02-01 12:30:00,17,1773.07,7,0,36,1769.32,True,24-25-prem-nottingham-forest-vs-brighton-&-hove-albion,/matches/nottingham-forest-vs-brighton-hove-albion/3fzdi8#4506621,37,63,3.41,0.88,14,10,9,5,6,1,1,1,256,458,79,86,8,13,4,6,2.51,0.6,0.11,0.28,2.62,0.88,4.5,1.33,4,3,1,2,1,1,11,6,3,4,326,534,126,255,130,203,26,19,52,44,4,5,40,20,13,10,29,31,1,0,1,3,0,0,15,13,71,62,7,5,2,1,38,11,6,3,63,51,47,43,52,48,16,8,67,33,15,14,65,48,4506621.0,True,False
24,2025-02-01 17:30:00,39,1664.06,2,0,7,1810.13,True,24-25-prem-wolverhampton-wanderers-vs-aston-villa,/matches/wolverhampton-wanderers-vs-aston-villa/2xtwe7#4506622,31,69,1.63,0.45,8,10,5,3,4,1,3,1,200,493,81,89,20,13,5,8,1.57,0.28,0.06,0.16,1.63,0.45,1.7,0.71,3,2,0,5,0,0,6,4,2,6,247,554,134,217,66,276,14,12,35,57,0,1,0,4,13,14,10,18,6,3,2,3,0,0,14,8,56,62,15,3,5,0,32,13,3,3,52,52,43,41,51,49,9,11,45,55,7,8,47,38,4506622.0,True,False
