match_id,team_side,player_id,player_name,jersey_number,position,x,y
25-26-prem-aston-villa-vs-newcastle-united,home,53,Malen,17,F,76.0,21.4
25-26-prem-aston-villa-vs-newcastle-united,home,64,Watkins,11,F,59.7,59.5
25-26-prem-aston-villa-vs-newcastle-united,home,40,Mings,5,D,31.5,61.6
25-26-prem-aston-villa-vs-newcastle-united,home,48,Tielemans,8,M,54.4,56.0
25-26-prem-aston-villa-vs-newcastle-united,home,37,Digne,12,D,41.9,84.4
25-26-prem-aston-villa-vs-newcastle-united,home,36,Cash,2,D,41.7,22.0
25-26-prem-aston-villa-vs-newcastle-united,home,38,E. Konsa,4,D,39.4,31.9
25-26-prem-aston-villa-vs-newcastle-united,home,47,Rogers,27,M,58.7,64.2
25-26-prem-aston-villa-vs-newcastle-united,home,33,M.Bizot,40,G,9.8,47.9
25-26-prem-aston-villa-vs-newcastle-united,home,58,Kamara,44,M,43.1,42.4
25-26-prem-aston-villa-vs-newcastle-united,home,59,Onana,24,M,41.6,56.3
25-26-prem-aston-villa-vs-newcastle-united,home,54,McGinn,7,M,57.8,23.7
25-26-prem-aston-villa-vs-newcastle-united,away,500,Osula,18,F,80.3,48.8
25-26-prem-aston-villa-vs-newcastle-united,away,497,L.Miley,67,M,61.1,33.0
25-26-prem-aston-villa-vs-newcastle-united,away,486,Elanga,20,F,62.8,16.9
25-26-prem-aston-villa-vs-newcastle-united,away,490,Joelinton,7,M,52.3,69.5
25-26-prem-aston-villa-vs-newcastle-united,away,469,Pope,1,G,12.1,48.3
25-26-prem-aston-villa-vs-newcastle-united,away,487,Barnes,11,F,69.9,79.7
25-26-prem-aston-villa-vs-newcastle-united,away,485,Gordon,10,F,64.7,60.7
25-26-prem-aston-villa-vs-newcastle-united,away,489,J.Murphy,23,F,52.3,27.5
25-26-prem-aston-villa-vs-newcastle-united,away,476,Burn,33,D,35.4,59.7
25-26-prem-aston-villa-vs-newcastle-united,away,477,Livramento,,D,46.5,80.1
25-26-prem-aston-villa-vs-newcastle-united,away,488,B. Guimarães,39,M,57.8,41.4
25-26-prem-aston-villa-vs-newcastle-united,away,474,Schär,5,D,39.2,33.3
25-26-prem-aston-villa-vs-newcastle-united,away,478,Trippier,2,D,52.9,17.8
25-26-prem-aston-villa-vs-newcastle-united,away,491,Tonali,8,M,52.5,53.4
25-26-prem-brighton-hove-albion-vs-fulham,home,170,Milner,20,M,50.1,49.9
25-26-prem-brighton-hove-albion-vs-fulham,home,162,Gruda,8,M,60.1,25.1
25-26-prem-brighton-hove-albion-vs-fulham,home,148,F.Kadıoğlu,24,D,47.6,34.1
25-26-prem-brighton-hove-albion-vs-fulham,home,169,D. Gómez,25,M,52.7,46.3
25-26-prem-brighton-hove-albion-vs-fulham,home,158,Georginio,10,M,64.5,55.4
25-26-prem-brighton-hove-albion-vs-fulham,home,151,Van Hecke,6,D,32.6,30.4
25-26-prem-brighton-hove-albion-vs-fulham,home,167,Baleba,17,M,46.1,27.2
25-26-prem-brighton-hove-albion-vs-fulham,home,164,O'Riley,33,M,60.6,25.5
25-26-prem-brighton-hove-albion-vs-fulham,home,178,Welbeck,18,F,56.8,49.3
25-26-prem-brighton-hove-albion-vs-fulham,home,139,Verbruggen,1,G,12.2,49.4
25-26-prem-brighton-hove-albion-vs-fulham,home,157,K. Mitoma,22,M,68.5,74.7
25-26-prem-brighton-hove-albion-vs-fulham,home,160,Minteh,11,M,68.0,20.1
25-26-prem-brighton-hove-albion-vs-fulham,home,146,Dunk,5,D,32.3,65.3
25-26-prem-brighton-hove-albion-vs-fulham,home,166,Ayari,26,M,50.3,53.7
25-26-prem-brighton-hove-albion-vs-fulham,home,173,Wieffer,27,D,40.6,16.8
25-26-prem-brighton-hove-albion-vs-fulham,home,145,De Cuyper,29,D,47.3,80.0
25-26-prem-brighton-hove-albion-vs-fulham,away,325,Smith Rowe,32,M,66.4,70.5
25-26-prem-brighton-hove-albion-vs-fulham,away,338,R. Muniz,9,F,65.5,41.6
25-26-prem-brighton-hove-albion-vs-fulham,away,326,A. Traoré,11,F,75.7,31.8
25-26-prem-brighton-hove-albion-vs-fulham,away,324,Iwobi,17,M,62.7,85.6
25-26-prem-brighton-hove-albion-vs-fulham,away,331,Cairney,10,M,49.3,56.8
25-26-prem-brighton-hove-albion-vs-fulham,away,337,R. Jiménez,7,F,56.4,48.3
25-26-prem-brighton-hove-albion-vs-fulham,away,330,Berge,16,M,41.1,53.0
25-26-prem-brighton-hove-albion-vs-fulham,away,319,Castagne,21,D,64.7,90.8
25-26-prem-brighton-hove-albion-vs-fulham,away,329,Wilson,8,M,67.6,34.0
25-26-prem-brighton-hove-albion-vs-fulham,away,335,J. King,24,M,61.1,71.6
25-26-prem-brighton-hove-albion-vs-fulham,away,332,Lukić,20,M,47.6,44.3
25-26-prem-brighton-hove-albion-vs-fulham,away,322,Tete,2,D,39.1,20.4
25-26-prem-brighton-hove-albion-vs-fulham,away,317,Andersen,5,D,36.9,39.2
25-26-prem-brighton-hove-albion-vs-fulham,away,318,Bassey,3,D,39.1,84.1
25-26-prem-brighton-hove-albion-vs-fulham,away,321,J. Cuenca,15,D,34.1,70.5
25-26-prem-brighton-hove-albion-vs-fulham,away,314,Leno,1,G,9.6,50.7
25-26-prem-chelsea-vs-crystal-palace,home,246,A. Santos,17,M,59.8,31.4
25-26-prem-chelsea-vs-crystal-palace,home,228,Gusto,27,D,52.2,24.9
25-26-prem-chelsea-vs-crystal-palace,home,250,Delap,9,F,67,46.1
25-26-prem-chelsea-vs-crystal-palace,home,249,J. Pedro,20,F,72.5,48.8
