gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed,tournament
1.0,2025-08-16T16:30:00+00:00,39.0,1735.78,0.0,4.0,43.0,1959.96,True,25-26-prem-wolverhampton-wanderers-vs-manchester-city,/matches/manchester-city-vs-wolverhampton-wanderers/2emo8d#4813380,42.0,58.0,0.56,2.47,9.0,15.0,3.0,4.0,0.0,3.0,0.0,2.0,326.0,510.0,83.0,91.0,13.0,7.0,4.0,5.0,0.46,1.96,0.1,0.51,0.56,2.47,0.74,2.27,3.0,7.0,3.0,4.0,0.0,0.0,6.0,8.0,3.0,7.0,394.0,563.0,185.0,246.0,141.0,264.0,24.0,13.0,50.0,43.0,4.0,6.0,20.0,30.0,24.0,17.0,19.0,28.0,4.0,0.0,1.0,2.0,0.0,0.0,25.0,18.0,68,61,6.0,7.0,4.0,3.0,20.0,22.0,0.0,3.0,42.0,55.0,37.0,45.0,45.0,55.0,5.0,10.0,33.0,67.0,5.0,14.0,56.0,56.0,4813380.0,True,True,prem
1.0,2025-08-17T15:30:00+00:00,1.0,1799.46,0.0,1.0,3.0,1993.36,True,25-26-prem-manchester-united-vs-arsenal,/matches/arsenal-vs-manchester-united/3c3mu0#4813382,61.0,39.0,1.52,1.31,22.0,9.0,7.0,3.0,0.0,1.0,0.0,0.0,393.0,219.0,83.0,74.0,10.0,19.0,3.0,4.0,1.29,0.28,0.23,1.02,1.52,1.31,0.75,1.21,7.0,3.0,8.0,3.0,1.0,0.0,15.0,5.0,7.0,4.0,475.0,294.0,196.0,109.0,197.0,110.0,41.0,20.0,61.0,41.0,3.0,2.0,20.0,18.0,20.0,15.0,36.0,20.0,1.0,2.0,1.0,4.0,0.0,0.0,22.0,18.0,50,56,4.0,4.0,3.0,8.0,23.0,30.0,2.0,7.0,70.0,53.0,47.0,37.0,56.0,44.0,23.0,16.0,59.0,41.0,9.0,9.0,69.0,36.0,4813382.0,True,True,prem
1.0,2025-08-16T14:00:00+00:00,56.0,1547.12,3.0,0.0,21.0,1750.14,True,25-26-prem-sunderland-vs-west-ham-united,/matches/sunderland-vs-west-ham-united/2fbl3n#4813378,37.0,63.0,0.75,0.56,10.0,12.0,5.0,4.0,2.0,0.0,2.0,0.0,250.0,468.0,77.0,85.0,8.0,10.0,5.0,7.0,0.52,0.43,0.23,0.13,0.75,0.56,1.64,0.37,4.0,2.0,1.0,6.0,0.0,0.0,9.0,7.0,1.0,5.0,323.0,550.0,124.0,199.0,126.0,269.0,18.0,26.0,33.0,44.0,5.0,5.0,29.0,19.0,17.0,20.0,15.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,12.0,36,58,9.0,4.0,6.0,1.0,32.0,16.0,4.0,2.0,42.0,46.0,24.0,27.0,47.0,53.0,18.0,19.0,49.0,51.0,1.0,7.0,14.0,47.0,4813378.0,True,True,prem
1.0,2025-08-17T13:00:00+00:00,17.0,1802.85,3.0,1.0,94.0,1811.3,True,25-26-prem-nottingham-forest-vs-brentford,/matches/brentford-vs-nottingham-forest/3crchb#4813377,54.0,46.0,1.83,1.49,11.0,10.0,5.0,3.0,4.0,1.0,2.0,0.0,343.0,271.0,82.0,78.0,7.0,15.0,5.0,5.0,1.76,0.45,0.07,0.25,1.83,0.7,2.43,1.47,4.0,4.0,2.0,3.0,0.0,0.0,6.0,7.0,5.0,3.0,417.0,346.0,139.0,194.0,204.0,77.0,18.0,14.0,33.0,32.0,5.0,3.0,21.0,19.0,19.0,19.0,25.0,19.0,2.0,0.0,1.0,2.0,0.0,0.0,12.0,20.0,58,30,9.0,5.0,3.0,2.0,24.0,27.0,2.0,2.0,53.0,48.0,33.0,32.0,51.0,49.0,20.0,16.0,56.0,44.0,9.0,7.0,60.0,50.0,4813377.0,True,True,prem
1.0,2025-08-15T19:00:00+00:00,14.0,1993.42,4.0,2.0,91.0,1808.1,True,25-26-prem-liverpool-vs-afc-bournemouth,/matches/liverpool-vs-afc-bournemouth/2he69q#4813374,61.0,39.0,2.21,1.7,19.0,10.0,10.0,3.0,3.0,3.0,2.0,2.0,401.0,209.0,82.0,70.0,7.0,10.0,6.0,7.0,1.73,1.56,0.48,0.14,2.21,1.7,3.05,0.81,7.0,4.0,2.0,3.0,0.0,0.0,15.0,8.0,4.0,2.0,489.0,299.0,224.0,132.0,177.0,77.0,29.0,24.0,57.0,34.0,5.0,5.0,29.0,25.0,27.0,17.0,36.0,28.0,2.0,2.0,1.0,2.0,0.0,0.0,16.0,20.0,75.0,62.0,4.0,11.0,3.0,2.0,41.0,45.0,1.0,6.0,63.0,52.0,34.0,34.0,50.0,50.0,29.0,18.0,62.0,38.0,8.0,8.0,47.0,42.0,4813374.0,True,True,prem
1.0,2025-08-16T11:30:00+00:00,7.0,1872.85,0.0,0.0,4.0,1868.57,True,25-26-prem-aston-villa-vs-newcastle-united,/matches/aston-villa-vs-newcastle-united/3h9v0m#4813375,40.0,60.0,0.2,1.43,3.0,16.0,3.0,3.0,1.0,2.0,1.0,2.0,227.0,376.0,73.0,83.0,13.0,11.0,3.0,6.0,0.15,1.37,0.05,0.07,0.2,1.43,0.2,0.64,0.0,6.0,0.0,7.0,0.0,0.0,3.0,9.0,0.0,7.0,310.0,451.0,116.0,159.0,111.0,217.0,17.0,21.0,29.0,49.0,3.0,6.0,27.0,23.0,18.0,12.0,14.0,33.0,2.0,1.0,1.0,1.0,1.0,0.0,11.0,10.0,45,80,10.0,12.0,7.0,0.0,20.0,22.0,3.0,3.0,40.0,43.0,30.0,23.0,57.0,43.0,10.0,20.0,33.0,67.0,9.0,2.0,60.0,20.0,4813375.0,True,True,prem
1.0,2025-08-16T14:00:00+00:00,36.0,1827.14,1.0,1.0,54.0,1781.73,True,25-26-prem-brighton-hove-albion-vs-fulham,/matches/fulham-vs-brighton-hove-albion/3c2rvp#4813376,50.0,50.0,1.48,0.76,10.0,7.0,4.0,2.0,2.0,1.0,1.0,0.0,374.0,349.0,88.0,83.0,16.0,15.0,4.0,3.0,0.57,0.61,0.11,0.15,0.69,0.76,1.02,0.73,5.0,4.0,1.0,1.0,0.0,0.0,6.0,5.0,4.0,2.0,427.0,423.0,241.0,209.0,133.0,140.0,28.0,29.0,56.0,55.0,4.0,3.0,36.0,21.0,10.0,20.0,25.0,19.0,3.0,2.0,3.0,3.0,0.0,0.0,19.0,15.0,47,53,9.0,2.0,1.0,1.0,27.0,15.0,1.0,3.0,51.0,44.0,37.0,34.0,52.0,48.0,14.0,10.0,58.0,42.0,4.0,5.0,36.0,38.0,4813376.0,True,True,prem
1.0,2025-08-17T13:00:00+00:00,8.0,1902.82,0.0,0.0,31.0,1835.05,True,25-26-prem-chelsea-vs-crystal-palace,/matches/chelsea-vs-crystal-palace/2rhvvj#4813381,72.0,28.0,1.6,0.66,19.0,11.0,3.0,4.0,2.0,1.0,2.0,1.0,510.0,168.0,90.0,74.0,10.0,12.0,11.0,2.0,1.0,0.36,0.6,0.3,1.6,0.66,0.65,0.26,7.0,3.0,9.0,4.0,0.0,0.0,11.0,4.0,8.0,7.0,568.0,226.0,256.0,107.0,254.0,61.0,21.0,18.0,43.0,42.0,6.0,0.0,21.0,0.0,21.0,18.0,31.0,8.0,0.0,0.0,2.0,3.0,0.0,0.0,13.0,16.0,46,81,11.0,7.0,4.0,10.0,19.0,41.0,4.0,2.0,52.0,47.0,35.0,31.0,53.0,47.0,17.0,16.0,52.0,48.0,12.0,5.0,50.0,71.0,4813381.0,True,True,prem
1.0,2025-08-16T14:00:00+00:00,6.0,1774.01,3.0,0.0,90.0,1729.6,True,25-26-prem-tottenham-hotspur-vs-burnley,/matches/burnley-vs-tottenham-hotspur/2bss1j#4813379,67.0,33.0,2.32,0.94,16.0,14.0,6.0,4.0,2.0,0.0,1.0,0.0,451.0,181.0,88.0,74.0,14.0,8.0,6.0,5.0,1.66,0.75,0.67,0.19,2.32,0.94,2.61,1.07,9.0,7.0,1.0,3.0,0.0,0.0,12.0,7.0,4.0,7.0,511.0,246.0,250.0,70.0,201.0,111.0,20.0,18.0,48.0,40.0,8.0,3.0,30.0,21.0,17.0,15.0,26.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,6.0,75,33,1.0,7.0,2.0,1.0,26.0,25.0,4.0,3.0,47.0,45.0,30.0,27.0,53.0,47.0,17.0,18.0,49.0,51.0,11.0,7.0,79.0,70.0,4813379.0,True,True,prem
1.0,2025-08-18T19:00:00+00:00,2.0,1722.37,1.0,0.0,11.0,1794.0,True,25-26-prem-leeds-united-vs-everton,/matches/leeds-united-vs-everton/2fdf72#4813383,54.0,46.0,2.13,0.8,21.0,7.0,3.0,1.0,3.0,1.0,2.0,1.0,401.0,324.0,83.0,79.0,6.0,8.0,7.0,2.0,1.04,0.05,0.3,0.76,1.34,0.8,1.07,0.1,7.0,3.0,11.0,3.0,0.0,0.0,12.0,5.0,9.0,2.0,481.0,411.0,207.0,204.0,194.0,120.0,25.0,18.0,45.0,32.0,7.0,4.0,27.0,36.0,23.0,21.0,28.0,14.0,1.0,2.0,0.0,2.0,0.0,0.0,15.0,16.0,47,75,9.0,2.0,3.0,10.0,30.0,31.0,1.0,2.0,45.0,47.0,27.0,28.0,49.0,51.0,18.0,19.0,49.0,51.0,6.0,6.0,40.0,33.0,4813383.0,True,True,prem
