id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
3,a,,,5.0,298,15,0,0,0,0,0.0,534,60,0,0,0.0,541,69,0,0,0.0,541,69,0.0,0.0,0,195,94,784,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,69,0.0,533,62,0.0,489,62,0.0,537,69,,,,2,,Illan,Meslier,Meslier,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
20,a,,,5.4,227,142,0,0,-1,1,0.1,461,183,0,0,0.0,590,252,0,0,0.0,590,252,0.0,0.0,0,945,472,3702,1372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579,248,0.0,583,251,0.0,559,232,0.0,586,250,,,,2,,Max,Dowman,Dowman,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
22,a,,,5.4,223,138,-1,1,-1,1,0.0,584,247,0,0,0.0,588,250,0,0,0.0,588,250,0.0,0.0,0,230,154,566,242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,245,0.0,581,249,0.0,556,229,0.0,583,247,,,,2,,Ethan,Nwaneri,Nwaneri,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
23,a,,,5.5,161,100,0,0,0,0,0.0,588,250,0,0,0.0,599,258,0,0,0.0,599,258,0.0,0.0,0,247,167,378,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589,254,0.0,595,257,0.0,580,246,0.0,595,256,,,,2,,Fábio,Ferreira Vieira,Fábio Vieira,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
24,u,0.0,,5.5,136,85,0,0,0,0,0.0,602,257,0,0,0.0,595,254,0,0,0.0,595,254,0.0,0.0,0,68,4,402,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585,250,0.0,590,253,0.0,570,237,0.0,591,252,,,,2,,Reiss,Nelson,Nelson,has departed the club as a free agent.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
25,a,,,7.3,23,8,-1,1,-2,2,5.3,70,11,0,0,0.0,623,71,0,0,0.0,623,71,0.0,0.0,0,14448,5672,359206,121077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624,71,0.0,624,71,0.0,624,71,0.0,624,71,,,2.0,2,,Viktor,Gyökeres,Gyökeres,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
26,a,,,7.5,17,6,0,0,0,0,7.1,59,8,8,2,4.0,94,15,0,39,4.0,88,11,0.5,1.1,0,235967,48359,119776,80951,4.0,4.0,0.28,0.06,0.34,0.53,0.14,0.03,0.17,0.26,39.6,94,8,16.6,140,13,48.0,36,11,10.4,65,9,,,,2,,Kai,Havertz,Havertz,,,180,1,0,2,0,0,0,0,0,0,0,2,7,,,,0.0,1.0,0.0,1.0,3.5,0,2,5
27,a,,,5.9,95,24,-1,1,-1,1,0.3,297,51,0,0,0.0,606,70,0,0,0.0,606,70,0.0,0.0,0,4093,2179,13483,6305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601,66,0.0,604,69,0.0,594,67,0.0,604,69,,,,2,,Gabriel,Fernando de Jesus,G.Jesus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
31,a,,,4.4,548,149,-1,1,-1,1,10.5,37,13,1,1,1.0,232,77,0,3,0.5,276,92,0.1,0.2,0,185554,135733,356908,127321,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,299,113,0.1,324,119,0.0,317,134,0.3,323,116,,,,2,,Ezri,Konsa Ngoyo,Konsa,,,11,0,0,0,0,0,0,0,0,0,0,0,1,,,,0.0,0.0,0.0,0.0,8.18,0,1,0
452,a,100.0,75.0,6.9,30,19,0,0,-1,1,2.2,120,36,1,1,1.0,338,164,0,4,0.5,356,169,0.1,0.1,0,3936,3086,170016,43461,0.5,0.4,0.0,0.01,0.01,0.0,0.0,0.05,0.05,0.0,1.4,320,145,0.8,294,149,2.0,245,119,0.4,322,147,5.0,,4.0,2,,Bruno,Guimarães Rodriguez Moura,Bruno G.,,,19,0,0,0,0,0,0,0,0,0,0,0,3,,,,0.0,0.0,0.0,0.0,14.21,0,0,3
557,a,,,6.5,38,26,0,0,0,0,22.5,12,6,6,0,3.0,124,56,0,31,3.0,118,56,0.5,0.9,0,313167,76480,386148,330448,3.0,3.0,0.19,0.15,0.34,0.16,0.14,0.11,0.25,0.12,17.0,195,76,51.6,30,25,34.0,56,32,10.3,67,41,3.0,,,2,,Christos,Tzolis,Tzolis,,,120,0,1,1,0,0,0,0,1,0,0,2,9,,,,0.0,0.75,0.0,1.5,6.75,1,3,5
