gameweek,kickoff_time,home_team,home_team_elo,home_score,away_score,away_team,away_team_elo,finished,match_id,match_url,home_possession,away_possession,home_expected_goals_xg,away_expected_goals_xg,home_total_shots,away_total_shots,home_shots_on_target,away_shots_on_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_accurate_passes,away_accurate_passes,home_accurate_passes_pct,away_accurate_passes_pct,home_fouls_committed,away_fouls_committed,home_corners,away_corners,home_xg_open_play,away_xg_open_play,home_xg_set_play,away_xg_set_play,home_non_penalty_xg,away_non_penalty_xg,home_xg_on_target_xgot,away_xg_on_target_xgot,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_hit_woodwork,away_hit_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half,away_own_half,home_opposition_half,away_opposition_half,home_accurate_long_balls,away_accurate_long_balls,home_accurate_long_balls_pct,away_accurate_long_balls_pct,home_accurate_crosses,away_accurate_crosses,home_accurate_crosses_pct,away_accurate_crosses_pct,home_throws,away_throws,home_touches_in_opposition_box,away_touches_in_opposition_box,home_offsides,away_offsides,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_tackles_won,away_tackles_won,home_tackles_won_pct,away_tackles_won_pct,home_interceptions,away_interceptions,home_blocks,away_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_ground_duels_won,away_ground_duels_won,home_ground_duels_won_pct,away_ground_duels_won_pct,home_aerial_duels_won,away_aerial_duels_won,home_aerial_duels_won_pct,away_aerial_duels_won_pct,home_successful_dribbles,away_successful_dribbles,home_successful_dribbles_pct,away_successful_dribbles_pct,fotmob_id,stats_processed,player_stats_processed
4,2024-09-14 19:00:00,91,1702.65,0,1,8,1814.7,True,24-25-prem-afc-bournemouth-vs-chelsea,/matches/chelsea-vs-afc-bournemouth/2fe5n5#4506293,33,67,1.78,0.78,19,10,7,3,1,1,1,0,193,494,70,85,16,9,6,3,0.89,0.74,0.1,0.04,0.99,0.78,2.48,1.19,8,3,4,4,2,0,10,6,9,4,276,579,96,293,97,201,22,19,43,40,4,1,24,13,17,23,28,21,4,3,6,8,0,0,8,7,57,58,10,6,4,4,18,18,2,7,47,51,32,40,44,56,15,11,58,42,9,12,60,67,4506293.0,True,False
4,2024-09-14 16:30:00,7,1777.81,3,2,11,1673.04,True,24-25-prem-aston-villa-vs-everton,/matches/everton-vs-aston-villa/2ykmb4#4506294,73,27,2.12,0.9,17,6,8,2,6,2,4,1,602,182,91,76,10,12,6,2,1.7,0.38,0.42,0.51,2.12,0.9,2.36,1.14,6,3,3,1,0,1,13,5,4,1,665,240,187,96,415,86,20,21,53,47,7,6,33,50,18,13,31,15,1,3,1,4,0,0,15,16,75,67,4,6,1,4,9,28,0,4,46,51,37,40,48,52,9,11,45,55,6,7,43,37,4506294.0,True,False
4,2024-09-14 14:00:00,36,1744.24,0,0,40,1567.4,True,24-25-prem-brighton-&-hove-albion-vs-ipswich-town,/matches/ipswich-town-vs-brighton-hove-albion/3ccoit#4506295,69,31,1.66,0.35,21,6,6,1,3,1,3,1,490,184,86,70,14,16,9,2,1.25,0.27,0.41,0.08,1.66,0.35,2.45,0.07,5,4,10,1,0,1,10,3,11,3,570,261,256,133,234,51,28,15,72,33,5,2,17,33,14,15,39,8,1,3,4,3,0,0,11,14,58,56,9,11,1,10,6,34,1,6,62,65,45,46,49,51,17,19,47,53,10,8,40,42,4506295.0,True,False
4,2024-09-14 14:00:00,31,1741.27,2,2,13,1635.53,True,24-25-prem-crystal-palace-vs-leicester-city,/matches/leicester-city-vs-crystal-palace/2opi6m#4506296,67,33,2.55,1.23,20,9,4,4,4,3,2,1,503,203,85,69,11,15,5,2,1.48,1.19,0.28,0.03,1.76,1.23,1.83,2.21,6,4,10,1,0,0,16,7,4,2,595,293,234,122,269,81,39,17,64,31,5,2,19,25,17,24,41,16,3,0,0,3,0,0,15,8,63,42,8,8,1,10,12,20,2,2,63,52,42,40,51,49,21,12,64,36,4,11,44,65,4506296.0,True,False
4,2024-09-14 14:00:00,54,1713.83,1,1,21,1729.66,True,24-25-prem-fulham-vs-west-ham-united,/matches/west-ham-united-vs-fulham/2u9b5i#4506297,54,46,1.54,0.76,21,11,5,3,4,1,3,1,316,258,80,77,15,18,3,2,1.39,0.33,0.15,0.42,1.54,0.76,0.79,0.88,8,5,8,3,0,0,17,7,4,4,395,333,187,132,129,126,26,18,47,38,9,5,41,31,28,26,29,13,3,2,2,3,0,0,19,10,63,56,13,10,3,6,21,24,2,4,80,52,59,42,58,42,21,10,68,32,12,9,57,60,4506297.0,True,False
4,2024-09-14 14:00:00,14,1918.22,0,1,17,1654.59,True,24-25-prem-liverpool-vs-nottingham-forest,/matches/liverpool-vs-nottingham-forest/2xthvt#4506298,69,31,0.94,0.44,14,5,5,3,1,2,1,2,507,189,84,69,15,6,7,2,0.79,0.44,0.15,0.0,0.94,0.44,0.57,0.74,6,2,3,0,1,0,10,3,4,2,604,273,206,83,301,106,25,22,45,34,9,0,47,0,31,20,34,5,0,5,4,4,0,0,8,15,67,68,11,11,0,3,16,30,2,5,45,55,24,42,36,64,21,13,62,38,6,6,32,55,4506298.0,True,False
4,2024-09-14 14:00:00,43,2060.21,2,1,94,1720.59,True,24-25-prem-manchester-city-vs-brentford,/matches/manchester-city-vs-brentford/2spwom#4506299,54,46,2.17,0.96,18,8,7,5,2,1,1,0,485,398,89,85,9,3,12,3,1.85,0.58,0.32,0.39,2.17,0.96,2.09,2.28,6,2,5,1,1,1,10,6,8,2,544,468,145,291,340,107,25,29,69,48,1,6,7,50,19,9,51,20,1,1,3,1,0,0,5,15,42,75,5,9,1,4,12,22,5,5,24,42,18,31,37,63,6,11,35,65,3,3,27,33,4506299.0,True,False
4,2024-09-14 11:30:00,20,1583.9,0,3,1,1766.38,True,24-25-prem-southampton-vs-manchester-united,/matches/southampton-vs-manchester-united/2wecfr#4506300,44,56,1.12,2.67,6,20,4,10,3,5,3,3,421,556,88,91,11,14,0,7,0.1,2.21,0.22,0.46,0.33,2.67,1.01,4.04,1,3,1,7,0,0,6,11,0,9,480,611,264,295,157,261,13,18,41,56,1,2,14,22,11,17,18,38,0,0,1,4,1,0,14,13,67,59,11,12,7,2,16,11,7,3,41,54,37,47,44,56,4,7,36,64,4,14,24,67,4506300.0,True,False
4,2024-09-15 13:00:00,6,1790.58,0,1,3,1950.36,True,24-25-prem-tottenham-hotspur-vs-arsenal,/matches/tottenham-hotspur-vs-arsenal/2sx06r#4506301,64,36,0.71,0.74,15,7,5,4,0,2,0,1,437,213,88,76,13,10,7,6,0.69,0.37,0.02,0.37,0.71,0.74,0.28,1.38,4,0,6,3,0,0,10,7,5,0,494,282,153,121,284,92,14,19,47,41,8,4,26,31,22,16,29,24,2,3,5,3,0,0,13,12,65,57,9,9,3,5,24,32,3,5,51,59,37,44,46,54,14,15,48,52,7,12,35,60,4506301.0,True,False
4,2024-09-15 15:30:00,39,1664.87,1,2,4,1809.33,True,24-25-prem-wolverhampton-wanderers-vs-newcastle-united,/matches/wolverhampton-wanderers-vs-newcastle-united/2xxjcy#4506302,48,52,1.23,1.52,12,14,5,6,2,2,1,2,362,415,84,88,17,6,4,7,1.13,1.3,0.11,0.22,1.23,1.52,1.26,1.74,5,4,2,4,1,1,10,8,2,6,433,471,191,199,171,216,28,13,52,39,5,2,24,15,21,16,27,23,3,2,3,3,0,0,14,9,61,64,10,5,4,1,18,22,4,4,52,55,44,42,51,49,8,13,38,62,15,12,65,60,4506302.0,True,False
