id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat
96,a,,,4.0,659,212,0,0,0,0,0.2,342,122,0,0,0.0,498,177,0,0,0.0,447,162,0.0,0.0,0,6297,84,11274,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490,178,0.0,474,178,0.0,433,158,0.0,494,178,,,,7,0.0
253,u,0.0,0.0,4.5,354,53,0,0,0,0,0.0,634,213,0,0,0.0,540,206,0,0,0.0,505,201,0.0,0.0,0,0,0,1077,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532,207,0.0,524,206,0.0,497,198,0.0,536,207,,,,7,0.0
294,a,,,4.0,603,53,0,0,0,0,0.7,227,33,0,0,0.0,452,42,0,0,0.0,399,37,0.0,0.0,0,19179,352,25489,580,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444,42,0.0,427,21,0.0,383,15,0.0,448,42,,,,7,0.0
393,i,0.0,0.0,4.4,519,118,0,0,-1,1,0.0,613,204,0,0,0.0,525,198,0,0,0.0,487,190,0.0,0.0,0,576,22,1391,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517,199,0.0,506,198,0.0,474,185,0.0,521,199,,,,7,0.0
468,u,0.0,0.0,5.0,231,49,0,0,0,0,0.0,544,68,0,0,0.0,641,64,0,0,0.0,629,61,0.0,0.0,0,782,0,7228,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637,62,0.0,636,62,0.0,632,61,0.0,640,63,,,,7,0.0
538,u,0.0,0.0,4.5,442,262,0,0,0,0,0.0,527,210,0,0,0.0,583,250,0,0,0.0,551,228,0.0,0.0,0,1909,0,7114,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575,244,0.0,572,249,0.0,552,238,0.0,579,247,,,,7,0.0
539,a,100.0,100.0,4.5,480,74,0,0,0,0,2.4,122,22,0,0,0.0,610,56,0,0,0.0,581,51,0.0,0.0,0,300936,14139,81849,6379,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602,53,0.0,599,53,0.0,580,51,0.0,606,54,,,,7,0.0
540,a,,,4.5,399,236,0,0,0,0,0.3,322,109,0,0,0.0,555,227,0,0,0.0,522,204,0.0,0.0,0,27593,213,19853,640,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547,221,0.0,542,226,0.0,519,215,0.0,551,224,,,,7,0.0
150,u,0.0,0.0,4.5,461,279,0,0,0,0,0.0,647,289,0,0,0.0,595,261,0,0,0.0,566,241,0.0,0.0,0,0,0,523,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587,255,0.0,584,260,0.0,565,250,0.0,591,258,,,,7,0.0
151,u,0.0,0.0,4.5,453,273,0,0,0,0,0.2,374,133,0,0,0.0,588,255,0,0,0.0,558,235,0.0,0.0,0,5940,0,23019,379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580,249,0.0,577,254,0.0,558,244,0.0,584,252,,,,7,0.0
