player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,xgot,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,chances_created,final_third_passes,accurate_crosses,accurate_long_balls,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,aerial_duels_won,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,offsides,high_claim,tackles,accurate_passes_percent,accurate_crosses_percent,accurate_long_balls_percent,ground_duels_won_percent,aerial_duels_won_percent,successful_dribbles_percent,tackles_won_percent,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed
78,24-25-prem-afc-bournemouth-vs-leicester-city,90,2,0,4,0.45,0.1,0.78,2,1,0,9,51,26,0,1,0,2,1,0,1,0,0,0,1,2,10,2,0,0,3,0,0,0.0,0.0,0,0,0,0,0,1,90,0,67,22,0,33,100,0,92,0,0,0
83,24-25-prem-afc-bournemouth-vs-leicester-city,89,0,0,5,0.15,0.69,0.38,2,2,0,4,81,53,5,13,3,2,0,0,8,0,0,0,1,7,6,6,1,4,2,0,0,0.0,0.0,0,0,0,0,0,0,88,60,50,50,100,50,0,0,92,0,0,0
85,24-25-prem-afc-bournemouth-vs-leicester-city,90,0,1,1,0.19,0.17,0.0,0,1,0,2,79,59,1,10,0,2,1,2,4,0,3,2,1,7,2,2,5,0,0,0,0,0.0,0.0,0,0,0,0,0,1,83,0,40,67,83,100,100,0,92,0,0,0
79,24-25-prem-afc-bournemouth-vs-leicester-city,78,0,0,0,0.0,0.02,0.0,0,1,0,3,95,61,0,12,0,3,0,3,2,0,2,1,1,13,5,5,8,1,2,0,0,0.0,0.0,0,0,0,0,0,3,75,0,30,56,89,100,0,0,78,0,0,0
295,24-25-prem-afc-bournemouth-vs-leicester-city,90,0,0,0,0.0,0.01,0.0,0,0,0,0,60,21,0,1,0,0,5,1,5,1,6,5,0,14,4,10,4,5,1,0,0,0.0,0.0,0,0,0,0,0,5,75,0,0,91,57,0,100,0,92,2,0,0
81,24-25-prem-afc-bournemouth-vs-leicester-city,90,0,0,0,0.0,0.31,0.0,0,0,0,2,64,36,1,10,0,3,2,1,4,0,1,1,0,4,2,3,1,1,1,0,0,0.0,0.0,0,0,0,0,0,2,78,0,33,75,50,0,100,0,92,0,0,0
60,24-25-prem-afc-bournemouth-vs-leicester-city,90,0,0,1,0.04,0.09,0.0,0,1,0,0,60,47,1,6,0,3,1,0,4,0,1,1,0,6,2,4,2,1,2,0,0,0.0,0.0,0,0,0,0,0,2,90,0,50,67,100,100,50,0,92,0,0,0
62,24-25-prem-afc-bournemouth-vs-leicester-city,63,0,0,3,0.33,0.19,0.88,2,2,1,6,44,19,2,1,1,0,1,0,3,0,0,0,1,6,6,6,0,2,3,0,0,0.0,0.0,0,0,0,0,0,2,76,25,0,50,0,100,50,0,63,0,0,0
70,24-25-prem-afc-bournemouth-vs-leicester-city,90,0,0,1,0.04,0.07,0.0,0,1,0,6,74,44,1,3,2,0,0,0,5,0,2,0,0,3,5,2,1,1,1,0,0,0.0,0.0,0,0,0,0,0,0,86,50,0,33,50,33,0,0,92,0,0,0
152,24-25-prem-afc-bournemouth-vs-leicester-city,90,0,0,0,0.0,0.0,0.0,0,0,0,0,32,21,0,3,0,0,0,0,5,0,0,0,0,1,0,1,0,1,0,0,0,0.0,0.0,0,21,0,0,1,0,78,0,0,100,0,0,0,0,92,0,0,0
71,24-25-prem-afc-bournemouth-vs-leicester-city,89,0,0,1,0.03,0.22,0.0,0,0,0,11,52,23,0,4,1,1,2,1,4,0,1,1,0,5,8,4,1,2,3,0,0,0.0,0.0,0,0,0,0,0,2,77,25,100,44,25,0,100,0,92,0,0,0
580,24-25-prem-afc-bournemouth-vs-leicester-city,12,0,1,0,0.0,0.01,0.0,0,0,0,0,12,7,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,70,0,0,0,50,0,0,78,92,0,0,0
299,24-25-prem-afc-bournemouth-vs-leicester-city,86,0,0,0,0.0,0.23,0.0,0,2,0,3,32,15,0,2,0,0,1,1,5,0,0,0,1,6,4,6,0,0,1,0,0,0.0,0.0,0,0,0,0,0,4,88,0,0,67,0,67,25,0,86,1,0,0
304,24-25-prem-afc-bournemouth-vs-leicester-city,90,0,0,0,0.0,0.0,0.0,0,0,0,0,54,18,0,11,0,5,0,0,8,0,1,0,0,1,0,0,1,0,0,5,2,2.1,0.1,0,18,5,0,1,0,40,0,16,0,100,0,0,0,92,2,0,0
305,24-25-prem-afc-bournemouth-vs-leicester-city,72,0,0,0,0.0,0.04,0.0,0,1,0,0,43,16,1,5,1,2,1,0,3,0,5,4,2,4,5,4,0,2,2,0,0,0.0,0.0,0,0,0,0,0,1,73,50,50,44,0,100,100,0,72,0,0,0
617,24-25-prem-afc-bournemouth-vs-leicester-city,89,0,0,2,0.31,0.05,0.0,0,1,1,6,18,10,1,0,0,0,0,0,3,0,0,0,0,3,5,2,1,1,2,0,0,0.0,0.0,0,0,0,0,0,0,83,0,0,40,33,100,0,0,91,0,0,0
501,24-25-prem-afc-bournemouth-vs-leicester-city,72,0,0,1,0.21,0.0,0.0,0,0,0,1,30,10,0,6,0,0,0,1,3,1,0,0,0,2,1,1,1,0,1,0,0,0.0,0.0,0,0,0,0,0,1,50,0,0,50,100,0,0,0,72,0,0,0
296,24-25-prem-afc-bournemouth-vs-leicester-city,89,0,0,0,0.0,0.01,0.0,0,0,0,2,32,12,0,2,0,0,1,2,2,1,3,1,2,6,6,3,3,1,2,0,0,0.0,0.0,0,0,0,0,0,2,63,0,0,33,100,0,50,0,89,2,0,0
69,24-25-prem-afc-bournemouth-vs-leicester-city,27,0,0,1,0.04,0.0,0.0,0,0,0,3,17,3,0,0,0,0,1,0,1,0,0,0,0,4,3,3,1,2,0,0,0,0.0,0.0,0,0,0,0,0,2,100,0,0,50,100,0,50,63,92,0,0,0
302,24-25-prem-afc-bournemouth-vs-leicester-city,18,0,0,0,0.0,0.01,0.0,0,0,0,0,15,9,0,1,0,0,1,0,1,0,0,0,1,3,3,3,0,2,1,0,0,0.0,0.0,0,0,0,0,0,1,90,0,0,50,0,0,100,72,92,2,0,0
792,24-25-prem-afc-bournemouth-vs-leicester-city,18,0,0,0,0.0,0.01,0.0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,100,0,0,0,0,0,0,72,92,2,0,0
291,24-25-prem-afc-bournemouth-vs-leicester-city,90,0,0,0,0.0,0.0,0.0,0,0,0,0,40,22,0,1,0,2,1,0,0,1,11,3,1,2,5,1,1,0,2,0,0,0.0,0.0,0,0,0,0,0,1,92,0,67,33,25,0,100,0,92,2,0,0
117,24-25-prem-afc-bournemouth-vs-leicester-city,18,0,0,0,0.0,0.0,0.0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,100,0,0,100,0,0,0,72,92,2,0,0
289,24-25-prem-afc-bournemouth-vs-leicester-city,72,0,0,0,0.0,0.01,0.0,0,0,0,1,16,5,0,0,0,0,1,0,0,0,2,2,1,3,6,3,0,2,2,0,0,0.0,0.0,0,0,0,0,0,1,83,0,0,38,0,0,100,0,72,0,0,0
288,24-25-prem-afc-bournemouth-vs-leicester-city,90,0,0,0,0.0,0.0,0.0,0,0,0,0,54,47,0,5,0,5,0,0,7,1,0,0,0,0,4,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,92,0,71,0,0,0,0,0,92,2,0,0
192,24-25-prem-afc-bournemouth-vs-leicester-city,90,0,0,2,0.06,0.03,0.0,0,2,0,5,47,16,0,2,0,0,0,0,1,1,0,0,2,10,18,7,3,5,1,0,0,0.0,0.0,0,0,0,0,0,0,80,0,0,50,21,50,0,0,92,2,0,0
285,24-25-prem-afc-bournemouth-vs-leicester-city,90,0,0,0,0.0,0.07,0.0,0,0,0,0,39,27,0,1,1,1,0,1,4,0,2,2,0,2,3,2,0,1,2,0,0,0.0,0.0,0,0,0,0,0,1,87,100,100,40,0,0,0,0,92,2,0,0
77,24-25-prem-afc-bournemouth-vs-leicester-city,1,0,0,1,0.05,0.0,0.07,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,92,0,0,0
713,24-25-prem-afc-bournemouth-vs-leicester-city,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,0,0,0
